measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,1991,0.002353526,0.002752287,0.002005242
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,1991,0.003631459,0.004243867,0.00309063
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,1992,0.005237955,0.006122988,0.004479149
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,1992,0.002316157,0.00270119,0.001972929
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,1992,0.003613456,0.004228055,0.003072882
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,1993,0.005256971,0.006149591,0.004503822
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,1993,0.00228617,0.002665067,0.001950462
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,1993,0.00360414,0.004216714,0.00306222
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,1994,0.00528455,0.006186872,0.004530205
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,1994,0.002266112,0.002638831,0.001934648
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,1994,0.00360417,0.004218875,0.003064761
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,1995,0.005319146,0.006237356,0.004553451
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,1995,0.002258557,0.002627664,0.001921896
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,1995,0.003614315,0.004232017,0.003076522
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,1996,0.005386685,0.006323113,0.004608338
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,1996,0.002261452,0.002633488,0.001924935
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,1996,0.003643998,0.004266524,0.003107506
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,1997,0.005499861,0.006458676,0.004725551
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,1997,0.002269468,0.002644868,0.00193025
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,1997,0.003695295,0.004319453,0.003157853
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,1998,0.005636572,0.00662244,0.004864757
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,1998,0.002280125,0.002659145,0.001936378
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,1998,0.003757904,0.004388769,0.003210769
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,1999,0.005774105,0.006789792,0.004998263
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,1999,0.002290879,0.00266726,0.001942618
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,1999,0.003821214,0.004461118,0.003272506
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2000,0.00588874,0.006927905,0.005089934
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2000,0.002299038,0.002672325,0.001947753
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2000,0.003874429,0.004521314,0.003317901
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2001,0.005996862,0.007061174,0.005184105
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2001,0.00230795,0.002683884,0.001953351
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2001,0.003926449,0.004585705,0.003367913
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2002,0.006117595,0.007215823,0.005284363
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2002,0.00232067,0.002704232,0.001962608
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2002,0.003986568,0.004656345,0.003425318
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2003,0.00623024,0.007353554,0.005372598
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2003,0.002333939,0.002726728,0.001975353
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2003,0.004043784,0.004726147,0.003480292
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2004,0.006313788,0.007439502,0.005435113
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2004,0.002344455,0.002748125,0.001981736
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2004,0.004086708,0.004788106,0.003519832
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2005,0.00634698,0.007483633,0.005466297
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2005,0.002348878,0.002752133,0.00198319
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2005,0.004104401,0.004817163,0.003537937
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2006,0.006339594,0.007467469,0.005457759
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2006,0.002346029,0.002752406,0.00198566
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2006,0.004100689,0.004818634,0.003533851
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2007,0.006317695,0.007423545,0.00544291
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2007,0.002337761,0.002738936,0.001976982
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2007,0.004087305,0.004803297,0.003519048
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2008,0.00628495,0.00737229,0.00541931
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2008,0.002325505,0.002720596,0.001965509
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2008,0.004065828,0.004776923,0.003499011
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2009,0.006245059,0.007298169,0.005390008
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2009,0.0023107,0.002693564,0.001948997
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2009,0.004038915,0.004749437,0.003475721
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2010,0.006201894,0.00722624,0.005354114
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2010,0.002294816,0.002665594,0.001929725
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2010,0.004009894,0.004717425,0.003450969
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2011,0.006127146,0.007141997,0.005299737
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2011,0.00226871,0.002643167,0.001909436
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2011,0.003961643,0.004657829,0.003407034
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2012,0.006006583,0.007012731,0.005194912
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2012,0.002227522,0.002599532,0.001877378
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2012,0.003885267,0.004568666,0.003338822
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2013,0.005865144,0.006864886,0.005069624
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2013,0.002179199,0.002541095,0.00183955
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2013,0.003796385,0.004458577,0.00325948
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2014,0.005727677,0.006721718,0.004951785
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2014,0.00213162,0.002488223,0.001802001
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2014,0.003710506,0.004352319,0.003179088
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2015,0.005619539,0.0066097,0.004847981
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2015,0.002092857,0.002448469,0.001768125
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2015,0.003643149,0.004268186,0.00311522
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2016,0.005535133,0.006524147,0.004792042
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2016,0.002060049,0.002404661,0.001742517
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2016,0.003589904,0.004208557,0.003076867
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2017,0.005456554,0.006440825,0.004730833
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2017,0.00202803,0.002358492,0.001717097
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2017,0.003539735,0.004144919,0.00303536
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2018,0.005390538,0.00637165,0.004665159
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2018,0.002001316,0.00232677,0.001696467
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2018,0.003498148,0.004086773,0.003000048
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2019,0.005343295,0.006316888,0.004612189
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2019,0.001984246,0.002305128,0.001683867
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2019,0.003470325,0.004044565,0.002973413
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2020,0.005304365,0.006233578,0.004551339
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2020,0.00197628,0.002300066,0.001666922
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2020,0.003448497,0.004046107,0.002949215
Prevalence,Eswatini,Male,Age-standardized,Non-venomous animal contact,Percent,2021,0.005288605,0.006210155,0.004536161
Prevalence,Eswatini,Female,Age-standardized,Non-venomous animal contact,Percent,2021,0.001963677,0.002285081,0.001666114
Prevalence,Eswatini,Both,Age-standardized,Non-venomous animal contact,Percent,2021,0.003431361,0.00398872,0.002920552
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,1990,0.550452695,0.624648614,0.46387204
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,1990,0.525226817,0.597786708,0.438992428
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,1990,0.537171429,0.610629379,0.450375785
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,1991,0.545564304,0.618995324,0.462203354
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,1991,0.519261159,0.590146348,0.436195054
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,1991,0.531716423,0.603627363,0.449159962
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,1992,0.540506327,0.614397832,0.453814219
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,1992,0.513319759,0.584583634,0.429583588
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,1992,0.526192619,0.599002742,0.441040717
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,1993,0.535578335,0.611662577,0.450703978
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,1993,0.507725468,0.579838783,0.423877956
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,1993,0.520911993,0.595138874,0.43691815
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,1994,0.53110283,0.609149745,0.443272059
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,1994,0.502813548,0.576641805,0.41793151
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,1994,0.516203695,0.59223195,0.43006672
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,1995,0.527477318,0.606340414,0.437506601
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,1995,0.498963786,0.574232831,0.412798821
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,1995,0.512455743,0.590230148,0.424325635
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,1996,0.504237504,0.579777744,0.420547899
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,1996,0.476064958,0.549931436,0.393028801
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,1996,0.489385846,0.564430201,0.405917162
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,1997,0.451271573,0.521848224,0.37288647
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,1997,0.424244115,0.492546987,0.347717771
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,1997,0.437007328,0.506598706,0.359582565
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,1998,0.385146889,0.450235024,0.315835558
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,1998,0.359831033,0.422066049,0.291639808
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,1998,0.371767696,0.434916469,0.303373532
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,1999,0.323584012,0.384786401,0.260080689
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,1999,0.30004668,0.358451476,0.238106711
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,1999,0.311128265,0.370704179,0.248864315
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2000,0.285312948,0.344633776,0.228051197
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2000,0.262892507,0.31875293,0.20706129
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2000,0.273436694,0.330776228,0.217086314
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2001,0.265911731,0.318550816,0.214265679
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2001,0.243434925,0.294837704,0.193355313
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2001,0.253997303,0.307493724,0.204814189
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2002,0.24910215,0.297706152,0.202420692
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2002,0.225684866,0.27238613,0.178760611
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2002,0.236682446,0.283486223,0.19008979
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2003,0.235814674,0.2846468,0.193121552
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2003,0.210984095,0.254761764,0.167913224
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2003,0.222641621,0.268547157,0.180880489
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2004,0.22707726,0.273611187,0.187248638
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2004,0.200831462,0.243938069,0.161417495
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2004,0.213153659,0.257955692,0.173763593
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2005,0.223531167,0.271935944,0.184924031
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2005,0.196385732,0.239633478,0.159144885
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2005,0.209136934,0.255594168,0.170353071
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2006,0.22608996,0.273528448,0.18818097
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2006,0.198644964,0.242024798,0.162301637
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2006,0.211549764,0.257560091,0.175124972
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2007,0.233011544,0.281965947,0.194058111
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2007,0.205516097,0.250256742,0.168209463
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2007,0.218461242,0.265827747,0.179497942
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2008,0.241273258,0.291398214,0.199444825
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2008,0.213851206,0.260657628,0.173507115
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2008,0.226779867,0.275791152,0.1858509
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2009,0.248064054,0.300290021,0.20168396
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2009,0.220759597,0.268903473,0.178014206
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2009,0.23365212,0.284198097,0.19143518
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2010,0.250527727,0.30653632,0.202026934
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2010,0.223326113,0.275103467,0.178540128
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2010,0.236191718,0.289493459,0.190675235
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2011,0.249532548,0.305146465,0.201431482
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2011,0.222623934,0.274055939,0.179830999
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2011,0.23537421,0.287706308,0.189812859
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2012,0.24783696,0.300104008,0.199706462
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2012,0.221529471,0.270743882,0.179463172
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2012,0.234019123,0.285336999,0.188900606
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2013,0.245543595,0.297670225,0.198613896
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2013,0.21997777,0.270350289,0.177382239
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2013,0.232140573,0.282764475,0.187629142
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2014,0.242510061,0.296863423,0.194843709
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2014,0.217659305,0.268201151,0.174679843
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2014,0.229508669,0.280485782,0.184424653
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2015,0.238954825,0.294123571,0.191503608
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2015,0.214626688,0.267263833,0.17178383
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2015,0.226254776,0.281051027,0.180278436
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2016,0.233027312,0.286303952,0.187508931
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2016,0.209217201,0.259821277,0.167815264
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2016,0.220624367,0.272941797,0.177385003
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2017,0.224362784,0.276187841,0.180863691
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2017,0.201316839,0.252389849,0.161438869
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2017,0.212381941,0.26436212,0.171221494
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2018,0.215155325,0.266286277,0.172371697
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2018,0.192998023,0.242242455,0.154192062
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2018,0.203658208,0.253692109,0.163802491
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2019,0.207591216,0.257426901,0.16626785
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2019,0.186296366,0.236444428,0.148142512
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2019,0.196562101,0.24660952,0.157186543
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2020,0.202321284,0.25400458,0.163124635
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2020,0.181803691,0.231561378,0.145178725
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2020,0.191713745,0.242393111,0.153484026
Prevalence,Eswatini,Male,All ages,Neglected tropical diseases and malaria,Percent,2021,0.193097399,0.244745441,0.155935266
Prevalence,Eswatini,Female,All ages,Neglected tropical diseases and malaria,Percent,2021,0.174628722,0.224750837,0.140138336
Prevalence,Eswatini,Both,All ages,Neglected tropical diseases and malaria,Percent,2021,0.183564935,0.235128538,0.147505695
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,1990,0.00468471,0.005330341,0.004036626
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,1990,0.006808627,0.007808766,0.005836127
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,1990,0.006101945,0.006974462,0.005259495
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,1991,0.004672079,0.005310217,0.004032516
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,1991,0.006787963,0.007765172,0.005865006
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,1991,0.006081528,0.006930054,0.005268037
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,1992,0.004660325,0.005290575,0.004011745
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,1992,0.006768375,0.007744663,0.005882938
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,1992,0.006062599,0.006914499,0.005266573
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,1993,0.004649993,0.005298016,0.004003247
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,1993,0.006750634,0.007725913,0.005861616
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,1993,0.006045873,0.006906682,0.005242158
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,1994,0.00464161,0.005292588,0.00399293
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,1994,0.006735537,0.007708481,0.005815681
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,1994,0.006031875,0.006891745,0.005232364
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,1995,0.004635814,0.005298284,0.003978585
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,1995,0.006723945,0.007699109,0.005767726
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,1995,0.006021075,0.006871057,0.005198538
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,1996,0.004635036,0.005296683,0.003968243
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,1996,0.006717198,0.007700627,0.005786481
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,1996,0.006016056,0.006865554,0.005201757
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,1997,0.004639812,0.005304035,0.003974962
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,1997,0.006715003,0.007665417,0.00579493
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,1997,0.006017256,0.006862735,0.005192872
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,1998,0.004647381,0.005304135,0.004004433
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,1998,0.006715344,0.007674905,0.005774494
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,1998,0.006022091,0.006876959,0.005194944
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,1999,0.004654835,0.005319586,0.004026542
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,1999,0.006716078,0.007669895,0.005742355
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,1999,0.006027108,0.006895824,0.005187891
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2000,0.004658909,0.005335186,0.004029344
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2000,0.006714722,0.007682216,0.005733001
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2000,0.006028275,0.006896523,0.005175751
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2001,0.004658976,0.005328422,0.004029841
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2001,0.006709672,0.007669996,0.00576402
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2001,0.006024929,0.006888903,0.005203314
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2002,0.004657253,0.005315275,0.004041055
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2002,0.006701971,0.007644199,0.005782992
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2002,0.006019014,0.006873297,0.0052123
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2003,0.004654294,0.005323854,0.004049522
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2003,0.006692819,0.007616706,0.005796688
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2003,0.006011813,0.006850623,0.005206133
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2004,0.004650525,0.005310422,0.004041296
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2004,0.006683333,0.007623153,0.005787612
Prevalence,Eswatini,Both,Age-standardized,Alzheimer's disease and other dementias,Percent,2004,0.006004375,0.006837899,0.005201972
Prevalence,Eswatini,Male,Age-standardized,Alzheimer's disease and other dementias,Percent,2005,0.004646255,0.005301532,0.004026157
Prevalence,Eswatini,Female,Age-standardized,Alzheimer's disease and other dementias,Percent,2005,0.006674553,0.007626781,0.005771947
