measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Eswatini,Male,55-59 years,Interpersonal violence,Percent,2007,0.0950323578204112,0.1074658996641095,0.0833142361804862
Prevalence,Eswatini,Female,55-59 years,Interpersonal violence,Percent,2007,0.0409332931835664,0.0516138712183392,0.0323806216455404
Prevalence,Eswatini,Both,55-59 years,Interpersonal violence,Percent,2007,0.0659449771506129,0.0760323877613106,0.0562251764554426
Prevalence,Eswatini,Male,60-64 years,Interpersonal violence,Percent,2007,0.0951959018488799,0.1063307167162142,0.0839295335376055
Prevalence,Eswatini,Female,60-64 years,Interpersonal violence,Percent,2007,0.0401468140383946,0.0469582623052277,0.0346346488949203
Prevalence,Eswatini,Both,60-64 years,Interpersonal violence,Percent,2007,0.063874145020108,0.0709781892573913,0.0568600042368504
Prevalence,Eswatini,Male,65-69 years,Interpersonal violence,Percent,2007,0.0974724341535642,0.1082913815916099,0.0858417304196399
Prevalence,Eswatini,Female,65-69 years,Interpersonal violence,Percent,2007,0.0407797875601461,0.0469224090352877,0.035623303402766
Prevalence,Eswatini,Both,65-69 years,Interpersonal violence,Percent,2007,0.0640805311836385,0.0706848491839852,0.0575370285910335
Prevalence,Eswatini,Male,70-74 years,Interpersonal violence,Percent,2007,0.0996736757201225,0.1112652839759799,0.0876174893048971
Prevalence,Eswatini,Female,70-74 years,Interpersonal violence,Percent,2007,0.0414969701981823,0.0471536685788887,0.0366464834521675
Prevalence,Eswatini,Both,70-74 years,Interpersonal violence,Percent,2007,0.0642264223676143,0.0706093978142481,0.057912991599755
Prevalence,Eswatini,Male,75-79 years,Interpersonal violence,Percent,2007,0.1016219866777851,0.1135289057673538,0.0899024600132733
Prevalence,Eswatini,Female,75-79 years,Interpersonal violence,Percent,2007,0.0421083983342088,0.0469075989560195,0.0375807561774003
Prevalence,Eswatini,Both,75-79 years,Interpersonal violence,Percent,2007,0.0630183067437825,0.0691318175386372,0.0569431415646091
Prevalence,Eswatini,Male,80+ years,Interpersonal violence,Percent,2007,0.1011113289583682,0.112769783988544,0.0895072400331259
Prevalence,Eswatini,Female,80+ years,Interpersonal violence,Percent,2007,0.0376254877852788,0.0422606752255246,0.0333613131904778
Prevalence,Eswatini,Both,80+ years,Interpersonal violence,Percent,2007,0.0549693086251053,0.0608874169653524,0.049365050091767
Prevalence,Eswatini,Male,50-54 years,Other unspecified infectious diseases,Percent,2007,0.0095497321532359,0.0146669995074859,0.0060333807286887
Prevalence,Eswatini,Female,50-54 years,Other unspecified infectious diseases,Percent,2007,0.0168736376990711,0.0229882074495592,0.010927585832031
Prevalence,Eswatini,Both,50-54 years,Other unspecified infectious diseases,Percent,2007,0.0134563886974081,0.0192660774285837,0.0087171919362313
Prevalence,Eswatini,Male,55-59 years,Other unspecified infectious diseases,Percent,2007,0.0104400634855967,0.0158640549226089,0.0062885044054319
Prevalence,Eswatini,Female,55-59 years,Other unspecified infectious diseases,Percent,2007,0.0165663307671386,0.0225585741993364,0.0108547338527889
Prevalence,Eswatini,Both,55-59 years,Other unspecified infectious diseases,Percent,2007,0.0137339690603817,0.0195769280981715,0.0090471211780105
Prevalence,Eswatini,Male,60-64 years,Other unspecified infectious diseases,Percent,2007,0.0067528235467613,0.0099210774886236,0.0043456202752651
Prevalence,Eswatini,Female,60-64 years,Other unspecified infectious diseases,Percent,2007,0.0077468806282933,0.0105869397359696,0.0050763624498708
Prevalence,Eswatini,Both,60-64 years,Other unspecified infectious diseases,Percent,2007,0.0073184211325606,0.0102944077840675,0.0048363014315572
Prevalence,Eswatini,Male,65-69 years,Other unspecified infectious diseases,Percent,2007,0.0080659515340489,0.0116113118249935,0.0051528760239267
Prevalence,Eswatini,Female,65-69 years,Other unspecified infectious diseases,Percent,2007,0.0078744182466277,0.0114959757466855,0.0048867010003477
Prevalence,Eswatini,Both,65-69 years,Other unspecified infectious diseases,Percent,2007,0.0079531387728118,0.0115433800594289,0.0049908330723832
Prevalence,Eswatini,Male,70-74 years,Other unspecified infectious diseases,Percent,2007,0.0073552384863035,0.0113511183773511,0.0045123513847409
Prevalence,Eswatini,Female,70-74 years,Other unspecified infectious diseases,Percent,2007,0.0073747103003897,0.0109677061741898,0.0042773386925666
Prevalence,Eswatini,Both,70-74 years,Other unspecified infectious diseases,Percent,2007,0.0073671030113845,0.0110418249165681,0.0043584423923528
Prevalence,Eswatini,Male,75-79 years,Other unspecified infectious diseases,Percent,2007,0.0068179507475568,0.0104042665327894,0.0038985981514139
Prevalence,Eswatini,Female,75-79 years,Other unspecified infectious diseases,Percent,2007,0.0067434782703595,0.0106874380710884,0.0033407808709695
Prevalence,Eswatini,Both,75-79 years,Other unspecified infectious diseases,Percent,2007,0.0067696439292827,0.010650826660074,0.0035405309037054
Prevalence,Eswatini,Male,80+ years,Other unspecified infectious diseases,Percent,2007,0.0075349476401995,0.0112379111901083,0.0041812546274195
Prevalence,Eswatini,Female,80+ years,Other unspecified infectious diseases,Percent,2007,0.0079437592279435,0.0111039557361111,0.0043719067656581
Prevalence,Eswatini,Both,80+ years,Other unspecified infectious diseases,Percent,2007,0.0078320752145627,0.0110754109107921,0.0042864207753868
Prevalence,Eswatini,Male,<5 years,Exposure to forces of nature,Percent,2007,3.06998562708e-05,5.844957653e-05,1.59240688458e-05
Prevalence,Eswatini,Female,<5 years,Exposure to forces of nature,Percent,2007,2.64570386608e-05,4.72130789056e-05,1.41277317695e-05
Prevalence,Eswatini,Both,<5 years,Exposure to forces of nature,Percent,2007,2.85714643424e-05,4.97179489133e-05,1.57061807223e-05
Prevalence,Eswatini,Male,5-9 years,Exposure to forces of nature,Percent,2007,3.5730743183e-06,7.4458397052e-06,1.7121785286e-06
Prevalence,Eswatini,Female,5-9 years,Exposure to forces of nature,Percent,2007,5.7310027758e-06,1.15007712836e-05,2.7567964994e-06
Prevalence,Eswatini,Both,5-9 years,Exposure to forces of nature,Percent,2007,4.6653922466e-06,8.7928896264e-06,2.3932023848e-06
Prevalence,Eswatini,Male,10-14 years,Exposure to forces of nature,Percent,2007,2.6138123088e-06,4.8994761921e-06,1.3152169358e-06
Prevalence,Eswatini,Female,10-14 years,Exposure to forces of nature,Percent,2007,1.00417202387e-05,1.81609836011e-05,5.0036990367e-06
Prevalence,Eswatini,Both,10-14 years,Exposure to forces of nature,Percent,2007,6.4430585608e-06,1.16991089077e-05,3.2951517881e-06
Prevalence,Eswatini,Male,15-19 years,Exposure to forces of nature,Percent,2007,1.453194494e-06,2.499825214e-06,7.989456122e-07
Prevalence,Eswatini,Female,15-19 years,Exposure to forces of nature,Percent,2007,1.01513651311e-05,1.79891456625e-05,5.9462365351e-06
Prevalence,Eswatini,Both,15-19 years,Exposure to forces of nature,Percent,2007,6.0554375252e-06,1.06261008932e-05,3.6156234699e-06
Prevalence,Eswatini,Male,20-24 years,Exposure to forces of nature,Percent,2007,0.0021893799532062,0.0048826562001234,0.0009788341882132
Prevalence,Eswatini,Female,20-24 years,Exposure to forces of nature,Percent,2007,0.0018457656011859,0.0039180928505217,0.0007452866787175
Prevalence,Eswatini,Both,20-24 years,Exposure to forces of nature,Percent,2007,0.0020024497110131,0.0040728578854811,0.0008753073144794
Prevalence,Eswatini,Male,<5 years,Schizophrenia,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,<5 years,Schizophrenia,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,<5 years,Schizophrenia,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,5-9 years,Schizophrenia,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,5-9 years,Schizophrenia,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,5-9 years,Schizophrenia,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,10-14 years,Schizophrenia,Percent,2007,0.0001015063632067,0.0001957062921904,4.28178586534e-05
Prevalence,Eswatini,Female,10-14 years,Schizophrenia,Percent,2007,8.34112957472e-05,0.0001629941152916,3.47265282698e-05
Prevalence,Eswatini,Both,10-14 years,Schizophrenia,Percent,2007,9.21771860433e-05,0.0001778763296373,3.94949569248e-05
Prevalence,Eswatini,Male,15-19 years,Schizophrenia,Percent,2007,0.0007471445240904,0.0012176400562863,0.0004178014596781
Prevalence,Eswatini,Female,15-19 years,Schizophrenia,Percent,2007,0.0006384893751645,0.0010500474353342,0.0003542033795579
Prevalence,Eswatini,Both,15-19 years,Schizophrenia,Percent,2007,0.0006896581528616,0.0011349202202754,0.0003862359200111
Prevalence,Eswatini,Male,20-24 years,Schizophrenia,Percent,2007,0.002268020620607,0.0035288853465516,0.0013978086728319
Prevalence,Eswatini,Female,20-24 years,Schizophrenia,Percent,2007,0.0020772810214499,0.0032126720477338,0.0012577061053766
Prevalence,Eswatini,Both,20-24 years,Schizophrenia,Percent,2007,0.002164234966072,0.0033758288189264,0.0013274927154527
Prevalence,Eswatini,Male,25-29 years,Schizophrenia,Percent,2007,0.0036730464018842,0.005428496235152,0.0024154434466102
Prevalence,Eswatini,Female,25-29 years,Schizophrenia,Percent,2007,0.0035386535498689,0.0051200703183976,0.0023172815479093
Prevalence,Eswatini,Both,25-29 years,Schizophrenia,Percent,2007,0.0035999828760827,0.0052519898050701,0.0023566860711489
Prevalence,Eswatini,Male,30-34 years,Schizophrenia,Percent,2007,0.0045234925049335,0.0063673134364764,0.0029359541993571
Prevalence,Eswatini,Female,30-34 years,Schizophrenia,Percent,2007,0.004481747372499,0.0062518197929296,0.002869928785087
Prevalence,Eswatini,Both,30-34 years,Schizophrenia,Percent,2007,0.0045013848339658,0.0062470931570287,0.0029289432930541
Prevalence,Eswatini,Male,35-39 years,Schizophrenia,Percent,2007,0.0050412328299011,0.0069106038309703,0.0033576207775159
Prevalence,Eswatini,Female,35-39 years,Schizophrenia,Percent,2007,0.0050650331773641,0.006867993428799,0.003356956909849
Prevalence,Eswatini,Both,35-39 years,Schizophrenia,Percent,2007,0.0050538542918159,0.0068205562142753,0.0034332543618386
Prevalence,Eswatini,Male,40-44 years,Schizophrenia,Percent,2007,0.0053354615215871,0.0071478152499699,0.003767799321052
Prevalence,Eswatini,Female,40-44 years,Schizophrenia,Percent,2007,0.0053880492830306,0.0071296686351822,0.0038597087248645
Prevalence,Eswatini,Both,40-44 years,Schizophrenia,Percent,2007,0.0053641033921044,0.0071390812811269,0.0038331069565911
Prevalence,Eswatini,Male,45-49 years,Schizophrenia,Percent,2007,0.0054338367422527,0.0071814879571564,0.0039266718580317
Prevalence,Eswatini,Female,45-49 years,Schizophrenia,Percent,2007,0.0054794772926304,0.007223851656634,0.0040698751128522
Prevalence,Eswatini,Both,45-49 years,Schizophrenia,Percent,2007,0.0054587730184182,0.0072173466042837,0.0039965929310715
Prevalence,Eswatini,Male,50-54 years,Schizophrenia,Percent,2007,0.0053717243121418,0.0071055131446747,0.0040044602308814
Prevalence,Eswatini,Female,50-54 years,Schizophrenia,Percent,2007,0.005379666642746,0.0070760484638311,0.0040915476410105
Prevalence,Eswatini,Both,50-54 years,Schizophrenia,Percent,2007,0.0053759617574866,0.0070278368123775,0.0040099800585248
Prevalence,Eswatini,Male,55-59 years,Schizophrenia,Percent,2007,0.0051973693438335,0.0068824078165956,0.0039380957052119
Prevalence,Eswatini,Female,55-59 years,Schizophrenia,Percent,2007,0.0051349730226457,0.0065711014606326,0.0040319595216049
Prevalence,Eswatini,Both,55-59 years,Schizophrenia,Percent,2007,0.0051638215420563,0.0066514107431681,0.0039977535951701
Prevalence,Eswatini,Male,60-64 years,Schizophrenia,Percent,2007,0.0048767285837481,0.0062786344478157,0.0037880495753749
Prevalence,Eswatini,Female,60-64 years,Schizophrenia,Percent,2007,0.0047410402106914,0.0059754169264902,0.0036749553592306
Prevalence,Eswatini,Both,60-64 years,Schizophrenia,Percent,2007,0.0047995251393943,0.0061271517349506,0.0037546109344916
Prevalence,Eswatini,Male,5-9 years,Typhoid and paratyphoid,Percent,2007,2.261245628e-06,3.7896017932e-06,1.2122068473e-06
Prevalence,Eswatini,Female,5-9 years,Typhoid and paratyphoid,Percent,2007,1.9647328756e-06,3.2276545282e-06,1.0661339081e-06
Prevalence,Eswatini,Both,5-9 years,Typhoid and paratyphoid,Percent,2007,2.111092351e-06,3.6962609555e-06,1.1898370207e-06
Prevalence,Eswatini,Male,10-14 years,Typhoid and paratyphoid,Percent,2007,1.7329621989e-06,3.0611989102e-06,8.973398648e-07
Prevalence,Eswatini,Female,10-14 years,Typhoid and paratyphoid,Percent,2007,1.4887307951e-06,2.5577480352e-06,7.891276197e-07
Prevalence,Eswatini,Both,10-14 years,Typhoid and paratyphoid,Percent,2007,1.6070244978e-06,2.7333163096e-06,8.320138968e-07
Prevalence,Eswatini,Male,25-29 years,Exposure to forces of nature,Percent,2007,0.0008210080981303,0.0020362097925557,0.0003122164705609
Prevalence,Eswatini,Female,25-29 years,Exposure to forces of nature,Percent,2007,0.000953593130305,0.0022388514508686,0.0003653711943991
Prevalence,Eswatini,Both,25-29 years,Exposure to forces of nature,Percent,2007,0.000893079404501,0.0020697838098783,0.0003601776701173
Prevalence,Eswatini,Male,<5 years,Rabies,Percent,2007,3.18503532e-08,1.07421463e-07,4.7763228e-09
Prevalence,Eswatini,Female,<5 years,Rabies,Percent,2007,2.1377542e-08,7.07370416e-08,3.2906687e-09
Prevalence,Eswatini,Both,<5 years,Rabies,Percent,2007,2.66064937e-08,8.67807258e-08,6.9835767e-09
Prevalence,Eswatini,Male,5-9 years,Rabies,Percent,2007,1.72825031e-07,6.292121522e-07,3.23449519e-08
Prevalence,Eswatini,Female,5-9 years,Rabies,Percent,2007,9.79066409e-08,2.847649695e-07,2.36545319e-08
Prevalence,Eswatini,Both,5-9 years,Rabies,Percent,2007,1.348997286e-07,4.010164713e-07,5.04491903e-08
Prevalence,Eswatini,Male,10-14 years,Rabies,Percent,2007,1.615244838e-07,5.927199264e-07,3.39905826e-08
Prevalence,Eswatini,Female,10-14 years,Rabies,Percent,2007,7.12409944e-08,2.159189663e-07,1.55362533e-08
Prevalence,Eswatini,Both,10-14 years,Rabies,Percent,2007,1.149837616e-07,3.26533606e-07,4.22281592e-08
Prevalence,Eswatini,Male,<5 years,Cocaine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,<5 years,Cocaine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,<5 years,Cocaine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,5-9 years,Cocaine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,5-9 years,Cocaine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,5-9 years,Cocaine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,10-14 years,Cocaine use disorders,Percent,2007,1.09443002911e-05,2.29434450547e-05,3.0675573694e-06
Prevalence,Eswatini,Female,10-14 years,Cocaine use disorders,Percent,2007,8.5444811274e-06,1.78080434241e-05,2.6813118864e-06
Prevalence,Eswatini,Both,10-14 years,Cocaine use disorders,Percent,2007,9.706595583e-06,2.03466740128e-05,2.9580156073e-06
Prevalence,Eswatini,Male,15-19 years,Cocaine use disorders,Percent,2007,0.0005144856616858,0.0009076962582438,0.000254790748571
Prevalence,Eswatini,Female,15-19 years,Cocaine use disorders,Percent,2007,0.0003937266422915,0.0006834703273021,0.0001930413868124
Prevalence,Eswatini,Both,15-19 years,Cocaine use disorders,Percent,2007,0.0004505939494507,0.0007834460391599,0.0002206130180742
Prevalence,Eswatini,Male,20-24 years,Cocaine use disorders,Percent,2007,0.0009521550752796,0.0014420808899546,0.0005654189534671
Prevalence,Eswatini,Female,20-24 years,Cocaine use disorders,Percent,2007,0.0007027621512517,0.0010753305101037,0.0004113788074135
Prevalence,Eswatini,Both,20-24 years,Cocaine use disorders,Percent,2007,0.0008164582016954,0.0012435853289087,0.0004877903366864
Prevalence,Eswatini,Male,25-29 years,Cocaine use disorders,Percent,2007,0.0009971084541269,0.0015775342134667,0.0005816486208169
Prevalence,Eswatini,Female,25-29 years,Cocaine use disorders,Percent,2007,0.0007277293959316,0.0011159247870615,0.0004108967864089
Prevalence,Eswatini,Both,25-29 years,Cocaine use disorders,Percent,2007,0.0008506583345535,0.0013264061157832,0.0004896037777653
Prevalence,Eswatini,Male,30-34 years,Cocaine use disorders,Percent,2007,0.0008381721661679,0.0012272122673864,0.0004914039068331
Prevalence,Eswatini,Female,30-34 years,Cocaine use disorders,Percent,2007,0.0006124277284864,0.0009217441745036,0.0003502990384772
Prevalence,Eswatini,Both,30-34 years,Cocaine use disorders,Percent,2007,0.0007186356652258,0.0010714445342452,0.0004229789092968
Prevalence,Eswatini,Male,35-39 years,Cocaine use disorders,Percent,2007,0.0006726932146226,0.0009805229615378,0.0004222301664519
Prevalence,Eswatini,Female,35-39 years,Cocaine use disorders,Percent,2007,0.0004900293325551,0.000739665769068,0.0003033418972085
Prevalence,Eswatini,Both,35-39 years,Cocaine use disorders,Percent,2007,0.0005758108800919,0.0008557069797002,0.0003591816161785
Prevalence,Eswatini,Male,40-44 years,Cocaine use disorders,Percent,2007,0.0005405675063454,0.00079357544158,0.0003277453366377
Prevalence,Eswatini,Female,40-44 years,Cocaine use disorders,Percent,2007,0.0003909173393196,0.0005849642357846,0.0002353678261868
Prevalence,Eswatini,Both,40-44 years,Cocaine use disorders,Percent,2007,0.00045905492519,0.0006645445438595,0.0002770915005465
Prevalence,Eswatini,Male,45-49 years,Cocaine use disorders,Percent,2007,0.0004586960422758,0.0006862936841932,0.0002975483003327
Prevalence,Eswatini,Female,45-49 years,Cocaine use disorders,Percent,2007,0.0003285162762374,0.000489421308255,0.0002119559619051
Prevalence,Eswatini,Both,45-49 years,Cocaine use disorders,Percent,2007,0.0003875700556436,0.0005767044594664,0.0002570075177086
Prevalence,Eswatini,Male,50-54 years,Cocaine use disorders,Percent,2007,0.0004306777370859,0.000609150589253,0.0002722380444016
Prevalence,Eswatini,Female,50-54 years,Cocaine use disorders,Percent,2007,0.0003055928288689,0.0004443555925045,0.0001857935729985
Prevalence,Eswatini,Both,50-54 years,Cocaine use disorders,Percent,2007,0.0003639562883185,0.0005134677505968,0.0002310996159237
Prevalence,Eswatini,Male,55-59 years,Cocaine use disorders,Percent,2007,0.000494772227351,0.0006846098142363,0.000331757213736
Prevalence,Eswatini,Female,55-59 years,Cocaine use disorders,Percent,2007,0.0003496212100183,0.0004820954177596,0.0002317124642933
Prevalence,Eswatini,Both,55-59 years,Cocaine use disorders,Percent,2007,0.0004167291217992,0.0005706957484628,0.0002841420016697
Prevalence,Eswatini,Male,60-64 years,Cocaine use disorders,Percent,2007,0.0006135994575852,0.0008171394962167,0.0004456446917782
Prevalence,Eswatini,Female,60-64 years,Cocaine use disorders,Percent,2007,0.0004343242156957,0.000550453873367,0.0003307043239467
Prevalence,Eswatini,Both,60-64 years,Cocaine use disorders,Percent,2007,0.0005115957392443,0.0006631083430434,0.0003867509762472
Prevalence,Eswatini,Male,65-69 years,Cocaine use disorders,Percent,2007,0.0006529611511055,0.0008828185359445,0.000477601092609
Prevalence,Eswatini,Female,65-69 years,Cocaine use disorders,Percent,2007,0.0004649842568194,0.0005937261349273,0.000359760912474
Prevalence,Eswatini,Both,65-69 years,Cocaine use disorders,Percent,2007,0.0005422430248273,0.0007032257705431,0.0004115087720863
Prevalence,Eswatini,Male,65-69 years,Schizophrenia,Percent,2007,0.0042055167999405,0.0053428046785541,0.0032570243933162
Prevalence,Eswatini,Female,65-69 years,Schizophrenia,Percent,2007,0.0040732046867634,0.0051864390151932,0.003115199119257
Prevalence,Eswatini,Both,65-69 years,Schizophrenia,Percent,2007,0.0041275851848214,0.0052714789288457,0.0032053414905954
Prevalence,Eswatini,Male,70-74 years,Schizophrenia,Percent,2007,0.0032898436294837,0.0042152229550849,0.0025425583031796
Prevalence,Eswatini,Female,70-74 years,Schizophrenia,Percent,2007,0.0032166369799528,0.0040879630054779,0.0024744045049784
Prevalence,Eswatini,Both,70-74 years,Schizophrenia,Percent,2007,0.0032452385937182,0.0040957499184616,0.0025389658135879
Prevalence,Eswatini,Male,75-79 years,Schizophrenia,Percent,2007,0.0022914832468886,0.0029838309167188,0.0017299426057068
Prevalence,Eswatini,Female,75-79 years,Schizophrenia,Percent,2007,0.0022996429568333,0.0029275346485866,0.0017207772542247
Prevalence,Eswatini,Both,75-79 years,Schizophrenia,Percent,2007,0.0022967760662996,0.0029286319940643,0.0017200842998496
Prevalence,Eswatini,Male,80+ years,Schizophrenia,Percent,2007,0.0010881441313178,0.0014934384653968,0.0007452895948672
Prevalence,Eswatini,Female,80+ years,Schizophrenia,Percent,2007,0.001112457886378,0.0015030587107972,0.0007773220039061
Prevalence,Eswatini,Both,80+ years,Schizophrenia,Percent,2007,0.0011058155659261,0.0014927177923468,0.0007744339722872
Prevalence,Eswatini,Male,<5 years,Liver cancer,Percent,2007,1.6514594599e-06,1.2293056875e-05,4.258054247e-07
Prevalence,Eswatini,Female,<5 years,Liver cancer,Percent,2007,2.6258846618e-06,1.83846709261e-05,6.39746733e-07
Prevalence,Eswatini,Both,<5 years,Liver cancer,Percent,2007,2.1402028184e-06,1.4084156947e-05,6.518132533e-07
Prevalence,Eswatini,Male,5-9 years,Liver cancer,Percent,2007,9.059218219e-07,6.3104594247e-06,2.261856659e-07
Prevalence,Eswatini,Female,5-9 years,Liver cancer,Percent,2007,1.5598691526e-06,1.07828151476e-05,3.77601122e-07
Prevalence,Eswatini,Both,5-9 years,Liver cancer,Percent,2007,1.237051989e-06,9.8628986067e-06,3.642909352e-07
Prevalence,Eswatini,Male,10-14 years,Liver cancer,Percent,2007,2.9224184633e-06,4.9322608717e-06,1.34678268e-06
Prevalence,Eswatini,Female,10-14 years,Liver cancer,Percent,2007,5.1810011106e-06,8.9902837407e-06,2.3159594103e-06
Prevalence,Eswatini,Both,10-14 years,Liver cancer,Percent,2007,4.0868080086e-06,6.6091326997e-06,2.2340201888e-06
Prevalence,Eswatini,Male,15-19 years,Liver cancer,Percent,2007,3.1398283287e-06,5.0933886301e-06,1.7272980676e-06
Prevalence,Eswatini,Female,15-19 years,Liver cancer,Percent,2007,1.36593150797e-05,2.40339773157e-05,6.1083720544e-06
Prevalence,Eswatini,Both,15-19 years,Liver cancer,Percent,2007,8.7050979361e-06,1.40339192261e-05,4.555312199e-06
Prevalence,Eswatini,Male,20-24 years,Liver cancer,Percent,2007,6.1842995054e-06,9.6635818841e-06,3.3358864742e-06
Prevalence,Eswatini,Female,20-24 years,Liver cancer,Percent,2007,3.14379467483e-05,6.19611550715e-05,1.31718617577e-05
Prevalence,Eswatini,Both,20-24 years,Liver cancer,Percent,2007,1.99236501905e-05,3.64045991335e-05,9.889319263e-06
Prevalence,Eswatini,Male,25-29 years,Liver cancer,Percent,2007,5.01637831677e-05,8.64262436793e-05,2.38192136943e-05
Prevalence,Eswatini,Female,25-29 years,Liver cancer,Percent,2007,0.0001277863236478,0.0002792782362548,4.29740237269e-05
Prevalence,Eswatini,Both,25-29 years,Liver cancer,Percent,2007,9.23603992806e-05,0.0001781897729199,4.10917436849e-05
Prevalence,Eswatini,Male,30-34 years,Liver cancer,Percent,2007,0.0001686153323311,0.0003034129885146,7.06517514084e-05
Prevalence,Eswatini,Female,30-34 years,Liver cancer,Percent,2007,0.000210853005367,0.0005013870686306,7.95545158563e-05
Prevalence,Eswatini,Both,30-34 years,Liver cancer,Percent,2007,0.0001909790917538,0.0003710991140528,8.82454746006e-05
Prevalence,Eswatini,Male,35-39 years,Liver cancer,Percent,2007,0.0002766448195526,0.0005980924521608,9.36140600066e-05
Prevalence,Eswatini,Female,35-39 years,Liver cancer,Percent,2007,0.0001983254122369,0.0004193224730434,7.06773988058e-05
Prevalence,Eswatini,Both,35-39 years,Liver cancer,Percent,2007,0.0002351042239151,0.0004857220978626,9.59537914249e-05
Prevalence,Eswatini,Male,40-44 years,Liver cancer,Percent,2007,0.0003155632219339,0.0006988525944133,0.0001080981738897
Prevalence,Eswatini,Female,40-44 years,Liver cancer,Percent,2007,0.0001669943653587,0.0003578879960379,6.49088510074e-05
Prevalence,Eswatini,Both,40-44 years,Liver cancer,Percent,2007,0.0002346385224693,0.0004749851077015,9.39238595165e-05
Prevalence,Eswatini,Male,45-49 years,Liver cancer,Percent,2007,0.0003580594451303,0.0007511121306226,0.0001128695540729
Prevalence,Eswatini,Female,45-49 years,Liver cancer,Percent,2007,0.0001428694729205,0.0003087516636989,5.60243857697e-05
Prevalence,Eswatini,Both,45-49 years,Liver cancer,Percent,2007,0.000240485288565,0.0004619550643128,9.67096094179e-05
Prevalence,Eswatini,Male,50-54 years,Liver cancer,Percent,2007,0.0004560524486222,0.0008805006751355,0.0001692551490114
Prevalence,Eswatini,Female,50-54 years,Liver cancer,Percent,2007,0.0001631077439783,0.0003076761948698,6.63296636913e-05
Prevalence,Eswatini,Both,50-54 years,Liver cancer,Percent,2007,0.0002997911793063,0.0005154006824907,0.000135740679243
Prevalence,Eswatini,Male,15-19 years,Rabies,Percent,2007,4.27200057e-08,1.42538154e-07,9.5812474e-09
Prevalence,Eswatini,Female,15-19 years,Rabies,Percent,2007,1.52022453e-08,4.81774018e-08,3.2402972e-09
Prevalence,Eswatini,Both,15-19 years,Rabies,Percent,2007,2.816065e-08,8.4304896e-08,9.9135791e-09
Prevalence,Eswatini,Male,20-24 years,Rabies,Percent,2007,2.64498216e-08,8.03131794e-08,5.6336343e-09
Prevalence,Eswatini,Female,20-24 years,Rabies,Percent,2007,9.400579e-10,3.0594276e-09,2.44847e-11
Prevalence,Eswatini,Both,20-24 years,Rabies,Percent,2007,1.25702142e-08,4.12555601e-08,2.6285556e-09
Prevalence,Eswatini,Male,70-74 years,Cocaine use disorders,Percent,2007,0.0006114229052918,0.0008236076477502,0.000440860995837
Prevalence,Eswatini,Female,70-74 years,Cocaine use disorders,Percent,2007,0.0004401493215909,0.0005602835643213,0.0003375457164865
Prevalence,Eswatini,Both,70-74 years,Cocaine use disorders,Percent,2007,0.0005070653741113,0.000654083414654,0.0003858931176785
Prevalence,Eswatini,Male,75-79 years,Cocaine use disorders,Percent,2007,0.0005631292405587,0.0007613317414892,0.0004056443012388
Prevalence,Eswatini,Female,75-79 years,Cocaine use disorders,Percent,2007,0.0004122397333946,0.0005281782482801,0.0003190766517232
Prevalence,Eswatini,Both,75-79 years,Cocaine use disorders,Percent,2007,0.0004652542824084,0.0006013756133735,0.0003528542008659
Prevalence,Eswatini,Male,80+ years,Cocaine use disorders,Percent,2007,0.0004810134092716,0.0006638252529112,0.0003470752596301
Prevalence,Eswatini,Female,80+ years,Cocaine use disorders,Percent,2007,0.0003500735620813,0.0004528824827259,0.0002634151229536
Prevalence,Eswatini,Both,80+ years,Cocaine use disorders,Percent,2007,0.0003858452743343,0.0005125656160858,0.0002871023833032
Prevalence,Eswatini,Male,<5 years,Trachoma,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,<5 years,Trachoma,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,<5 years,Trachoma,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,5-9 years,Trachoma,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,5-9 years,Trachoma,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,5-9 years,Trachoma,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,10-14 years,Trachoma,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,10-14 years,Trachoma,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,10-14 years,Trachoma,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,15-19 years,Trachoma,Percent,2007,0.0,0.0,0.0
