Age,Year,AlzheimersDisease_male,AlzheimersDisease_female,BreastCancer_male,BreastCancer_female,COPD_male,COPD_female,COVID19_male,COVID19_female,CardiovascularDiseases_male,CardiovascularDiseases_female,CervicalCancer_male,CervicalCancer_female,ChronicLiverDisease_male,ChronicLiverDisease_female,DiarrhealDiseases_male,DiarrhealDiseases_female,HIV_male,HIV_female,InterpersonalViolence_male,InterpersonalViolence_female,LowerRespiratoryInfections_male,LowerRespiratoryInfections_female,MaternalConditions_male,MaternalConditions_female,NeonatalEncephalopathy_male,NeonatalEncephalopathy_female,RoadInjuries_male,RoadInjuries_female,SelfHarm_male,SelfHarm_female,Tuberculosis_male,Tuberculosis_female,Type2Diabetes_male,Type2Diabetes_female
0,2010,,,,,,,0.0,0.0,40.85920783573693,88.48854906334034,,,0.8921830939772777,0.9324419619339216,412.15852164091973,332.7623046950805,527.4096722106201,477.7877810311881,7.446989732861359,8.937101824631275,5077.216034636812,5098.084299276013,,,81804.91205110775,90214.20600825534,175.66214001367868,215.59752011120145,,,66.26652754009442,46.34873896197287,,
0,2011,,,,,,,0.0,0.0,40.32208152507577,90.04432781461782,,,1.0160155700559883,1.0706539476335375,347.76201057734966,289.2359594575675,312.1281564268556,291.6601167273026,7.2774869083811815,9.032550393901499,4774.122398584045,4957.2017344133765,,,80553.76627768186,89924.1274536451,175.9423690482306,222.14327267624478,,,57.59466049527367,41.54486133906613,,
0,2012,,,,,,,0.0,0.0,40.591738921191215,91.64253964554011,,,1.163100315163089,1.1968913177900384,308.4761816467232,256.94619957023053,289.60717336486334,269.6475872907366,7.635966128403082,9.30821559443888,4543.643672734454,4850.328648994715,,,79351.13940448055,89694.14953801493,173.67688704412495,225.28396622970268,,,57.17084796797009,41.18067497659969,,
0,2013,,,,,,,0.0,0.0,41.435043106171314,94.35538686440411,,,1.263087075961064,1.2623250806690594,275.3308818853702,229.0968378874689,281.5897357239478,260.3697123101192,7.848618434117227,9.405728411096948,4375.5534810158215,4783.1526816466385,,,78095.91824812161,89343.32527287996,174.09396647730824,230.96728607690642,,,56.077496395134986,40.71089287847624,,
0,2014,,,,,,,0.0,0.0,42.145864892263354,96.63026509741309,,,1.3503247236604756,1.3151818758696934,251.2773044631752,208.85191613152023,270.1767013936377,250.3909211948106,8.241299080613556,9.563255204603754,4249.639076604645,4648.089458325611,,,76844.87550090047,88986.09081470093,175.4387938577794,236.66659927030963,,,56.92335868165863,42.36586590944905,,
0,2015,,,,,,,0.0,0.0,42.911249176775534,98.17180428151909,,,1.406512052530548,1.3423849784513835,237.62507400973118,198.37012471541215,226.20388682317315,211.26537415200636,8.743977007165022,9.735331280554732,4121.740405362313,4453.528586134587,,,75745.0293648705,88348.90362001906,173.6131563643135,242.73396611482133,,,58.43891334338487,44.372493762695186,,
0,2016,,,,,,,0.0,0.0,41.93609739420731,96.64467354838717,,,1.4697443545578932,1.3796169525736306,208.3999815457814,176.54446607327856,201.0678059414321,187.5961656117386,8.679987132531204,9.54494459295296,3916.0157252350887,4181.485436469747,,,74676.16805068949,87072.22982441445,173.51825660158528,245.9875501879271,,,54.382139739980424,42.09891820288303,,
0,2017,,,,,,,0.0,0.0,41.78674848510362,96.94275451582799,,,1.6045500051223467,1.4862523875309863,188.0818009736489,161.9195109978756,157.6839465905562,148.6605790099206,8.926641908600292,9.75998171611954,3734.965493857121,3942.5811768416766,,,73754.56190035673,86069.85121543524,174.47639992286088,250.47859888908906,,,53.14577910231759,41.90416469009943,,
0,2018,,,,,,,0.0,0.0,41.6358591657969,97.17225016270629,,,1.6776144491384646,1.5492932090818583,173.99758828531938,151.1006597166151,92.86868709681396,89.57197741858221,9.284125907634001,9.93318640683512,3572.7552925174527,3729.7250860187205,,,72916.0774217891,85119.85429292283,179.7896426582347,255.2731798661603,,,53.3532359659693,42.36922903063612,,
0,2019,,,,,,,0.0,0.0,42.53662914924085,99.02360707405319,,,1.760814222374251,1.6294401922694774,159.82178348856232,139.84938835871498,82.96648239881247,79.75262360162124,9.731805418823557,10.038942745871744,3478.173623306238,3615.8372446184394,,,71938.66719027258,83958.58333978755,184.40289069931345,262.08395470056576,,,53.10114579193938,41.76594813081308,,
0,2020,,,,,,,215.77535425781048,173.8148198672153,41.76878590672666,97.22059262322063,,,1.885001574297248,1.730562837590217,155.5450211591957,136.39359444040406,74.84556254201712,71.78045612938331,10.273226135200371,10.385661232907125,2560.319221589729,2729.3349785211026,,,70646.81818153952,82508.26387756222,185.729565942013,263.7278496831442,,,53.97871743827629,42.81145386160255,,
0,2021,,,,,,,163.19324665565495,157.5825226445854,39.94031784833808,94.71063548873197,,,1.7828449434480225,1.6456262622374385,141.4437027881608,127.13765010537873,50.708375113378665,49.69381016456712,9.906909610529635,10.052071712080085,2322.2836515439863,2513.1361189500617,,,68694.21338299286,80362.01458181444,177.7061958380834,256.4590142656253,,,48.48805281454515,39.29997563883477,,
0,2022,,,,,,,68.32680091184014,63.904552776672375,39.7520821192844,92.61031684179531,,,1.627452680190096,1.4660320557611617,134.39679493182268,118.72196088784119,46.12195407021564,44.1171378085487,9.553944421252432,9.67950013103711,2756.7844104163432,2954.0286314977016,,,68548.88304139896,79640.47168604442,177.87657390967945,250.95790424120756,,,45.625631615274074,36.19653874317171,,
0,2023,,,,,,,38.435947820741866,28.52800980467822,37.28814030673052,86.35487488073997,,,1.306607595556095,1.180751085616239,120.54407820602958,106.73813198978914,45.605350587589385,43.81593543626851,8.632585435693432,9.056132152008537,3066.877320617387,3282.551032737711,,,67699.87823868013,78748.1262929649,168.3727283179244,234.97784777207963,,,39.23726515290632,32.20671722406,,
5,2000,,,,,,,0.0,0.0,3.787290079963044,5.927349552495577,,,1.410370101058251,1.2145262466343056,10.382599765232628,13.276804975371268,25.22633313299871,21.434264663385346,5.7347718168354715,4.703038048689478,15.040512779127102,15.546811365844354,,,,,29.99585077382556,34.21621109414528,,,17.86894581490979,14.05326454077796,,
5,2001,,,,,,,0.0,0.0,3.608857491303751,5.664505529812778,,,1.2007334924276494,1.0824107197358972,11.383632167174165,14.319457073983186,37.89712901803416,33.00162136052444,5.172644362502892,4.3276122536632355,14.626307681421492,15.520123691802006,,,,,28.853960543473445,32.2764374824758,,,17.94918187495519,13.817879833185804,,
5,2002,,,,,,,0.0,0.0,3.357829731732417,5.237028041318135,,,1.136522582366522,1.0556086231926347,8.396532899573069,11.390053622058153,51.44075801137123,45.67959184217111,4.445547785432461,3.820526728398286,13.82256091575326,15.052018970296674,,,,,26.8867018097843,29.54507436222607,,,17.573614700800288,13.121458527435886,,
5,2003,,,,,,,0.0,0.0,3.1140694085044345,4.92428264616473,,,1.0657834489684317,1.0330770130813642,7.919623959833463,10.858705523126837,65.35592794624299,59.29774959514652,3.987149384779442,3.528487663405046,12.974111090132448,14.557854235543898,,,,,25.588336369871172,27.605532702126936,,,17.125206424376916,12.4614427172875,,
5,2004,,,,,,,0.0,0.0,2.858535354650962,4.552580997014817,,,0.9833367823139444,0.9852631533782352,7.280166514974966,10.084999099754382,78.21908333655453,71.7838337941751,3.668697615646543,3.3652776820469303,12.090776566338226,13.79380999802004,,,,,23.578452206950505,25.026749776062896,,,16.452646732225755,11.615542942396898,,
5,2005,,,,,,,0.0,0.0,2.6354336177505093,4.254854649743783,,,0.8964262106607094,0.9199623339405048,6.242679072299506,8.912542391770037,89.2725335906883,82.37424463472261,3.51585441639965,3.2837917854577814,11.246309440760042,12.950860286170377,,,,,22.03980838380475,23.01308823961162,,,15.430414793081418,10.689455976977149,,
5,2006,,,,,,,0.0,0.0,2.4000263663994756,3.861862850668527,,,0.8344392295784282,0.8722079566132365,5.674148691380593,8.272114731992986,100.25364388478282,93.21104360572204,3.3009397767351767,3.174283742328619,10.602981331472536,12.351961209522344,,,,,20.404740076035193,20.634800524253546,,,14.33829902268142,9.935892832211684,,
5,2007,,,,,,,0.0,0.0,2.1484732938097304,3.406602519880563,,,0.7696985294440277,0.8124534884695727,5.511177353860203,7.872545327921499,109.80010179915897,102.66650695670602,3.1386069673062407,3.0448641550749183,10.000360913684156,11.70430762646988,,,,,18.429600619563107,18.119799242622214,,,13.139401576933876,9.135199607533798,,
5,2008,,,,,,,0.0,0.0,1.9343607740323772,3.008796768186517,,,0.702931964824835,0.7450261123251638,5.32402823561828,7.423287806560169,115.91885267306068,108.49350498320672,2.9348690041170116,2.850685294763576,9.38293581143302,10.955354232474193,,,,,16.645828863525345,15.93724163459171,,,11.902201103895049,8.287556588872059,,
5,2009,,,,,,,0.0,0.0,1.7608691210948848,2.68756669409077,,,0.6468271848125314,0.6826953070763722,5.14477634494147,6.968170335116846,119.076986818877,111.3183179773857,2.7451552868969964,2.640521751867503,8.79142654827416,10.230339209990117,,,,,15.176816351782616,14.20770725052818,,,10.7187205816455,7.467820615239361,,
5,2010,,,,,,,0.0,0.0,1.8115320966013209,2.728011867538192,,,0.6491061579747026,0.6860360285747615,5.385924286769107,7.035140359978667,107.26576188988028,100.4090895743298,2.838323191010573,2.6817745178735697,8.976858778634591,10.441417660563935,,,,,15.651150547908736,14.444836106166742,,,10.505255007836208,7.325190452481576,,
5,2011,,,,,,,0.0,0.0,1.901640635439972,2.7974467623634265,,,0.6823404278754234,0.7190964790653245,5.318532711196728,7.012042311841976,92.15683055083076,86.52857600602431,2.9984357979180807,2.827769256163228,9.554886166847792,11.108582227533756,,,,,16.541991123454697,14.981987588045053,,,10.711588822087636,7.4618553350468595,,
5,2012,,,,,,,0.0,0.0,1.817407708679135,2.5963662098284583,,,0.6580545400846526,0.6864898631580868,4.819972538206193,6.332321862183702,87.43448854283571,82.08277049086021,2.953142369620052,2.7368622703731513,9.374107957939346,10.825952664088158,,,,,15.537183839654604,13.933928956506929,,,10.046323554315824,6.987677045153142,,
5,2013,,,,,,,0.0,0.0,1.7590028250319625,2.4342187896408047,,,0.6527842479041981,0.6696211180304433,4.464462569934379,5.831029822192238,81.62494035031781,76.5973929968619,2.927085184524992,2.687395938435826,9.462109009628897,10.769812299453635,,,,,14.807626768685331,13.13149719019558,,,9.60774694409961,6.698245634417592,,
5,2014,,,,,,,0.0,0.0,1.8618967410895264,2.575575950943959,,,0.6579327757403468,0.6558589055111578,4.206888820071149,5.436304385943504,72.7255978242428,68.02399993868788,2.9714681354610404,2.646347291309482,9.51274437190495,10.69350293341058,,,,,15.5900111364109,14.003792587900994,,,9.221289142919154,6.482355018415946,,
5,2015,,,,,,,0.0,0.0,1.8499726017964817,2.4694942975483487,,,0.6781805746573787,0.6635172031102299,4.159334509244514,5.399266891144235,64.54047390694284,60.26049737343705,3.1404486166703216,2.7204151382750754,9.75644175768673,10.861842140830497,,,,,15.279381002248284,13.632226811429726,,,9.046440237844964,6.452751460191248,,
5,2016,,,,,,,0.0,0.0,1.839090486140916,2.406343733126755,,,0.7032554224492517,0.6752553828649955,4.118549834170101,5.405479592868996,56.23848372752893,52.33952802430533,3.2405660008960337,2.7825204855608017,10.000534416497128,11.020634834970055,,,,,15.52115830845325,13.66709292963774,,,8.884601126838527,6.426242429999693,,
5,2017,,,,,,,0.0,0.0,2.051807762661029,2.748870006274541,,,0.730830588965091,0.6959214604468879,4.11174227844047,5.458799357472408,46.04327328650834,42.80607895962214,3.313087368557336,2.8599683604239754,10.300514146510364,11.27006940628686,,,,,17.43712840577728,15.860611487261211,,,8.769663350608965,6.4040445358416855,,
