Time,AgeGrp,ASFR
1986.0,22,280.03
1986.0,23,278.49
1986.0,24,274.47
1986.0,25,269.96
1986.0,26,265.57
1986.0,27,261.11
1986.0,28,256.5
1986.0,29,251.49
1986.0,30,246.17
1986.0,31,239.77
1986.0,32,232.21
1986.0,33,222.37
1986.0,34,210.42
1986.0,35,197.57
1986.0,36,185.33
1986.0,37,172.15
1986.0,38,157.93
1986.0,39,143.21
1986.0,40,128.89
1986.0,41,110.58
1986.0,42,89.94
1986.0,43,70.17
1986.0,44,52.3
1986.0,45,35.93
1986.0,46,25.37
1986.0,47,17.47
1986.0,48,11.76
1986.0,49,6.95
1987.0,15,65.45
1987.0,16,112.03
1987.0,17,160.14
1987.0,18,205.05
1987.0,19,237.85
1987.0,20,257.51
1987.0,21,267.98
1987.0,22,271.08
1987.0,23,270.45
1987.0,24,267.3
1987.0,25,263.26
1987.0,26,258.81
1987.0,27,254.04
1987.0,28,248.95
1987.0,29,243.37
1987.0,30,237.43
1987.0,31,230.77
1987.0,32,223.31
1987.0,33,214.05
1987.0,34,203.07
1987.0,35,191.2
1987.0,36,179.49
1987.0,37,166.73
1987.0,38,152.85
1987.0,39,138.25
1987.0,40,123.64
1987.0,41,105.63
1987.0,42,85.62
1987.0,43,66.59
1987.0,44,49.49
1987.0,45,34.07
1987.0,46,24.06
1987.0,47,16.57
1987.0,48,11.15
1987.0,49,6.57
1988.0,15,63.43
1988.0,16,108.81
1988.0,17,155.3
1988.0,18,198.29
1988.0,19,229.2
1988.0,20,247.26
1988.0,21,257.22
1988.0,22,260.91
1988.0,23,261.22
1988.0,24,259.1
1988.0,25,255.75
1988.0,26,251.51
1988.0,27,246.64
1988.0,28,241.22
1988.0,29,235.19
1988.0,30,228.69
1988.0,31,221.81
1988.0,32,214.49
1988.0,33,205.83
1988.0,34,195.81
1988.0,35,184.91
1988.0,36,173.74
1988.0,37,161.43
1988.0,38,147.9
1988.0,39,133.44
1988.0,40,118.58
1988.0,41,100.85
1988.0,42,81.46
1988.0,43,63.11
1988.0,44,46.73
1988.0,45,32.17
1988.0,46,22.69
1988.0,47,15.6
1988.0,48,10.47
1988.0,49,6.13
1989.0,15,61.22
1989.0,16,105.63
1989.0,17,150.97
1989.0,18,192.61
1989.0,19,221.94
1989.0,20,238.31
1989.0,21,247.49
1989.0,22,251.31
1989.0,23,252.18
1989.0,24,250.8
1989.0,25,247.96
1989.0,26,243.84
1989.0,27,238.86
1989.0,28,233.13
1989.0,29,226.68
1989.0,30,219.62
1989.0,31,212.51
1989.0,32,205.28
1989.0,33,197.16
1989.0,34,188.04
1989.0,35,178.07
1989.0,36,167.39
1989.0,37,155.48
1989.0,38,142.29
1989.0,39,127.96
1989.0,40,112.8
1989.0,41,95.45
1989.0,42,76.78
1989.0,43,59.29
1989.0,44,43.79
1989.0,45,30.34
1989.0,46,21.45
1989.0,47,14.8
1989.0,48,9.94
1989.0,49,5.82
1990.0,15,59.63
1990.0,16,103.22
1990.0,17,147.28
1990.0,18,187.14
1990.0,19,214.42
1990.0,20,228.68
1990.0,21,236.69
1990.0,22,240.41
1990.0,23,241.84
1990.0,24,241.51
1990.0,25,239.82
1990.0,26,236.76
1990.0,27,232.57
1990.0,28,227.31
1990.0,29,221.05
1990.0,30,213.94
1990.0,31,206.73
1990.0,32,199.4
1990.0,33,191.25
1990.0,34,182.18
1990.0,35,172.31
1990.0,36,161.78
1990.0,37,150.13
1990.0,38,137.3
1990.0,39,123.36
1990.0,40,108.65
1990.0,41,91.79
1990.0,42,73.68
1990.0,43,56.7
1990.0,44,41.66
1990.0,45,28.53
1990.0,46,20.0
1990.0,47,13.64
1990.0,48,9.04
1990.0,49,5.23
1991.0,15,58.21
1991.0,16,101.36
1991.0,17,144.52
1991.0,18,182.96
1991.0,19,208.27
1991.0,20,220.23
1991.0,21,226.91
1991.0,22,230.42
1991.0,23,232.43
1991.0,24,233.28
1991.0,25,232.87
1991.0,26,230.98
1991.0,27,227.62
1991.0,28,222.82
1991.0,29,216.67
1991.0,30,209.35
1991.0,31,201.89
1991.0,32,194.3
1991.0,33,186.01
1991.0,34,176.92
1991.0,35,167.09
1991.0,36,156.6
1991.0,37,145.09
1991.0,38,132.51
1991.0,39,118.83
1991.0,40,104.37
1991.0,41,87.95
1991.0,42,70.42
1991.0,43,54.04
1991.0,44,39.55
1991.0,45,26.95
1991.0,46,18.82
1991.0,47,12.77
1991.0,48,8.39
1991.0,49,4.81
1992.0,15,57.52
1992.0,16,100.75
1992.0,17,143.19
1992.0,18,179.92
1992.0,19,202.48
1992.0,20,211.01
1992.0,21,215.46
1992.0,22,218.21
1992.0,23,220.57
1992.0,24,222.68
1992.0,25,223.93
1992.0,26,223.81
1992.0,27,221.95
1992.0,28,218.25
1992.0,29,212.8
1992.0,30,205.8
1992.0,31,198.46
1992.0,32,190.85
1992.0,33,182.5
1992.0,34,173.35
1992.0,35,163.45
1992.0,36,152.93
1992.0,37,141.51
1992.0,38,129.12
1992.0,39,115.67
1992.0,40,101.49
1992.0,41,85.37
1992.0,42,68.19
1992.0,43,52.14
1992.0,44,37.95
1992.0,45,25.54
1992.0,46,17.67
1992.0,47,11.83
1992.0,48,7.64
1992.0,49,4.29
1993.0,15,54.9
1993.0,16,96.52
1993.0,17,137.88
1993.0,18,174.2
1993.0,19,196.88
1993.0,20,205.83
1993.0,21,210.19
1993.0,22,212.24
1993.0,23,213.73
1993.0,24,214.97
1993.0,25,215.64
1993.0,26,215.36
1993.0,27,213.75
1993.0,28,210.65
1993.0,29,205.95
1993.0,30,199.76
1993.0,31,193.02
1993.0,32,185.78
1993.0,33,177.61
1993.0,34,168.46
1993.0,35,158.5
1993.0,36,148.0
1993.0,37,136.68
1993.0,38,124.49
1993.0,39,111.35
1993.0,40,97.64
1993.0,41,82.0
1993.0,42,65.36
1993.0,43,49.81
1993.0,44,36.09
1993.0,45,23.99
1993.0,46,16.45
1993.0,47,10.88
1993.0,48,6.92
1993.0,49,3.84
1994.0,15,52.14
1994.0,16,92.4
1994.0,17,132.69
1994.0,18,168.35
1994.0,19,190.64
1994.0,20,199.45
1994.0,21,203.95
1994.0,22,206.36
1994.0,23,208.17
1994.0,24,209.59
1994.0,25,210.22
1994.0,26,209.66
1994.0,27,207.78
1994.0,28,204.51
1994.0,29,199.66
1994.0,30,193.33
1994.0,31,186.67
1994.0,32,179.74
1994.0,33,172.16
1994.0,34,163.83
1994.0,35,154.63
1994.0,36,144.47
1994.0,37,133.37
1994.0,38,121.31
1994.0,39,108.11
1994.0,40,94.0
1994.0,41,78.45
1994.0,42,62.19
1994.0,43,47.12
1994.0,44,33.91
1994.0,45,22.5
1994.0,46,15.35
1994.0,47,10.08
1994.0,48,6.36
1994.0,49,3.49
1995.0,15,49.9
1995.0,16,89.16
1995.0,17,128.63
1995.0,18,163.66
1995.0,19,185.33
1995.0,20,193.5
1995.0,21,197.71
1995.0,22,200.18
1995.0,23,202.34
1995.0,24,204.36
1995.0,25,205.56
1995.0,26,205.48
1995.0,27,203.89
1995.0,28,200.7
1995.0,29,195.75
1995.0,30,189.16
1995.0,31,182.2
1995.0,32,174.97
1995.0,33,167.2
1995.0,34,158.77
1995.0,35,149.53
1995.0,36,139.39
1995.0,37,128.42
1995.0,38,116.58
1995.0,39,103.68
1995.0,40,89.9
1995.0,41,74.83
1995.0,42,59.17
1995.0,43,44.71
1995.0,44,32.07
1995.0,45,21.2
1995.0,46,14.4
1995.0,47,9.41
1995.0,48,5.9
1995.0,49,3.21
1996.0,15,47.53
1996.0,16,85.28
1996.0,17,123.56
1996.0,18,157.89
1996.0,19,179.37
1996.0,20,187.78
1996.0,21,192.16
1996.0,22,194.63
1996.0,23,196.76
1996.0,24,198.74
1996.0,25,199.97
1996.0,26,199.98
1996.0,27,198.57
1996.0,28,195.62
1996.0,29,190.9
1996.0,30,184.5
1996.0,31,177.62
1996.0,32,170.36
1996.0,33,162.52
1996.0,34,154.04
1996.0,35,144.75
1996.0,36,134.58
1996.0,37,123.65
1996.0,38,111.95
1996.0,39,99.28
1996.0,40,85.79
1996.0,41,71.21
1996.0,42,56.15
1996.0,43,42.31
1996.0,44,30.28
1996.0,45,19.98
1996.0,46,13.54
1996.0,47,8.83
1996.0,48,5.52
1996.0,49,3.0
1997.0,15,44.91
1997.0,16,80.72
1997.0,17,117.68
1997.0,18,151.56
1997.0,19,173.5
1997.0,20,182.98
1997.0,21,187.65
1997.0,22,189.51
1997.0,23,190.77
1997.0,24,191.84
1997.0,25,192.58
1997.0,26,192.68
1997.0,27,191.85
1997.0,28,189.88
1997.0,29,186.27
1997.0,30,181.0
1997.0,31,174.75
1997.0,32,167.62
1997.0,33,159.57
1997.0,34,150.6
1997.0,35,140.73
1997.0,36,130.1
1997.0,37,118.87
1997.0,38,107.05
1997.0,39,94.49
1997.0,40,81.41
1997.0,41,67.34
1997.0,42,52.93
1997.0,43,39.78
1997.0,44,28.43
1997.0,45,18.73
1997.0,46,12.69
1997.0,47,8.28
1997.0,48,5.17
1997.0,49,2.81
1998.0,15,43.52
1998.0,16,78.69
1998.0,17,115.39
1998.0,18,149.43
1998.0,19,171.63
1998.0,20,181.3
1998.0,21,185.54
1998.0,22,186.39
1998.0,23,186.62
1998.0,24,186.85
1998.0,25,187.12
1998.0,26,187.21
1998.0,27,186.62
1998.0,28,185.06
1998.0,29,181.9
1998.0,30,177.13
1998.0,31,171.1
1998.0,32,163.94
1998.0,33,155.57
1998.0,34,146.08
1998.0,35,135.75
1998.0,36,125.05
1998.0,37,113.94
1998.0,38,102.42
1998.0,39,90.41
1998.0,40,78.24
1998.0,41,64.83
1998.0,42,50.99
1998.0,43,38.3
1998.0,44,27.3
1998.0,45,17.7
1998.0,46,11.87
1998.0,47,7.63
1998.0,48,4.69
1998.0,49,2.51
1999.0,15,43.39
1999.0,16,79.4
1999.0,17,117.03
1999.0,18,151.85
1999.0,19,174.15
1999.0,20,183.21
1999.0,21,186.71
1999.0,22,186.79
1999.0,23,186.38
1999.0,24,186.11
1999.0,25,185.94
1999.0,26,185.59
1999.0,27,184.57
1999.0,28,182.62
1999.0,29,179.09
1999.0,30,173.99
1999.0,31,167.82
1999.0,32,160.71
1999.0,33,152.47
1999.0,34,143.19
1999.0,35,133.13
1999.0,36,122.74
1999.0,37,111.95
1999.0,38,100.74
1999.0,39,88.98
1999.0,40,77.03
1999.0,41,63.79
1999.0,42,50.09
1999.0,43,37.48
1999.0,44,26.5
1999.0,45,16.82
1999.0,46,11.11
1999.0,47,6.97
1999.0,48,4.15
1999.0,49,2.14
2000.0,15,42.83
2000.0,16,79.24
2000.0,17,117.08
2000.0,18,151.77
2000.0,19,173.39
2000.0,20,181.3
2000.0,21,184.17
2000.0,22,184.22
2000.0,23,183.98
2000.0,24,183.95
2000.0,25,183.82
2000.0,26,183.22
2000.0,27,181.95
2000.0,28,179.76
2000.0,29,175.98
2000.0,30,170.55
2000.0,31,164.36
2000.0,32,157.5
2000.0,33,149.94
2000.0,34,141.65
2000.0,35,132.46
2000.0,36,122.24
2000.0,37,111.4
2000.0,38,99.96
2000.0,39,87.65
2000.0,40,74.54
2000.0,41,60.98
2000.0,42,47.41
2000.0,43,35.17
2000.0,44,24.72
2000.0,45,15.99
2000.0,46,10.65
2000.0,47,6.76
2000.0,48,4.05
2000.0,49,2.1
2001.0,15,41.34
2001.0,16,77.12
2001.0,17,114.48
2001.0,18,148.83
2001.0,19,170.25
2001.0,20,178.12
2001.0,21,181.27
2001.0,22,181.81
2001.0,23,181.86
2001.0,24,181.76
2001.0,25,181.18
2001.0,26,179.75
2001.0,27,177.72
2001.0,28,174.96
2001.0,29,170.78
2001.0,30,165.03
2001.0,31,158.99
2001.0,32,152.66
2001.0,33,146.1
2001.0,34,139.11
2001.0,35,131.12
2001.0,36,121.39
2001.0,37,110.77
2001.0,38,99.3
2001.0,39,86.61
2001.0,40,72.52
2001.0,41,58.67
2001.0,42,45.18
2001.0,43,33.19
2001.0,44,23.12
2001.0,45,15.1
2001.0,46,10.05
2001.0,47,6.38
2001.0,48,3.8
2001.0,49,1.95
2002.0,15,39.27
2002.0,16,73.99
2002.0,17,110.78
2002.0,18,145.19
2002.0,19,167.15
2002.0,20,175.86
2002.0,21,179.57
2002.0,22,180.26
2002.0,23,180.03
2002.0,24,179.26
2002.0,25,177.81
2002.0,26,175.45
2002.0,27,172.83
2002.0,28,169.87
2002.0,29,165.74
2002.0,30,160.19
2002.0,31,154.53
2002.0,32,148.74
2002.0,33,142.97
2002.0,34,136.94
2002.0,35,129.75
2002.0,36,120.19
2002.0,37,109.53
2002.0,38,97.86
2002.0,39,84.73
2002.0,40,69.72
2002.0,41,55.71
2002.0,42,42.44
2002.0,43,30.88
2002.0,44,21.36
2002.0,45,14.24
2002.0,46,9.55
2002.0,47,6.14
2002.0,48,3.7
2002.0,49,1.92
2003.0,15,37.09
2003.0,16,70.6
2003.0,17,107.34
2003.0,18,143.03
2003.0,19,167.03
2003.0,20,178.05
2003.0,21,182.44
2003.0,22,182.06
2003.0,23,180.12
2003.0,24,177.45
2003.0,25,174.55
2003.0,26,171.45
2003.0,27,168.7
2003.0,28,166.14
2003.0,29,162.7
2003.0,30,158.09
2003.0,31,152.97
2003.0,32,147.32
2003.0,33,141.17
2003.0,34,134.36
2003.0,35,126.41
2003.0,36,116.67
2003.0,37,106.05
2003.0,38,94.62
2003.0,39,82.08
2003.0,40,68.24
2003.0,41,54.85
2003.0,42,41.95
2003.0,43,30.6
2003.0,44,21.15
2003.0,45,13.74
2003.0,46,9.05
2003.0,47,5.68
2003.0,48,3.35
2003.0,49,1.7
2004.0,15,35.25
2004.0,16,67.71
2004.0,17,104.51
2004.0,18,141.49
2004.0,19,167.47
2004.0,20,180.67
2004.0,21,185.66
2004.0,22,184.22
2004.0,23,180.65
2004.0,24,176.19
2004.0,25,172.01
2004.0,26,168.39
2004.0,27,165.79
2004.0,28,163.99
2004.0,29,161.54
2004.0,30,158.04
2004.0,31,153.51
2004.0,32,147.91
2004.0,33,141.34
2004.0,34,133.73
2004.0,35,124.88
2004.0,36,114.52
2004.0,37,103.43
2004.0,38,91.73
2004.0,39,79.22
2004.0,40,65.78
2004.0,41,52.73
2004.0,42,40.2
2004.0,43,29.24
2004.0,44,20.18
2004.0,45,13.02
2004.0,46,8.55
2004.0,47,5.34
2004.0,48,3.15
2004.0,49,1.6
2005.0,15,33.33
2005.0,16,64.59
2005.0,17,101.07
2005.0,18,138.79
2005.0,19,166.27
2005.0,20,181.33
2005.0,21,186.99
2005.0,22,184.88
2005.0,23,180.1
2005.0,24,174.22
2005.0,25,168.9
2005.0,26,164.66
2005.0,27,161.9
2005.0,28,160.36
2005.0,29,158.41
2005.0,30,155.65
2005.0,31,151.61
2005.0,32,146.23
2005.0,33,139.48
2005.0,34,131.4
2005.0,35,122.11
2005.0,36,111.75
2005.0,37,100.82
2005.0,38,89.42
2005.0,39,77.45
2005.0,40,64.99
2005.0,41,52.43
2005.0,42,40.15
2005.0,43,29.28
2005.0,44,20.18
2005.0,45,12.66
2005.0,46,8.15
2005.0,47,4.95
2005.0,48,2.83
2005.0,49,1.39
2006.0,15,30.98
2006.0,16,60.6
2006.0,17,95.89
2006.0,18,133.13
2006.0,19,161.08
2006.0,20,177.43
2006.0,21,184.12
2006.0,22,182.6
2006.0,23,178.09
2006.0,24,172.2
2006.0,25,166.74
2006.0,26,162.3
2006.0,27,159.3
2006.0,28,157.48
2006.0,29,155.35
2006.0,30,152.6
2006.0,31,148.58
2006.0,32,143.29
2006.0,33,136.51
2006.0,34,128.3
2006.0,35,119.0
2006.0,36,109.11
2006.0,37,98.76
2006.0,38,88.0
2006.0,39,76.81
2006.0,40,65.5
2006.0,41,53.44
2006.0,42,41.29
2006.0,43,30.31
2006.0,44,20.91
2006.0,45,12.73
2006.0,46,8.01
2006.0,47,4.71
2006.0,48,2.61
2006.0,49,1.24
2007.0,15,29.28
2007.0,16,57.73
2007.0,17,92.5
2007.0,18,130.06
2007.0,19,159.11
2007.0,20,177.06
2007.0,21,184.62
2007.0,22,183.08
2007.0,23,178.19
2007.0,24,171.73
2007.0,25,165.77
2007.0,26,161.02
2007.0,27,157.79
2007.0,28,155.81
2007.0,29,153.61
2007.0,30,150.92
2007.0,31,146.79
2007.0,32,141.23
2007.0,33,133.95
2007.0,34,125.09
2007.0,35,115.27
2007.0,36,105.4
2007.0,37,95.26
2007.0,38,84.89
2007.0,39,74.36
2007.0,40,64.16
2007.0,41,52.75
2007.0,42,41.0
2007.0,43,30.25
2007.0,44,20.93
2007.0,45,12.51
2007.0,46,7.78
2007.0,47,4.51
2007.0,48,2.47
2007.0,49,1.17
2008.0,15,27.57
2008.0,16,54.87
2008.0,17,89.29
2008.0,18,127.51
2008.0,19,158.11
2008.0,20,178.21
2008.0,21,187.11
2008.0,22,185.91
2008.0,23,180.65
2008.0,24,173.26
2008.0,25,166.2
2008.0,26,160.38
2008.0,27,156.35
2008.0,28,153.9
2008.0,29,151.53
2008.0,30,148.95
2008.0,31,145.06
2008.0,32,139.82
2008.0,33,132.82
2008.0,34,124.19
2008.0,35,114.59
2008.0,36,105.02
2008.0,37,95.16
2008.0,38,85.02
2008.0,39,74.72
2008.0,40,64.83
2008.0,41,53.49
2008.0,42,41.68
2008.0,43,30.77
2008.0,44,21.22
2008.0,45,12.43
2008.0,46,7.59
2008.0,47,4.28
2008.0,48,2.27
2008.0,49,1.04
2009.0,15,25.78
2009.0,16,51.74
2009.0,17,85.42
2009.0,18,123.69
2009.0,19,155.16
2009.0,20,176.71
2009.0,21,186.47
2009.0,22,185.38
2009.0,23,179.82
2009.0,24,171.86
2009.0,25,164.23
2009.0,26,157.98
2009.0,27,153.72
2009.0,28,151.26
2009.0,29,149.01
2009.0,30,146.69
2009.0,31,142.93
2009.0,32,137.71
2009.0,33,130.62
2009.0,34,121.82
2009.0,35,112.06
2009.0,36,102.47
2009.0,37,92.64
2009.0,38,82.62
2009.0,39,72.54
2009.0,40,63.03
2009.0,41,52.04
2009.0,42,40.56
2009.0,43,29.96
2009.0,44,20.68
2009.0,45,12.09
2009.0,46,7.37
2009.0,47,4.16
2009.0,48,2.22
2009.0,49,1.03
2010.0,15,24.23
2010.0,16,48.92
2010.0,17,81.4
2010.0,18,118.69
2010.0,19,149.61
2010.0,20,170.99
2010.0,21,180.63
2010.0,22,179.41
2010.0,23,173.87
2010.0,24,166.14
2010.0,25,158.94
2010.0,26,153.29
2010.0,27,149.62
2010.0,28,147.68
2010.0,29,145.85
2010.0,30,143.78
2010.0,31,139.96
2010.0,32,134.39
2010.0,33,126.86
2010.0,34,117.6
2010.0,35,107.41
2010.0,36,97.45
2010.0,37,87.39
2010.0,38,77.31
2010.0,39,67.38
2010.0,40,58.14
2010.0,41,47.75
2010.0,42,37.1
2010.0,43,27.41
2010.0,44,19.07
2010.0,45,11.54
2010.0,46,7.24
2010.0,47,4.28
2010.0,48,2.47
2010.0,49,1.25
2011.0,15,23.18
2011.0,16,47.2
2011.0,17,79.17
2011.0,18,116.2
2011.0,19,147.11
2011.0,20,168.69
2011.0,21,178.49
2011.0,22,177.34
2011.0,23,171.86
2011.0,24,164.18
2011.0,25,157.05
2011.0,26,151.49
2011.0,27,147.94
2011.0,28,146.16
2011.0,29,144.45
2011.0,30,142.45
2011.0,31,138.58
2011.0,32,132.87
2011.0,33,125.22
2011.0,34,115.86
2011.0,35,105.56
2011.0,36,95.4
2011.0,37,85.18
2011.0,38,74.98
2011.0,39,64.98
2011.0,40,55.63
2011.0,41,45.42
2011.0,42,35.12
2011.0,43,25.87
2011.0,44,18.0
2011.0,45,11.05
2011.0,46,6.99
2011.0,47,4.2
2011.0,48,2.48
2011.0,49,1.29
2012.0,15,22.23
2012.0,16,45.63
2012.0,17,77.14
2012.0,18,113.95
2012.0,19,144.89
2012.0,20,166.7
2012.0,21,176.67
2012.0,22,175.6
2012.0,23,170.16
2012.0,24,162.53
2012.0,25,155.45
2012.0,26,149.98
2012.0,27,146.56
2012.0,28,144.92
2012.0,29,143.32
2012.0,30,141.38
2012.0,31,137.47
2012.0,32,131.61
2012.0,33,123.82
2012.0,34,114.35
2012.0,35,103.92
2012.0,36,93.55
2012.0,37,83.16
2012.0,38,72.84
2012.0,39,62.76
2012.0,40,53.31
2012.0,41,43.27
2012.0,42,33.3
2012.0,43,24.45
2012.0,44,17.02
2012.0,45,10.62
2012.0,46,6.79
2012.0,47,4.16
2012.0,48,2.51
2012.0,49,1.34
2013.0,15,21.95
2013.0,16,45.42
2013.0,17,77.09
2013.0,18,114.09
2013.0,19,145.08
2013.0,20,166.77
2013.0,21,176.45
2013.0,22,174.99
2013.0,23,169.23
2013.0,24,161.38
2013.0,25,154.21
2013.0,26,148.76
2013.0,27,145.4
2013.0,28,143.85
2013.0,29,142.32
2013.0,30,140.43
2013.0,31,136.49
2013.0,32,130.54
2013.0,33,122.61
2013.0,34,112.97
2013.0,35,102.4
2013.0,36,91.96
2013.0,37,81.55
2013.0,38,71.27
2013.0,39,61.28
2013.0,40,52.0
2013.0,41,42.14
2013.0,42,32.37
2013.0,43,23.72
2013.0,44,16.48
2013.0,45,10.23
2013.0,46,6.53
2013.0,47,3.98
2013.0,48,2.39
2013.0,49,1.27
2014.0,15,21.36
2014.0,16,44.45
2014.0,17,75.78
2014.0,18,112.51
2014.0,19,143.31
2014.0,20,164.87
2014.0,21,174.41
2014.0,22,172.79
2014.0,23,166.92
2014.0,24,159.03
2014.0,25,151.88
2014.0,26,146.51
2014.0,27,143.25
2014.0,28,141.8
2014.0,29,140.37
2014.0,30,138.53
2014.0,31,134.59
2014.0,32,128.56
2014.0,33,120.57
2014.0,34,110.89
2014.0,35,100.28
2014.0,36,89.78
2014.0,37,79.34
2014.0,38,69.07
2014.0,39,59.14
2014.0,40,49.91
2014.0,41,40.28
2014.0,42,30.85
2014.0,43,22.59
2014.0,44,15.74
2014.0,45,9.95
2014.0,46,6.44
2014.0,47,4.01
2014.0,48,2.48
2014.0,49,1.35
2015.0,15,20.78
2015.0,16,43.51
2015.0,17,74.42
2015.0,18,110.71
2015.0,19,141.13
2015.0,20,162.36
2015.0,21,171.71
2015.0,22,170.0
2015.0,23,164.12
2015.0,24,156.29
2015.0,25,149.24
2015.0,26,143.97
2015.0,27,140.8
2015.0,28,139.43
2015.0,29,138.06
2015.0,30,136.26
2015.0,31,132.35
2015.0,32,126.36
2015.0,33,118.42
2015.0,34,108.8
2015.0,35,98.28
2015.0,36,87.86
2015.0,37,77.51
2015.0,38,67.36
2015.0,39,57.56
2015.0,40,48.46
2015.0,41,39.03
2015.0,42,29.83
2015.0,43,21.8
2015.0,44,15.18
2015.0,45,9.6
2015.0,46,6.21
2015.0,47,3.88
2015.0,48,2.4
2015.0,49,1.31
2016.0,15,20.31
2016.0,16,42.69
2016.0,17,73.2
2016.0,18,109.07
2016.0,19,139.12
2016.0,20,160.07
2016.0,21,169.24
2016.0,22,167.46
2016.0,23,161.58
2016.0,24,153.81
2016.0,25,146.84
2016.0,26,141.66
2016.0,27,138.58
2016.0,28,137.29
2016.0,29,135.98
2016.0,30,134.23
2016.0,31,130.36
2016.0,32,124.39
2016.0,33,116.48
2016.0,34,106.92
2016.0,35,96.46
2016.0,36,86.11
2016.0,37,75.84
2016.0,38,65.79
2016.0,39,56.12
2016.0,40,47.14
2016.0,41,37.88
2016.0,42,28.89
2016.0,43,21.06
2016.0,44,14.63
2016.0,45,9.23
2016.0,46,5.96
2016.0,47,3.71
2016.0,48,2.29
2016.0,49,1.24
2017.0,15,19.89
2017.0,16,41.95
2017.0,17,72.08
2017.0,18,107.54
2017.0,19,137.23
2017.0,20,157.91
2017.0,21,166.91
2017.0,22,165.07
2017.0,23,159.2
2017.0,24,151.48
2017.0,25,144.6
2017.0,26,139.51
2017.0,27,136.52
2017.0,28,135.3
2017.0,29,134.05
2017.0,30,132.35
2017.0,31,128.5
2017.0,32,122.56
2017.0,33,114.7
2017.0,34,105.18
2017.0,35,94.78
2017.0,36,84.48
2017.0,37,74.29
2017.0,38,64.34
2017.0,39,54.77
2017.0,40,45.9
2017.0,41,36.8
2017.0,42,28.0
2017.0,43,20.36
2017.0,44,14.1
2017.0,45,8.87
2017.0,46,5.7
2017.0,47,3.53
2017.0,48,2.16
2017.0,49,1.17
2018.0,15,19.54
2018.0,16,41.3
2018.0,17,71.07
2018.0,18,106.13
2018.0,19,135.48
2018.0,20,155.9
2018.0,21,164.75
2018.0,22,162.86
2018.0,23,157.0
2018.0,24,149.34
2018.0,25,142.52
2018.0,26,137.53
2018.0,27,134.62
2018.0,28,133.47
2018.0,29,132.28
2018.0,30,130.63
2018.0,31,126.82
2018.0,32,120.91
2018.0,33,113.07
2018.0,34,103.6
2018.0,35,93.25
2018.0,36,83.0
2018.0,37,72.88
2018.0,38,63.01
2018.0,39,53.53
2018.0,40,44.77
2018.0,41,35.81
2018.0,42,27.17
2018.0,43,19.69
2018.0,44,13.58
2018.0,45,8.47
2018.0,46,5.42
2018.0,47,3.32
2018.0,48,2.01
2018.0,49,1.07
2019.0,15,19.22
2019.0,16,40.69
2019.0,17,70.08
2019.0,18,104.71
2019.0,19,133.69
2019.0,20,153.84
2019.0,21,162.53
2019.0,22,160.59
2019.0,23,154.75
2019.0,24,147.16
2019.0,25,140.43
2019.0,26,135.52
2019.0,27,132.69
2019.0,28,131.63
2019.0,29,130.5
2019.0,30,128.9
2019.0,31,125.13
2019.0,32,119.25
2019.0,33,111.46
2019.0,34,102.05
2019.0,35,91.75
2019.0,36,81.55
2019.0,37,71.5
2019.0,38,61.72
2019.0,39,52.34
2019.0,40,43.67
2019.0,41,34.84
2019.0,42,26.36
2019.0,43,19.04
2019.0,44,13.07
2019.0,45,8.09
2019.0,46,5.13
2019.0,47,3.12
2019.0,48,1.86
2019.0,49,0.98
2020.0,15,18.99
2020.0,16,40.21
2020.0,17,69.24
2020.0,18,103.45
2020.0,19,132.07
2020.0,20,151.95
2020.0,21,160.53
2020.0,22,158.62
2020.0,23,152.84
2020.0,24,145.33
2020.0,25,138.68
2020.0,26,133.82
2020.0,27,131.02
2020.0,28,129.97
2020.0,29,128.86
2020.0,30,127.28
2020.0,31,123.57
2020.0,32,117.77
2020.0,33,110.08
2020.0,34,100.77
2020.0,35,90.59
2020.0,36,80.53
2020.0,37,70.61
2020.0,38,60.96
2020.0,39,51.71
2020.0,40,43.19
2020.0,41,34.45
2020.0,42,26.05
2020.0,43,18.77
2020.0,44,12.81
2020.0,45,7.78
2020.0,46,4.87
2020.0,47,2.89
2020.0,48,1.67
2020.0,49,0.85
2021.0,15,18.74
2021.0,16,39.63
2021.0,17,68.23
2021.0,18,101.93
2021.0,19,130.13
2021.0,20,149.72
2021.0,21,158.14
2021.0,22,156.2
2021.0,23,150.46
2021.0,24,143.03
2021.0,25,136.47
2021.0,26,131.7
2021.0,27,128.99
2021.0,28,128.01
2021.0,29,126.97
2021.0,30,125.45
2021.0,31,121.78
2021.0,32,116.03
2021.0,33,108.4
2021.0,34,99.17
2021.0,35,89.08
2021.0,36,79.08
2021.0,37,69.24
2021.0,38,59.67
2021.0,39,50.51
2021.0,40,42.07
2021.0,41,33.47
2021.0,42,25.24
2021.0,43,18.14
2021.0,44,12.36
2021.0,45,7.5
2021.0,46,4.69
2021.0,47,2.78
2021.0,48,1.61
2021.0,49,0.82
2022.0,15,18.56
2022.0,16,39.18
2022.0,17,67.43
2022.0,18,100.7
2022.0,19,128.54
2022.0,20,147.86
2022.0,21,156.13
2022.0,22,154.16
2022.0,23,148.45
2022.0,24,141.08
2022.0,25,134.6
2022.0,26,129.91
2022.0,27,127.28
2022.0,28,126.37
2022.0,29,125.4
2022.0,30,123.93
2022.0,31,120.31
2022.0,32,114.59
