AgeGrpStart,Sex,Time,mx
43,Female,1995.0,0.01345
43,Male,1995.0,0.01636
44,Female,1995.0,0.01389
44,Male,1995.0,0.0171
45,Female,1995.0,0.01443
45,Male,1995.0,0.01795
46,Female,1995.0,0.01496
46,Male,1995.0,0.0187
47,Female,1995.0,0.01556
47,Male,1995.0,0.01958
48,Female,1995.0,0.01624
48,Male,1995.0,0.02058
49,Female,1995.0,0.01698
49,Male,1995.0,0.02155
50,Female,1995.0,0.01775
50,Male,1995.0,0.02282
51,Female,1995.0,0.01844
51,Male,1995.0,0.02362
52,Female,1995.0,0.01922
52,Male,1995.0,0.0248
53,Female,1995.0,0.01998
53,Male,1995.0,0.02579
54,Female,1995.0,0.02082
54,Male,1995.0,0.02691
55,Female,1995.0,0.02177
55,Male,1995.0,0.02818
56,Female,1995.0,0.02278
56,Male,1995.0,0.02938
57,Female,1995.0,0.02391
57,Male,1995.0,0.03081
58,Female,1995.0,0.02521
58,Male,1995.0,0.03259
59,Female,1995.0,0.02668
59,Male,1995.0,0.03455
60,Female,1995.0,0.02838
60,Male,1995.0,0.03732
61,Female,1995.0,0.03022
61,Male,1995.0,0.03932
62,Female,1995.0,0.03235
62,Male,1995.0,0.04221
63,Female,1995.0,0.03468
63,Male,1995.0,0.04489
64,Female,1995.0,0.03727
64,Male,1995.0,0.04781
65,Female,1995.0,0.0402
65,Male,1995.0,0.05097
66,Female,1995.0,0.04226
66,Male,1995.0,0.05293
67,Female,1995.0,0.04461
67,Male,1995.0,0.05524
68,Female,1995.0,0.04725
68,Male,1995.0,0.05791
69,Female,1995.0,0.05013
69,Male,1995.0,0.06073
70,Female,1995.0,0.05366
70,Male,1995.0,0.06479
71,Female,1995.0,0.05676
71,Male,1995.0,0.06763
72,Female,1995.0,0.06102
72,Male,1995.0,0.07231
73,Female,1995.0,0.06504
73,Male,1995.0,0.07646
74,Female,1995.0,0.06956
74,Male,1995.0,0.08114
75,Female,1995.0,0.07443
75,Male,1995.0,0.08631
76,Female,1995.0,0.07932
76,Male,1995.0,0.09159
77,Female,1995.0,0.0844
77,Male,1995.0,0.09728
78,Female,1995.0,0.09085
78,Male,1995.0,0.10447
79,Female,1995.0,0.09656
79,Male,1995.0,0.11117
80,Female,1995.0,0.10452
80,Male,1995.0,0.11993
81,Female,1995.0,0.1125
81,Male,1995.0,0.12901
82,Female,1995.0,0.1256
82,Male,1995.0,0.14249
83,Female,1995.0,0.13784
83,Male,1995.0,0.15516
84,Female,1995.0,0.15195
84,Male,1995.0,0.16982
85,Female,1995.0,0.16578
85,Male,1995.0,0.18347
86,Female,1995.0,0.18112
86,Male,1995.0,0.19923
87,Female,1995.0,0.19623
87,Male,1995.0,0.21493
88,Female,1995.0,0.21306
88,Male,1995.0,0.23195
89,Female,1995.0,0.22983
89,Male,1995.0,0.24902
90,Female,1995.0,0.25151
90,Male,1995.0,0.26937
91,Female,1995.0,0.26681
91,Male,1995.0,0.2861
92,Female,1995.0,0.29015
92,Male,1995.0,0.3089
93,Female,1995.0,0.31202
93,Male,1995.0,0.33046
94,Female,1995.0,0.3358
94,Male,1995.0,0.35328
95,Female,1995.0,0.36161
95,Male,1995.0,0.37732
96,Female,1995.0,0.38594
96,Male,1995.0,0.40022
97,Female,1995.0,0.40984
97,Male,1995.0,0.42252
98,Female,1995.0,0.43311
98,Male,1995.0,0.44413
99,Female,1995.0,0.46291
99,Male,1995.0,0.47131
100,Female,1995.0,0.52431
100,Male,1995.0,0.52701
0,Female,1996.0,0.06311
0,Male,1996.0,0.07646
1,Female,1996.0,0.01122
1,Male,1996.0,0.01184
2,Female,1996.0,0.007
2,Male,1996.0,0.00782
3,Female,1996.0,0.00467
3,Male,1996.0,0.0054
4,Female,1996.0,0.00326
4,Male,1996.0,0.0039
5,Female,1996.0,0.00243
5,Male,1996.0,0.0029
6,Female,1996.0,0.00203
6,Male,1996.0,0.00246
7,Female,1996.0,0.0018
7,Male,1996.0,0.00217
8,Female,1996.0,0.00163
8,Male,1996.0,0.00194
9,Female,1996.0,0.00154
9,Male,1996.0,0.00177
10,Female,1996.0,0.00149
10,Male,1996.0,0.0017
11,Female,1996.0,0.00147
11,Male,1996.0,0.00171
12,Female,1996.0,0.00154
12,Male,1996.0,0.00176
13,Female,1996.0,0.00168
13,Male,1996.0,0.00187
14,Female,1996.0,0.0019
14,Male,1996.0,0.00208
15,Female,1996.0,0.0022
15,Male,1996.0,0.00238
16,Female,1996.0,0.00248
16,Male,1996.0,0.00271
17,Female,1996.0,0.00284
17,Male,1996.0,0.00317
18,Female,1996.0,0.00325
18,Male,1996.0,0.00365
19,Female,1996.0,0.00365
19,Male,1996.0,0.00406
20,Female,1996.0,0.0041
20,Male,1996.0,0.00452
21,Female,1996.0,0.00446
21,Male,1996.0,0.00497
22,Female,1996.0,0.00497
22,Male,1996.0,0.00545
23,Female,1996.0,0.00547
23,Male,1996.0,0.00589
24,Female,1996.0,0.006
24,Male,1996.0,0.00633
25,Female,1996.0,0.00656
25,Male,1996.0,0.00679
26,Female,1996.0,0.00715
26,Male,1996.0,0.00722
27,Female,1996.0,0.00772
27,Male,1996.0,0.00772
28,Female,1996.0,0.00821
28,Male,1996.0,0.00822
29,Female,1996.0,0.00878
29,Male,1996.0,0.00872
30,Female,1996.0,0.00926
30,Male,1996.0,0.00934
31,Female,1996.0,0.00968
31,Male,1996.0,0.00983
32,Female,1996.0,0.01025
32,Male,1996.0,0.01048
33,Female,1996.0,0.01076
33,Male,1996.0,0.01113
34,Female,1996.0,0.01132
34,Male,1996.0,0.01186
35,Female,1996.0,0.01199
35,Male,1996.0,0.01263
36,Female,1996.0,0.01248
36,Male,1996.0,0.01333
37,Female,1996.0,0.01298
37,Male,1996.0,0.01409
38,Female,1996.0,0.01345
38,Male,1996.0,0.01479
39,Female,1996.0,0.01389
39,Male,1996.0,0.01546
40,Female,1996.0,0.0143
40,Male,1996.0,0.01628
41,Female,1996.0,0.01472
41,Male,1996.0,0.01679
42,Female,1996.0,0.01499
42,Male,1996.0,0.01753
43,Female,1996.0,0.01542
43,Male,1996.0,0.01819
44,Female,1996.0,0.01587
44,Male,1996.0,0.01895
45,Female,1996.0,0.01641
45,Male,1996.0,0.01983
46,Female,1996.0,0.01696
46,Male,1996.0,0.02061
47,Female,1996.0,0.01758
47,Male,1996.0,0.02151
48,Female,1996.0,0.01827
48,Male,1996.0,0.02254
49,Female,1996.0,0.01902
49,Male,1996.0,0.02352
50,Female,1996.0,0.01979
50,Male,1996.0,0.02483
51,Female,1996.0,0.02051
51,Male,1996.0,0.02562
52,Female,1996.0,0.02126
52,Male,1996.0,0.0268
53,Female,1996.0,0.02202
53,Male,1996.0,0.02777
54,Female,1996.0,0.02286
54,Male,1996.0,0.02889
55,Female,1996.0,0.02383
55,Male,1996.0,0.03018
56,Female,1996.0,0.02485
56,Male,1996.0,0.03136
57,Female,1996.0,0.02601
57,Male,1996.0,0.03281
58,Female,1996.0,0.02731
58,Male,1996.0,0.03461
59,Female,1996.0,0.02882
59,Male,1996.0,0.03661
60,Female,1996.0,0.03052
60,Male,1996.0,0.03947
61,Female,1996.0,0.03246
61,Male,1996.0,0.04153
62,Female,1996.0,0.0346
62,Male,1996.0,0.04447
63,Female,1996.0,0.03702
63,Male,1996.0,0.0472
64,Female,1996.0,0.0397
64,Male,1996.0,0.05018
65,Female,1996.0,0.04272
65,Male,1996.0,0.05339
66,Female,1996.0,0.04474
66,Male,1996.0,0.05525
67,Female,1996.0,0.04701
67,Male,1996.0,0.05743
68,Female,1996.0,0.04954
68,Male,1996.0,0.05996
69,Female,1996.0,0.05235
69,Male,1996.0,0.06264
70,Female,1996.0,0.05569
70,Male,1996.0,0.06658
71,Female,1996.0,0.05873
71,Male,1996.0,0.06924
72,Female,1996.0,0.06275
72,Male,1996.0,0.07373
73,Female,1996.0,0.06658
73,Male,1996.0,0.07766
74,Female,1996.0,0.07085
74,Male,1996.0,0.08208
75,Female,1996.0,0.07544
75,Male,1996.0,0.08697
76,Female,1996.0,0.08004
76,Male,1996.0,0.09195
77,Female,1996.0,0.0848
77,Male,1996.0,0.09735
78,Female,1996.0,0.09086
78,Male,1996.0,0.10424
79,Female,1996.0,0.09621
79,Male,1996.0,0.11063
80,Female,1996.0,0.10376
80,Male,1996.0,0.11905
81,Female,1996.0,0.11176
81,Male,1996.0,0.12811
82,Female,1996.0,0.12482
82,Male,1996.0,0.14152
83,Female,1996.0,0.13705
83,Male,1996.0,0.15414
84,Female,1996.0,0.15115
84,Male,1996.0,0.16874
85,Female,1996.0,0.16498
85,Male,1996.0,0.18237
86,Female,1996.0,0.18037
86,Male,1996.0,0.19811
87,Female,1996.0,0.19551
87,Male,1996.0,0.2138
88,Female,1996.0,0.21237
88,Male,1996.0,0.2308
89,Female,1996.0,0.22923
89,Male,1996.0,0.24788
90,Female,1996.0,0.25093
90,Male,1996.0,0.2682
91,Female,1996.0,0.26638
91,Male,1996.0,0.28503
92,Female,1996.0,0.28982
92,Male,1996.0,0.30784
93,Female,1996.0,0.31183
93,Male,1996.0,0.32945
94,Female,1996.0,0.33577
94,Male,1996.0,0.35234
95,Female,1996.0,0.36177
95,Male,1996.0,0.37635
96,Female,1996.0,0.38635
96,Male,1996.0,0.3993
97,Female,1996.0,0.41055
97,Male,1996.0,0.42165
98,Female,1996.0,0.43423
98,Male,1996.0,0.44325
99,Female,1996.0,0.46464
99,Male,1996.0,0.47036
100,Female,1996.0,0.52661
100,Male,1996.0,0.52606
0,Female,1997.0,0.06682
0,Male,1997.0,0.08041
1,Female,1997.0,0.01211
1,Male,1997.0,0.01262
2,Female,1997.0,0.00755
2,Male,1997.0,0.00838
3,Female,1997.0,0.00498
3,Male,1997.0,0.00576
4,Female,1997.0,0.00344
4,Male,1997.0,0.00415
5,Female,1997.0,0.00254
5,Male,1997.0,0.00306
6,Female,1997.0,0.00212
6,Male,1997.0,0.0026
7,Female,1997.0,0.00188
7,Male,1997.0,0.0023
8,Female,1997.0,0.0017
8,Male,1997.0,0.00205
9,Female,1997.0,0.00161
9,Male,1997.0,0.00188
10,Female,1997.0,0.00156
10,Male,1997.0,0.0018
11,Female,1997.0,0.00154
11,Male,1997.0,0.00182
12,Female,1997.0,0.00162
12,Male,1997.0,0.00188
13,Female,1997.0,0.00178
13,Male,1997.0,0.002
14,Female,1997.0,0.00201
14,Male,1997.0,0.00222
15,Female,1997.0,0.00235
15,Male,1997.0,0.00254
16,Female,1997.0,0.00266
16,Male,1997.0,0.0029
17,Female,1997.0,0.00307
17,Male,1997.0,0.0034
18,Female,1997.0,0.00353
18,Male,1997.0,0.00391
19,Female,1997.0,0.004
19,Male,1997.0,0.00437
20,Female,1997.0,0.00452
20,Male,1997.0,0.00489
21,Female,1997.0,0.00494
21,Male,1997.0,0.00541
22,Female,1997.0,0.00554
22,Male,1997.0,0.00595
23,Female,1997.0,0.00615
23,Male,1997.0,0.00648
24,Female,1997.0,0.00677
24,Male,1997.0,0.00699
25,Female,1997.0,0.00745
25,Male,1997.0,0.00755
26,Female,1997.0,0.00816
26,Male,1997.0,0.00805
27,Female,1997.0,0.00885
27,Male,1997.0,0.00865
28,Female,1997.0,0.00943
28,Male,1997.0,0.00924
29,Female,1997.0,0.01011
29,Male,1997.0,0.00983
30,Female,1997.0,0.01066
30,Male,1997.0,0.01057
31,Female,1997.0,0.01116
31,Male,1997.0,0.01114
32,Female,1997.0,0.01181
32,Male,1997.0,0.01189
33,Female,1997.0,0.01238
33,Male,1997.0,0.01264
34,Female,1997.0,0.01303
34,Male,1997.0,0.01349
35,Female,1997.0,0.01379
35,Male,1997.0,0.01437
36,Female,1997.0,0.01434
36,Male,1997.0,0.01517
37,Female,1997.0,0.01489
37,Male,1997.0,0.01603
38,Female,1997.0,0.01538
38,Male,1997.0,0.01679
39,Female,1997.0,0.01583
39,Male,1997.0,0.01752
40,Female,1997.0,0.01624
40,Male,1997.0,0.01842
41,Female,1997.0,0.01668
41,Male,1997.0,0.01895
42,Female,1997.0,0.0169
42,Male,1997.0,0.01971
43,Female,1997.0,0.01733
43,Male,1997.0,0.02041
44,Female,1997.0,0.01778
44,Male,1997.0,0.02121
45,Female,1997.0,0.01834
45,Male,1997.0,0.02212
46,Female,1997.0,0.01889
46,Male,1997.0,0.02293
47,Female,1997.0,0.01952
47,Male,1997.0,0.02385
48,Female,1997.0,0.02021
48,Male,1997.0,0.0249
49,Female,1997.0,0.02098
49,Male,1997.0,0.02589
50,Female,1997.0,0.02174
50,Male,1997.0,0.02724
51,Female,1997.0,0.02248
51,Male,1997.0,0.02801
52,Female,1997.0,0.0232
52,Male,1997.0,0.02917
53,Female,1997.0,0.02397
53,Male,1997.0,0.03012
54,Female,1997.0,0.02481
54,Male,1997.0,0.03121
55,Female,1997.0,0.02579
55,Male,1997.0,0.03252
56,Female,1997.0,0.02682
56,Male,1997.0,0.03365
57,Female,1997.0,0.02799
57,Male,1997.0,0.0351
58,Female,1997.0,0.0293
58,Male,1997.0,0.03691
59,Female,1997.0,0.03085
59,Male,1997.0,0.03895
60,Female,1997.0,0.03254
60,Male,1997.0,0.04192
61,Female,1997.0,0.03457
61,Male,1997.0,0.04401
62,Female,1997.0,0.03674
62,Male,1997.0,0.047
63,Female,1997.0,0.03923
63,Male,1997.0,0.04977
64,Female,1997.0,0.04198
64,Male,1997.0,0.0528
65,Female,1997.0,0.04509
65,Male,1997.0,0.05603
66,Female,1997.0,0.04705
66,Male,1997.0,0.05777
67,Female,1997.0,0.04921
67,Male,1997.0,0.05977
68,Female,1997.0,0.05162
68,Male,1997.0,0.06212
69,Female,1997.0,0.05431
69,Male,1997.0,0.06463
70,Female,1997.0,0.05744
70,Male,1997.0,0.06842
71,Female,1997.0,0.06038
71,Male,1997.0,0.0709
72,Female,1997.0,0.06416
72,Male,1997.0,0.07515
73,Female,1997.0,0.06778
73,Male,1997.0,0.07885
74,Female,1997.0,0.07181
74,Male,1997.0,0.08303
75,Female,1997.0,0.07612
75,Male,1997.0,0.08766
76,Female,1997.0,0.08043
76,Male,1997.0,0.09234
77,Female,1997.0,0.08486
77,Male,1997.0,0.09743
78,Female,1997.0,0.09052
78,Male,1997.0,0.10395
79,Female,1997.0,0.09544
79,Male,1997.0,0.10997
80,Female,1997.0,0.10251
80,Male,1997.0,0.11798
81,Female,1997.0,0.11045
81,Male,1997.0,0.12701
82,Female,1997.0,0.1234
82,Male,1997.0,0.14032
83,Female,1997.0,0.13554
83,Male,1997.0,0.15287
84,Female,1997.0,0.14953
84,Male,1997.0,0.16738
85,Female,1997.0,0.16326
85,Male,1997.0,0.18096
86,Female,1997.0,0.17856
86,Male,1997.0,0.19665
87,Female,1997.0,0.19359
87,Male,1997.0,0.21228
88,Female,1997.0,0.21032
88,Male,1997.0,0.22921
89,Female,1997.0,0.22708
89,Male,1997.0,0.24626
90,Female,1997.0,0.24859
90,Male,1997.0,0.2665
91,Female,1997.0,0.26395
91,Male,1997.0,0.28335
92,Female,1997.0,0.28721
92,Male,1997.0,0.30612
93,Female,1997.0,0.30908
93,Male,1997.0,0.32769
94,Female,1997.0,0.33283
94,Male,1997.0,0.35051
95,Female,1997.0,0.35863
95,Male,1997.0,0.37439
96,Female,1997.0,0.38298
96,Male,1997.0,0.3973
97,Female,1997.0,0.4069
97,Male,1997.0,0.41964
98,Female,1997.0,0.43019
98,Male,1997.0,0.4413
99,Female,1997.0,0.46011
99,Male,1997.0,0.4685
100,Female,1997.0,0.52189
100,Male,1997.0,0.52449
0,Female,1998.0,0.07058
0,Male,1998.0,0.08433
1,Female,1998.0,0.01325
1,Male,1998.0,0.01356
2,Female,1998.0,0.0083
2,Male,1998.0,0.00905
3,Female,1998.0,0.00544
3,Male,1998.0,0.00621
4,Female,1998.0,0.00373
4,Male,1998.0,0.00448
5,Female,1998.0,0.00274
5,Male,1998.0,0.00329
6,Female,1998.0,0.00227
6,Male,1998.0,0.0028
7,Female,1998.0,0.00201
7,Male,1998.0,0.00248
8,Female,1998.0,0.00182
8,Male,1998.0,0.00221
9,Female,1998.0,0.00172
9,Male,1998.0,0.00202
10,Female,1998.0,0.00166
10,Male,1998.0,0.00194
11,Female,1998.0,0.00164
11,Male,1998.0,0.00196
12,Female,1998.0,0.00173
12,Male,1998.0,0.00203
13,Female,1998.0,0.0019
13,Male,1998.0,0.00216
14,Female,1998.0,0.00215
14,Male,1998.0,0.0024
15,Female,1998.0,0.00251
15,Male,1998.0,0.00275
16,Female,1998.0,0.00284
16,Male,1998.0,0.00312
17,Female,1998.0,0.0033
17,Male,1998.0,0.00367
18,Female,1998.0,0.0038
18,Male,1998.0,0.00423
19,Female,1998.0,0.00432
19,Male,1998.0,0.00473
20,Female,1998.0,0.00491
20,Male,1998.0,0.00531
21,Female,1998.0,0.00539
21,Male,1998.0,0.0059
22,Female,1998.0,0.00608
22,Male,1998.0,0.00653
23,Female,1998.0,0.00679
23,Male,1998.0,0.00713
24,Female,1998.0,0.00752
24,Male,1998.0,0.00773
25,Female,1998.0,0.0083
25,Male,1998.0,0.00839
26,Female,1998.0,0.00913
26,Male,1998.0,0.00898
27,Female,1998.0,0.00994
27,Male,1998.0,0.00969
28,Female,1998.0,0.01062
28,Male,1998.0,0.01037
29,Female,1998.0,0.0114
29,Male,1998.0,0.01106
30,Female,1998.0,0.01203
30,Male,1998.0,0.01191
31,Female,1998.0,0.01261
31,Male,1998.0,0.01257
32,Female,1998.0,0.01335
32,Male,1998.0,0.01343
33,Female,1998.0,0.01401
33,Male,1998.0,0.01429
34,Female,1998.0,0.01474
34,Male,1998.0,0.01526
35,Female,1998.0,0.01561
35,Male,1998.0,0.01627
36,Female,1998.0,0.01622
36,Male,1998.0,0.01717
37,Female,1998.0,0.01684
37,Male,1998.0,0.01813
38,Female,1998.0,0.01735
38,Male,1998.0,0.01895
39,Female,1998.0,0.01783
39,Male,1998.0,0.01975
40,Female,1998.0,0.01826
40,Male,1998.0,0.02072
41,Female,1998.0,0.01871
41,Male,1998.0,0.02128
42,Female,1998.0,0.01891
42,Male,1998.0,0.02205
43,Female,1998.0,0.01935
43,Male,1998.0,0.02278
44,Female,1998.0,0.01982
44,Male,1998.0,0.02361
45,Female,1998.0,0.0204
45,Male,1998.0,0.02455
46,Female,1998.0,0.02097
46,Male,1998.0,0.02538
47,Female,1998.0,0.02163
47,Male,1998.0,0.02632
48,Female,1998.0,0.02235
48,Male,1998.0,0.02739
49,Female,1998.0,0.02315
49,Male,1998.0,0.02839
50,Female,1998.0,0.02394
50,Male,1998.0,0.02976
51,Female,1998.0,0.02469
51,Male,1998.0,0.03052
52,Female,1998.0,0.02543
52,Male,1998.0,0.03166
53,Female,1998.0,0.02621
53,Male,1998.0,0.03258
54,Female,1998.0,0.02708
54,Male,1998.0,0.03365
55,Female,1998.0,0.0281
55,Male,1998.0,0.03496
56,Female,1998.0,0.02916
56,Male,1998.0,0.03606
57,Female,1998.0,0.03038
57,Male,1998.0,0.03751
58,Female,1998.0,0.03173
58,Male,1998.0,0.03933
59,Female,1998.0,0.03333
59,Male,1998.0,0.04142
60,Female,1998.0,0.0351
60,Male,1998.0,0.04448
61,Female,1998.0,0.03722
61,Male,1998.0,0.04662
62,Female,1998.0,0.03947
62,Male,1998.0,0.04966
63,Female,1998.0,0.04207
63,Male,1998.0,0.05247
64,Female,1998.0,0.04495
64,Male,1998.0,0.05555
65,Female,1998.0,0.0482
65,Male,1998.0,0.05882
66,Female,1998.0,0.05008
66,Male,1998.0,0.06044
67,Female,1998.0,0.05214
67,Male,1998.0,0.06226
68,Female,1998.0,0.05443
68,Male,1998.0,0.06444
69,Female,1998.0,0.05698
69,Male,1998.0,0.06678
70,Female,1998.0,0.05997
70,Male,1998.0,0.07043
71,Female,1998.0,0.06273
71,Male,1998.0,0.07271
72,Female,1998.0,0.06629
72,Male,1998.0,0.07673
73,Female,1998.0,0.06966
73,Male,1998.0,0.08019
74,Female,1998.0,0.0734
74,Male,1998.0,0.0841
75,Female,1998.0,0.07737
75,Male,1998.0,0.08844
76,Female,1998.0,0.08132
76,Male,1998.0,0.09281
77,Female,1998.0,0.08533
77,Male,1998.0,0.09758
78,Female,1998.0,0.09053
78,Male,1998.0,0.10374
79,Female,1998.0,0.09497
79,Male,1998.0,0.10941
80,Female,1998.0,0.10153
80,Male,1998.0,0.11702
81,Female,1998.0,0.10945
81,Male,1998.0,0.12603
82,Female,1998.0,0.12233
82,Male,1998.0,0.13926
83,Female,1998.0,0.13442
83,Male,1998.0,0.15176
84,Female,1998.0,0.14834
84,Male,1998.0,0.16619
85,Female,1998.0,0.16203
85,Male,1998.0,0.17973
86,Female,1998.0,0.17731
86,Male,1998.0,0.19538
87,Female,1998.0,0.1923
87,Male,1998.0,0.21099
88,Female,1998.0,0.20898
88,Male,1998.0,0.22787
89,Female,1998.0,0.22573
89,Male,1998.0,0.24492
90,Female,1998.0,0.24717
90,Male,1998.0,0.26509
91,Female,1998.0,0.26256
91,Male,1998.0,0.28202
92,Female,1998.0,0.28578
92,Male,1998.0,0.30476
93,Female,1998.0,0.30765
93,Male,1998.0,0.32636
94,Female,1998.0,0.3314
94,Male,1998.0,0.34917
95,Female,1998.0,0.3572
95,Male,1998.0,0.37298
96,Female,1998.0,0.38157
96,Male,1998.0,0.3959
97,Female,1998.0,0.4055
97,Male,1998.0,0.41826
98,Female,1998.0,0.42881
98,Male,1998.0,0.43994
99,Female,1998.0,0.45881
99,Male,1998.0,0.46714
100,Female,1998.0,0.52079
100,Male,1998.0,0.52327
0,Female,1999.0,0.07388
0,Male,1999.0,0.08774
1,Female,1999.0,0.01414
1,Male,1999.0,0.0144
2,Female,1999.0,0.00886
2,Male,1999.0,0.00966
3,Female,1999.0,0.00584
3,Male,1999.0,0.00663
4,Female,1999.0,0.00402
4,Male,1999.0,0.00477
5,Female,1999.0,0.00296
5,Male,1999.0,0.0035
6,Female,1999.0,0.00247
6,Male,1999.0,0.00297
7,Female,1999.0,0.0022
7,Male,1999.0,0.00263
8,Female,1999.0,0.00199
8,Male,1999.0,0.00235
9,Female,1999.0,0.00189
9,Male,1999.0,0.00214
10,Female,1999.0,0.00183
10,Male,1999.0,0.00206
11,Female,1999.0,0.00181
11,Male,1999.0,0.00209
12,Female,1999.0,0.0019
12,Male,1999.0,0.00216
13,Female,1999.0,0.0021
13,Male,1999.0,0.00229
14,Female,1999.0,0.00237
14,Male,1999.0,0.00255
15,Female,1999.0,0.00277
15,Male,1999.0,0.00293
16,Female,1999.0,0.00313
16,Male,1999.0,0.00332
17,Female,1999.0,0.00363
17,Male,1999.0,0.0039
18,Female,1999.0,0.00418
18,Male,1999.0,0.0045
19,Female,1999.0,0.00474
19,Male,1999.0,0.00504
20,Female,1999.0,0.00539
20,Male,1999.0,0.00567
21,Female,1999.0,0.0059
21,Male,1999.0,0.00632
22,Female,1999.0,0.00665
22,Male,1999.0,0.00701
23,Female,1999.0,0.0074
23,Male,1999.0,0.00769
24,Female,1999.0,0.00818
24,Male,1999.0,0.00836
25,Female,1999.0,0.00903
25,Male,1999.0,0.0091
26,Female,1999.0,0.00991
26,Male,1999.0,0.00977
27,Female,1999.0,0.01078
27,Male,1999.0,0.01056
28,Female,1999.0,0.01149
28,Male,1999.0,0.01133
29,Female,1999.0,0.01233
29,Male,1999.0,0.0121
30,Female,1999.0,0.01299
30,Male,1999.0,0.01305
31,Female,1999.0,0.01361
31,Male,1999.0,0.01379
32,Female,1999.0,0.01439
32,Male,1999.0,0.01474
33,Female,1999.0,0.01508
33,Male,1999.0,0.01569
34,Female,1999.0,0.01585
34,Male,1999.0,0.01676
35,Female,1999.0,0.01677
35,Male,1999.0,0.01787
36,Female,1999.0,0.0174
36,Male,1999.0,0.01885
37,Female,1999.0,0.01805
37,Male,1999.0,0.01989
38,Female,1999.0,0.01859
38,Male,1999.0,0.02077
39,Female,1999.0,0.0191
39,Male,1999.0,0.02162
40,Female,1999.0,0.01953
40,Male,1999.0,0.02264
41,Female,1999.0,0.02002
41,Male,1999.0,0.02322
42,Female,1999.0,0.0202
42,Male,1999.0,0.024
43,Female,1999.0,0.02067
43,Male,1999.0,0.02475
44,Female,1999.0,0.02116
44,Male,1999.0,0.0256
45,Female,1999.0,0.02176
45,Male,1999.0,0.02656
46,Female,1999.0,0.02236
46,Male,1999.0,0.0274
47,Female,1999.0,0.02304
47,Male,1999.0,0.02834
48,Female,1999.0,0.02379
48,Male,1999.0,0.02942
49,Female,1999.0,0.02463
49,Male,1999.0,0.03042
50,Female,1999.0,0.02543
50,Male,1999.0,0.03182
51,Female,1999.0,0.02625
51,Male,1999.0,0.03256
52,Female,1999.0,0.02699
52,Male,1999.0,0.03366
53,Female,1999.0,0.02782
53,Male,1999.0,0.03455
54,Female,1999.0,0.02871
54,Male,1999.0,0.0356
55,Female,1999.0,0.02979
55,Male,1999.0,0.03692
56,Female,1999.0,0.03089
56,Male,1999.0,0.03798
57,Female,1999.0,0.03218
57,Male,1999.0,0.03943
58,Female,1999.0,0.03358
58,Male,1999.0,0.04126
59,Female,1999.0,0.03528
59,Male,1999.0,0.04337
60,Female,1999.0,0.03708
60,Male,1999.0,0.04651
61,Female,1999.0,0.03935
61,Male,1999.0,0.04869
62,Female,1999.0,0.04168
62,Male,1999.0,0.05177
63,Female,1999.0,0.04442
63,Male,1999.0,0.05461
64,Female,1999.0,0.04745
64,Male,1999.0,0.05773
65,Female,1999.0,0.05085
65,Male,1999.0,0.06103
66,Female,1999.0,0.05273
66,Male,1999.0,0.06255
67,Female,1999.0,0.05475
67,Male,1999.0,0.06423
68,Female,1999.0,0.05697
68,Male,1999.0,0.06626
69,Female,1999.0,0.0595
69,Male,1999.0,0.06846
70,Female,1999.0,0.06231
70,Male,1999.0,0.07198
71,Female,1999.0,0.06502
71,Male,1999.0,0.07411
72,Female,1999.0,0.06838
72,Male,1999.0,0.07793
73,Female,1999.0,0.07157
73,Male,1999.0,0.08119
74,Female,1999.0,0.07508
74,Male,1999.0,0.08486
75,Female,1999.0,0.07876
75,Male,1999.0,0.08896
76,Female,1999.0,0.08238
76,Male,1999.0,0.09307
77,Female,1999.0,0.08601
77,Male,1999.0,0.09757
78,Female,1999.0,0.09072
78,Male,1999.0,0.10343
79,Female,1999.0,0.09463
79,Male,1999.0,0.10878
80,Female,1999.0,0.10055
80,Male,1999.0,0.11606
81,Female,1999.0,0.10844
81,Male,1999.0,0.12504
82,Female,1999.0,0.12124
82,Male,1999.0,0.13819
83,Female,1999.0,0.13328
83,Male,1999.0,0.15062
84,Female,1999.0,0.14714
84,Male,1999.0,0.16499
85,Female,1999.0,0.16078
85,Male,1999.0,0.17848
86,Female,1999.0,0.17603
86,Male,1999.0,0.19409
87,Female,1999.0,0.19098
87,Male,1999.0,0.20966
88,Female,1999.0,0.20762
88,Male,1999.0,0.2265
89,Female,1999.0,0.22435
89,Male,1999.0,0.24354
90,Female,1999.0,0.24571
90,Male,1999.0,0.26365
91,Female,1999.0,0.26112
91,Male,1999.0,0.28064
92,Female,1999.0,0.2843
92,Male,1999.0,0.30336
93,Female,1999.0,0.30616
93,Male,1999.0,0.32496
94,Female,1999.0,0.3299
94,Male,1999.0,0.34775
95,Female,1999.0,0.35568
95,Male,1999.0,0.37148
96,Female,1999.0,0.38005
96,Male,1999.0,0.3944
97,Female,1999.0,0.40399
97,Male,1999.0,0.41677
98,Female,1999.0,0.42729
98,Male,1999.0,0.43848
99,Female,1999.0,0.45733
99,Male,1999.0,0.4657
100,Female,1999.0,0.51949
100,Male,1999.0,0.522
0,Female,2000.0,0.07662
0,Male,2000.0,0.09053
1,Female,2000.0,0.01505
1,Male,2000.0,0.01529
2,Female,2000.0,0.00945
2,Male,2000.0,0.0103
3,Female,2000.0,0.00622
3,Male,2000.0,0.00705
