Age,Year,BipolarDisorder_male,BipolarDisorder_female,NeonatalEncephalopathy_male,NeonatalEncephalopathy_female,Obesity_male,Obesity_female,CongenitalMusculoskeletal_male,CongenitalMusculoskeletal_female,PTSD_male,PTSD_female,AlcoholUseDisorder_male,AlcoholUseDisorder_female,Hypertension_male,Hypertension_female,ChronicKidneyDisease_male,ChronicKidneyDisease_female,CongenitalHeartAnomalies_male,CongenitalHeartAnomalies_female,NeuralTubeDefects_male,NeuralTubeDefects_female,TobaccoUse_male,TobaccoUse_female,ColorectalCancer_male,ColorectalCancer_female,COPD_male,COPD_female,BreastCancer_male,BreastCancer_female,AlzheimersDisease_male,AlzheimersDisease_female,CardiovascularDiseases_male,CardiovascularDiseases_female,ParkinsonsDisease_male,ParkinsonsDisease_female,DownSyndrome_male,DownSyndrome_female,EsophagealCancer_male,EsophagealCancer_female,Dementia_male,Dementia_female,DrugUseDisorder_male,DrugUseDisorder_female,COVID19_male,COVID19_female,Tuberculosis_male,Tuberculosis_female,RoadInjuries_male,RoadInjuries_female,ChromosomalAbnormalities_male,ChromosomalAbnormalities_female,NeonatalJaundice_male,NeonatalJaundice_female,Type2Diabetes_male,Type2Diabetes_female,ProstateCancer_male,ProstateCancer_female,DiarrhealDiseases_male,DiarrhealDiseases_female,Type1Diabetes_male,Type1Diabetes_female,LowerRespiratoryInfections_male,LowerRespiratoryInfections_female,MaternalConditions_male,MaternalConditions_female,DigestiveCongenitalAnomalies_male,DigestiveCongenitalAnomalies_female,Hyperlipidemia_male,Hyperlipidemia_female,AnxietyDisorder_male,AnxietyDisorder_female,InterpersonalViolence_male,InterpersonalViolence_female,SelfHarm_male,SelfHarm_female,NeonatalPretermBirth_male,NeonatalPretermBirth_female,NeonatalSepsis_male,NeonatalSepsis_female,LungCancer_male,LungCancer_female,Flu_male,Flu_female,Asthma_male,Asthma_female,ChronicLiverDisease_male,ChronicLiverDisease_female,ProteinEnergyMalnutrition_male,ProteinEnergyMalnutrition_female,HPV_male,HPV_female,MajorDepressiveDisorder_male,MajorDepressiveDisorder_female,CervicalCancer_male,CervicalCancer_female,AcuteHepatitis_male,AcuteHepatitis_female
15,2013,0.004251623,0.004375797,0.001145492,0.0008546,,,0.002279818,0.002414242,,,0.011117874,0.002912523,,,0.042582831,0.042047154,0.001976438,0.002554589,0.000174784,0.000185067,,,5.84E-06,2.13E-05,0.002822802,0.002454206,3.68E-06,4.30E-05,0,0,0.020989957,0.021416754,0,0,0.000465288,0.000428767,0,0,,,0.017183151,0.006345984,0,0,0.326844497,0.274738101,0.008427368,0.004733823,0.000934802,0.000651413,0.00096742,0.001017745,0.013305894,0.010551546,0,0,0.025188113,0.013539909,0.000150927,0.00014797,0.000340683,0.000330508,0,0.003055092,0.000349874,0.00053024,,,0.043338956,0.060523207,0.028533652,0.047235586,0.000440488,0.000471004,0.00814234,0.005576613,0.002057838,0.001709875,5.04E-07,1.30E-06,,,0.041842845,0.052078625,0.120332643,0.084775586,0.001841959,0.001342746,,,0.029563156,0.036036476,,0.000727482,0.002274293,0.001258672
20,2013,0.005865242,0.006101449,0.001028557,0.000768499,,,0.001489171,0.001563095,,,0.035453054,0.00669114,,,0.066174013,0.066078931,0.001813339,0.002408883,0.000145474,0.000152348,,,1.76E-05,7.20E-05,0.004718198,0.003939696,7.41E-06,0.000294498,0,0,0.027782491,0.031464272,2.69E-06,1.14E-06,0.000400567,0.000369545,4.41E-06,6.37E-06,,,0.022974878,0.01332327,0,0,0.346241555,0.286758476,0.01675659,0.006781351,0.000619376,0.000715735,0.000847396,0.000893361,0.021967217,0.015716605,1.08E-05,0,0.021194317,0.010439487,0.000167623,0.000164979,0.000384441,0.000355811,0,0.004999359,0.000269731,0.000403792,,,0.037383738,0.052581514,0.052396454,0.058669531,0.001295021,0.001098339,0.007676988,0.005227104,0.001866232,0.001555671,1.21E-06,3.89E-06,,,0.024473686,0.034413175,0.249852976,0.178248175,0.002104524,0.001526907,,,0.02719921,0.033959521,,0.005116851,0.004695745,0.00251862
25,2013,0.006356124,0.006660369,0.000936164,0.000691286,,,0.001297798,0.001361484,,,0.053397736,0.008455196,,,0.079375007,0.079580161,0.001732101,0.00229635,0.000116137,0.000116533,,,6.56E-05,0.000111025,0.006820741,0.005671827,3.17E-05,0.000827004,0,0,0.034908785,0.041606096,1.83E-05,7.83E-06,0.000275005,0.000236229,1.53E-05,1.04E-05,,,0.01942681,0.014113699,0,0,0.342918102,0.275786205,0.026707331,0.009042441,0.000410062,0.000385944,0.00075488,0.00080647,0.030988439,0.02135255,2.34E-05,0,0.020234942,0.00979962,0.000188913,0.000186866,0.000516739,0.000453097,0,0.0048304,0.000221922,0.00033017,,,0.033864239,0.047091103,0.067616917,0.059969825,0.002241798,0.001661888,0.007428161,0.00502661,0.001704429,0.001399867,6.30E-06,7.28E-06,,,0.021322132,0.035219782,0.314634269,0.228657069,0.002384095,0.001724888,,,0.026274405,0.031117019,,0.009488063,0.00513678,0.002621781
30,2013,0.006437132,0.00677055,0.000845232,0.000616248,,,0.001265614,0.001332458,,,0.062854666,0.009183861,0.228180347,0.216789176,0.092298871,0.092559676,0.001687891,0.002230514,9.21E-05,8.99E-05,,,0.000150105,0.00031644,0.008897671,0.007507107,5.23E-05,0.003550635,0,0,0.04247243,0.051037209,5.03E-05,2.16E-05,0.000154818,0.000115465,4.49E-05,3.38E-05,,,0.013013612,0.011068051,0,0,0.355581712,0.290855673,0.038256012,0.011703124,0.000278664,0.000231009,0.000648864,0.000715619,0.041219979,0.028708199,3.78E-05,0,0.019396581,0.009206394,0.000209348,0.000207933,0.000649076,0.000550728,0,0.005196243,0.000191348,0.000284154,,,0.032287103,0.044612208,0.078124453,0.062139622,0.003181311,0.002187916,0.007117293,0.004735442,0.001544259,0.001242848,1.88E-05,2.51E-05,,,0.023581272,0.043957926,0.368954598,0.267263526,0.002678293,0.001931931,,,0.025695596,0.030158322,,0.029334603,0.00491664,0.002525644
35,2013,0.006638056,0.007015534,0.000717125,0.000535903,,,0.001245817,0.001314033,,,0.067223988,0.009495866,0.265676649,0.296494329,0.103440644,0.103490156,0.001679782,0.002157409,7.50E-05,7.06E-05,,,0.000153108,0.000486079,0.010875274,0.009383519,5.69E-05,0.006539532,0,0,0.052408798,0.061434239,0.000102012,4.41E-05,9.83E-05,6.61E-05,5.80E-05,6.11E-05,,,0.009769702,0.008284885,0,0,0.38722783,0.32324265,0.050111407,0.014504942,0.000199781,0.000154736,0.000538098,0.000613863,0.054759667,0.040516701,4.43E-05,0,0.018615936,0.008629036,0.000227524,0.000226605,0.000780927,0.000647686,0,0.004293123,0.000169624,0.000252725,,,0.031426187,0.043653171,0.082314987,0.059622523,0.003957518,0.002596044,0.006848524,0.004546711,0.001336874,0.001097617,2.54E-05,4.43E-05,,,0.028625509,0.051315383,0.407347906,0.298045411,0.002986622,0.002146928,,,0.025256519,0.030006301,,0.039130603,0.00472437,0.002440806
40,2013,0.006970257,0.007408362,0.000589318,0.00046169,,,0.001232447,0.001301223,,,0.069406195,0.009624734,0.314825069,0.389814238,0.112165671,0.112333176,0.001609513,0.002103446,6.05E-05,5.54E-05,,,0.000232635,0.000497761,0.014248709,0.012178726,8.87E-05,0.007749078,0.000157215,0.000183581,0.070057442,0.076086008,0.000180632,7.91E-05,7.31E-05,4.71E-05,0.000147618,0.000127627,,,0.008432465,0.00630916,0,0,0.40373234,0.341924346,0.062566126,0.017762299,0.000150054,0.000114249,0.000435365,0.000518582,0.071878221,0.056746063,0.00014462,0,0.017858631,0.008062348,0.000240769,0.000240245,0.001024869,0.000793811,0,0.002842798,0.000153959,0.000230746,,,0.031059308,0.043666882,0.086897798,0.056709607,0.004609355,0.003008224,0.00663142,0.00440065,0.0011332,0.000971207,5.82E-05,5.46E-05,,,0.035015282,0.058311594,0.43981244,0.323743049,0.003307515,0.002369384,,,0.025059392,0.0299372,,0.029052121,0.004519869,0.002276219
45,2013,0.007165324,0.007632897,0.000497045,0.000406653,,,0.001220218,0.001288916,,,0.067239477,0.009454864,0.372844188,0.487054422,0.125942663,0.127031738,0.001577658,0.002093431,4.94E-05,4.46E-05,,,0.000334299,0.00050327,0.024170199,0.019027566,0.000120317,0.007112247,0.000994623,0.001167939,0.090032554,0.090642175,0.000312193,0.000140287,4.87E-05,2.99E-05,0.00029709,0.000161367,,,0.007688672,0.005900707,0,0,0.406848362,0.350699819,0.073971604,0.021083299,0.000106085,7.85E-05,0.000335345,0.00043093,0.092910917,0.075773992,0.000503725,0,0.017109505,0.007504855,0.000246336,0.00024604,0.00142299,0.001006985,0,0.00144177,0.000142681,0.000216147,,,0.03124012,0.044447494,0.091659472,0.052168895,0.005196332,0.003395956,0.006514676,0.004317114,0.000977222,0.00086765,0.000112636,6.74E-05,,,0.039649959,0.065260255,0.471302829,0.346707224,0.00363912,0.00259966,,,0.025023182,0.030001366,,0.015983663,0.004174353,0.002105251
50,2013,0.007196046,0.007652834,0.000440156,0.000366694,,,0.001204805,0.001273676,,,0.062220381,0.009168154,0.435435091,0.577069588,0.151835872,0.15483285,0.00158824,0.002094298,4.03E-05,3.60E-05,,,0.000589821,0.000585791,0.039973125,0.030660013,0.000195839,0.007385099,0.002265338,0.002724001,0.111776327,0.106983272,0.000501808,0.000235531,2.51E-05,1.48E-05,0.00064395,0.000251371,,,0.007275222,0.006101138,0,0,0.407086332,0.358377436,0.085421325,0.024954943,6.27E-05,4.55E-05,0.000245081,0.000347758,0.120095556,0.098624845,0.001812157,0,0.016355529,0.006965688,0.000247124,0.000246987,0.001842175,0.001230277,0,0.000880389,0.000133302,0.000204175,,,0.031527493,0.045039166,0.093571095,0.04494888,0.005932196,0.003911472,0.006447951,0.004232722,0.000878084,0.000784413,0.000186187,9.12E-05,,,0.043211175,0.071626451,0.495043075,0.361610778,0.003981234,0.002838177,,,0.024992533,0.030143045,,0.011720858,0.003752658,0.001922141
55,2013,0.007075545,0.007493903,0.000408159,0.000337455,,,0.001164586,0.00123559,,,0.051967922,0.008600025,0.497181347,0.651021088,0.193098382,0.199403826,0.001552397,0.002014485,3.36E-05,3.06E-05,,,0.000637701,0.000515964,0.055122747,0.044388795,0.000243013,0.006478225,0.003839091,0.00481334,0.140355571,0.131673566,0.000788257,0.00039928,1.43E-05,8.06E-06,0.000878226,0.000264843,,,0.006876547,0.005207268,0,0,0.41916491,0.377195087,0.094279116,0.02824518,3.92E-05,2.82E-05,0.000167709,0.000273054,0.163032099,0.131664295,0.003289209,0,0.015589511,0.006439629,0.000243775,0.000243803,0.002282004,0.001463286,0,0.00030985,0.000125119,0.000193518,,,0.031844345,0.045107675,0.092353358,0.040505658,0.006554725,0.004356642,0.006418874,0.004175504,0.000823107,0.000722908,0.000256898,8.25E-05,,,0.046440045,0.074281699,0.522954001,0.38600466,0.004333112,0.003084952,,,0.025122978,0.030033049,,0.006440816,0.003348724,0.001745348
60,2013,0.00674648,0.007105978,0.000388873,0.00031089,,,0.001045614,0.001122567,,,0.041330262,0.007793246,0.552609659,0.707047097,0.256546449,0.267596699,0.001450625,0.001871032,2.75E-05,2.61E-05,,,0.000671038,0.000554763,0.07044576,0.058678291,0.000257345,0.006617445,0.006212454,0.008337302,0.177074076,0.168500531,0.001343434,0.000701978,9.42E-06,5.14E-06,0.000854221,0.000309714,,,0.006406499,0.003845263,0,0,0.445569233,0.408013212,0.101170546,0.031365622,2.63E-05,1.94E-05,0.000104958,0.000204904,0.21739998,0.173782997,0.006563609,0,0.01428711,0.006099781,0.000236301,0.000236384,0.003106162,0.002076933,0,0.000232015,0.000117962,0.000184057,,,0.032306263,0.044958757,0.092072514,0.039586117,0.007055052,0.004707757,0.006405869,0.004138906,0.000791137,0.000670557,0.000240275,9.21E-05,,,0.049559672,0.073527946,0.543661606,0.402008946,0.004695582,0.003340381,,,0.025180803,0.030052576,,0.005432503,0.00309921,0.001610764
65,2013,0.006153134,0.006453227,0.000375063,0.000277439,,,0.000827969,0.0009047,,,0.035304241,0.006599207,0.597078632,0.748428727,0.357976047,0.375765319,0.00150723,0.001807453,2.24E-05,2.19E-05,,,0.000548687,0.00051052,0.092543972,0.074669153,0.000266041,0.005555212,0.011071587,0.016197286,0.243406517,0.234602562,0.002753568,0.001379212,6.23E-06,3.33E-06,0.000667198,0.000278521,,,0.005598299,0.002976392,0,0,0.453803659,0.410860294,0.105846538,0.033987202,1.70E-05,1.33E-05,5.95E-05,0.000143854,0.270478251,0.222233096,0.007344319,0,0.0124111,0.006036615,0.000226784,0.000226892,0.004419454,0.003208214,0,0.00018062,0.000111734,0.000175658,,,0.032874937,0.0447629,0.093879889,0.040053904,0.007470938,0.005058279,0.006400338,0.004120075,0.0007701,0.00061485,0.000221011,8.16E-05,,,0.052713483,0.070003758,0.578015079,0.418927934,0.005069215,0.003605209,,,0.025487384,0.03035354,,0.003424929,0.002865241,0.001516601
70,2013,0.005362445,0.005607272,0.000369273,0.000255325,,,0.000601157,0.000658853,,,0.031053595,0.005448642,0.626925098,0.778596653,0.492807627,0.520156451,0.001578785,0.001814869,2.10E-05,2.06E-05,,,0.000480107,0.000457518,0.117579974,0.092489343,0.000282324,0.004793575,0.021284866,0.03293951,0.338596833,0.326229498,0.005151691,0.002651818,0,0,0.000641868,0.000259421,,,0.0045293,0.002492902,0,0,0.432059765,0.372619976,0.109923134,0.03682021,0,0,2.81E-05,9.11E-05,0.312325416,0.266138709,0.007418198,0,0.010662178,0.005982527,0.000215966,0.000216136,0.005771479,0.004398944,0,0.000143035,0.000106355,0.000168176,,,0.033421683,0.044610327,0.095636346,0.040583947,0.007716741,0.005237258,0.00639763,0.004112642,0.000762197,0.000584403,0.000199878,6.67E-05,,,0.054722398,0.064986823,0.593371526,0.437955276,0.00545457,0.003880567,,,0.025638163,0.030286641,,0.001887458,0.002614083,0.001431956
75,2013,0.004466224,0.004659375,0.000367976,0.000247316,,,0.000437137,0.000479862,,,0.02922491,0.004829386,0.638947036,0.80015986,0.644030336,0.67681945,0.001596253,0.001831923,2.06E-05,2.02E-05,,,0.000455441,0.000357621,0.141566253,0.112304682,0.000287249,0.0040568,0.040329039,0.062203731,0.416417358,0.405524338,0.008549412,0.004979785,0,0,0.000549078,0.000191326,,,0.003495473,0.002573583,0,0,0.412873383,0.340548252,0.113661509,0.039746774,0,0,1.03E-05,4.99E-05,0.319049007,0.274723643,0.006979094,0,0.009030722,0.005941459,0.00020256,0.000202706,0.007152961,0.005645435,0,0.000115141,0.000101704,0.000161507,,,0.03371959,0.044324548,0.09721076,0.040981481,0.007977882,0.00550918,0.006396197,0.004110218,0.000760644,0.000575917,0.000160772,4.00E-05,,,0.05199144,0.058907881,0.603330169,0.458866081,0.005851752,0.004166338,,,0.025762707,0.03011526,,0.001043314,0.002418815,0.001334231
80,2013,0.003593232,0.003743843,0.000367794,0.000245476,,,0.00032173,0.000353284,,,0.02706098,0.004313395,,,0.792294695,0.816772907,0.001681456,0.001821423,2.03E-05,1.99E-05,,,0.000409101,0.000331429,0.169424583,0.134379344,0.000321058,0.003734486,0.071575956,0.10841454,0.501288816,0.484476027,0.011429529,0.007162455,0,0,0.000471079,0.000176803,,,0.00268292,0.002897345,0,0,0.40645335,0.329238997,0.117253178,0.042453599,0,0,2.69E-06,2.10E-05,0.29271338,0.248655554,0.005892792,0,0.008396735,0.006218494,0.000187187,0.000187347,0.011216233,0.008181047,0,9.42E-05,9.77E-05,0.000155517,,,0.034092388,0.044208795,0.097568895,0.04030748,0.008152804,0.005733741,0.006394271,0.004107608,0.000760559,0.000574491,0.000114719,3.22E-05,,,0.047036632,0.054100473,0.60723393,0.480225526,0.006262287,0.004463561,,,0.025858963,0.029881904,,0.000613005,0.002210205,0.00128448
0,2014,0,0,0.002383068,0.001700543,,,0.007606808,0.007700591,,,0.000480036,0.000526247,,,0.000510435,0.000291241,0.006986228,0.00832404,0.000286218,0.000302065,,,0,0,0,0,0,0,0,0,0.005570095,0.003548249,0,0,0.000583082,0.000532235,0,0,,,0.000466985,0.000123162,0,0,0.151197592,0.143617442,0.001579335,0.001851612,0.002954631,0.001501564,0.001682807,0.001699582,0,0,0,0,0.013623086,0.013366626,1.02E-05,1.03E-05,0.003183993,0.002678794,0,0,0.001545503,0.002550242,,,0.001097199,0.001230615,0.001800762,0.001672329,0,0,0.035970455,0.02237375,0.005133483,0.004010101,0,0,,,0.022476414,0.030179078,0.013319879,0.011295345,0.022044718,0.017868693,,,4.95E-07,4.24E-07,,0,0.017181826,0.016075857
5,2014,0,0,0.001611338,0.00116636,,,0.003059848,0.003169158,,,0.00051107,0.000535574,,,0.002688133,0.002544587,0.002921973,0.00342266,0.000217405,0.000228315,,,0,0,0,0,0,0,0,0,0.011202619,0.009547469,0,0,0.0005177,0.000472695,0,0,,,0,0,0,0,0.167860513,0.157561767,0.002703731,0.00245793,0.001446895,0.000822438,0.001214936,0.001263197,0,0,0,0,0.018850924,0.015028032,5.91E-05,5.95E-05,0.001003681,0.000926237,0,0,0.000715118,0.001151682,,,0.0231377,0.028215308,0.007529562,0.011910303,0,0,0.009457069,0.006434667,0.002681802,0.002182464,0,0,,,0.042941106,0.04142292,0.013213225,0.011657308,0.002164005,0.001668209,,,0.001476648,0.001597679,,0,0.003224077,0.002576816
10,2014,0.000873515,0.000891646,0.001430183,0.001042678,,,0.002847569,0.002942593,,,0.001256514,0.000786226,,,0.015639786,0.015614575,0.002207668,0.002722458,0.000190796,0.000200231,,,0,0,0,0,0,0,0,0,0.014348706,0.012771599,0,0,0.000499708,0.000451708,0,0,,,1.08E-05,8.27E-06,0,0,0.23918363,0.204524952,0.004181789,0.003267572,0.001089538,0.000634125,0.001105301,0.001148796,0,0,0,0,0.028873657,0.018823572,0.000128089,0.000125405,0.000350655,0.000348989,0,7.20E-05,0.00047091,0.000721893,,,0.042580895,0.059635191,0.013386216,0.025066689,7.78E-05,0.000101666,0.009043743,0.006102381,0.00239178,0.001954552,0,0,,,0.060351533,0.063301788,0.019357655,0.016701474,0.001582554,0.001212479,,,0.012147317,0.013833138,,0,0.001596328,0.000990071
15,2014,0.004263923,0.004379084,0.001255344,0.000929993,,,0.002290913,0.002410846,,,0.011126012,0.002907459,,,0.042759622,0.042310197,0.001978465,0.002558655,0.000163583,0.000172326,,,5.88E-06,2.15E-05,0.002829033,0.002445078,3.72E-06,4.34E-05,0,0,0.021054925,0.021355788,0,0,0.000460046,0.000420063,0,0,,,0.017238886,0.006342027,0,0,0.312382539,0.261873046,0.008318764,0.004686741,0.000928747,0.000641315,0.000965232,0.001017158,0.013491974,0.010577721,0,0,0.02426426,0.013698799,0.000155046,0.000151631,0.000325847,0.00031794,0,0.003018038,0.000339523,0.000508371,,,0.043458002,0.060292516,0.028443483,0.047266528,0.000442583,0.000472553,0.008321966,0.005688541,0.002125276,0.001760319,4.96E-07,1.29E-06,,,0.040432016,0.051840007,0.100239433,0.069114237,0.001828619,0.001377561,,,0.029607499,0.035803303,,0.000729724,0.001640348,0.000895196
20,2014,0.005871644,0.006102788,0.001129007,0.000842234,,,0.001493357,0.001558697,,,0.035440609,0.006677689,,,0.066412851,0.066452359,0.001812872,0.002412161,0.000136021,0.00014203,,,1.78E-05,7.43E-05,0.004719596,0.003919624,7.59E-06,0.000305262,0,0,0.027789162,0.031345145,2.76E-06,1.14E-06,0.000396222,0.000362644,4.38E-06,6.40E-06,,,0.02304354,0.013309344,0,0,0.330848475,0.273815122,0.016383152,0.006648015,0.000615126,0.000705531,0.000843767,0.000892258,0.022234418,0.015776855,1.09E-05,0,0.021035174,0.010506956,0.00016955,0.00016669,0.000370691,0.000343961,0,0.004982117,0.00026332,0.000390707,,,0.037494994,0.052683754,0.052012309,0.058624708,0.001296844,0.001102275,0.007818296,0.005322009,0.001922459,0.001602289,1.20E-06,3.96E-06,,,0.022118929,0.033544356,0.250359512,0.177900302,0.002082768,0.001559658,,,0.027253101,0.033789502,,0.005257736,0.004672383,0.002473628
25,2014,0.006359942,0.006660983,0.001031812,0.000766419,,,0.001301977,0.001358527,,,0.053477245,0.008429531,,,0.079520379,0.079902354,0.00173141,0.002299719,0.000108683,0.0001087,,,6.33E-05,0.000105769,0.006821022,0.005640126,3.10E-05,0.000794886,0,0,0.034855015,0.041403932,1.88E-05,7.80E-06,0.000272731,0.000232305,1.46E-05,9.68E-06,,,0.019461005,0.014063328,0,0,0.330845236,0.264652172,0.02604574,0.008804207,0.00040799,0.00038137,0.000751654,0.000806167,0.031267486,0.021441449,2.26E-05,0,0.020025302,0.009853247,0.000189709,0.000187483,0.000498052,0.00043679,0,0.00475214,0.000217814,0.00032184,,,0.033928571,0.047365887,0.066945033,0.059862862,0.002247733,0.001669199,0.007561241,0.005125086,0.001755091,0.001447122,6.01E-06,6.89E-06,,,0.019018502,0.033285332,0.315674412,0.228082844,0.002355953,0.001756262,,,0.02632536,0.031068338,,0.00907239,0.005145777,0.002593456
30,2014,0.00643931,0.006770726,0.000937788,0.000692666,,,0.001270535,0.001330515,,,0.062923601,0.009137144,0.22541214,0.215719098,0.092331979,0.09275637,0.001687468,0.002234171,8.63E-05,8.39E-05,,,0.000134363,0.000298832,0.008898555,0.007465653,4.74E-05,0.00337557,0,0,0.042325622,0.050703419,5.14E-05,2.16E-05,0.000154128,0.000113808,3.94E-05,3.13E-05,,,0.01300277,0.010980356,0,0,0.343181171,0.278919567,0.037271785,0.011345111,0.000277985,0.000228889,0.000647095,0.000716718,0.041539876,0.028818471,3.41E-05,0,0.01913399,0.009247407,0.000209903,0.00020832,0.000625234,0.000530024,0,0.005134964,0.000188644,0.000278512,,,0.032269801,0.04478164,0.077290501,0.061959343,0.003200398,0.002199129,0.007235169,0.004823292,0.001592167,0.001291264,1.66E-05,2.35E-05,,,0.021446933,0.040902912,0.370035231,0.267032805,0.002644228,0.001962085,,,0.025745361,0.03014665,,0.027828871,0.004899716,0.002507932
35,2014,0.006639316,0.007015532,0.00080528,0.000609886,,,0.001251413,0.001312963,,,0.067140819,0.009405012,0.262398194,0.295040093,0.103605117,0.103564222,0.001679696,0.002161339,7.03E-05,6.61E-05,,,0.000124951,0.000457376,0.010874464,0.009339151,4.74E-05,0.006201373,0,0,0.052122422,0.060955758,0.000103286,4.42E-05,9.85E-05,6.54E-05,4.61E-05,5.58E-05,,,0.009763201,0.008213223,0,0,0.375346524,0.310289296,0.04889127,0.014002519,0.000199798,0.000153747,0.000538808,0.000615569,0.055259594,0.040615936,3.68E-05,0,0.018301526,0.008657601,0.00022795,0.000226892,0.000751799,0.000622683,0,0.004222383,0.000167806,0.000248808,,,0.031372301,0.043707767,0.081320082,0.059391016,0.003988607,0.002609051,0.006954706,0.004625697,0.001382233,0.00114405,2.03E-05,4.14E-05,,,0.026439626,0.048404776,0.408128387,0.298355562,0.00294667,0.00217589,,,0.02530121,0.029982361,,0.036971289,0.00472395,0.002418854
40,2014,0.006970755,0.007408352,0.000668492,0.000530272,,,0.001238707,0.001300922,,,0.06915611,0.009511508,0.311185219,0.388035953,0.112476165,0.112571154,0.001609749,0.002107791,5.70E-05,5.19E-05,,,0.000196517,0.000489533,0.014226707,0.012131336,7.67E-05,0.007688149,0.000156595,0.000182841,0.069639181,0.075527595,0.000181814,7.94E-05,7.38E-05,4.68E-05,0.0001208,0.000121793,,,0.008444149,0.006272748,0,0,0.393693144,0.328370438,0.061057965,0.017088139,0.000150466,0.000113887,0.000437852,0.000520364,0.072662889,0.056827101,0.000123108,0,0.01749237,0.008079287,0.000241848,0.000241208,0.000987646,0.00076383,0,0.002763896,0.000152776,0.000227952,,,0.030964177,0.043605826,0.085655058,0.05641653,0.004650375,0.003020435,0.00671811,0.004465706,0.001171546,0.001012934,4.81E-05,5.33E-05,,,0.032731286,0.055906036,0.440372574,0.323676581,0.003261659,0.002397252,,,0.02509872,0.029901663,,0.028701191,0.004535568,0.002256712
45,2014,0.007165377,0.007632921,0.0005637,0.000469179,,,0.001227221,0.001289462,,,0.066801668,0.009370549,0.369024172,0.485090038,0.126287275,0.127376597,0.001578223,0.002098242,4.66E-05,4.18E-05,,,0.000279998,0.000494254,0.0240466,0.018948148,0.00010372,0.0070495,0.000992088,0.001165182,0.089432871,0.089966049,0.000314099,0.000140873,4.96E-05,2.99E-05,0.000240332,0.000153906,,,0.00770606,0.005882793,0,0,0.397654788,0.336550965,0.072159079,0.020245093,0.000106652,7.84E-05,0.000338537,0.000432392,0.093874002,0.07591287,0.000422039,0,0.016692333,0.007510081,0.000247587,0.000247216,0.001373729,0.000970827,0,0.001398449,0.000141901,0.000214067,,,0.03114195,0.044306268,0.090180588,0.051816745,0.005237093,0.00340559,0.006586451,0.004372132,0.001003499,0.000903628,9.20E-05,6.55E-05,,,0.037479373,0.061563868,0.471923613,0.347424811,0.003587517,0.002626446,,,0.025082579,0.02998791,,0.015712539,0.004195451,0.002073711
50,2014,0.007196048,0.007652877,0.00049569,0.000423234,,,0.001212776,0.001275215,,,0.061590881,0.009103248,0.431628553,0.575103372,0.151987286,0.155378322,0.001589174,0.002099779,3.80E-05,3.38E-05,,,0.000525702,0.000579912,0.039757844,0.030505494,0.000178532,0.007354289,0.002265451,0.002723057,0.110862008,0.10616482,0.000506078,0.000236498,2.58E-05,1.49E-05,0.000557631,0.000241825,,,0.007291037,0.006088764,0,0,0.397612989,0.345084385,0.083296946,0.023934552,6.30E-05,4.55E-05,0.000248123,0.000349118,0.121073691,0.098944458,0.001618747,0,0.015887764,0.006955803,0.000248324,0.000248164,0.001780269,0.001187141,0,0.000859494,0.000132839,0.00020267,,,0.031473204,0.04495401,0.091898946,0.044539935,0.005974326,0.003919004,0.006510845,0.004278329,0.000891633,0.000813783,0.000162448,8.93E-05,,,0.041256547,0.065674029,0.495728175,0.363287246,0.00392401,0.002863932,,,0.025079892,0.030160909,,0.011625638,0.003779435,0.001907204
