measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Eswatini,Female,5-9 years,Other chromosomal abnormalities,Percent,2018,0.000815385,0.000967772,0.000691458
Prevalence,Eswatini,Male,10-14 years,Other chromosomal abnormalities,Percent,2018,0.001092235,0.00129727,0.000895498
Prevalence,Eswatini,Female,10-14 years,Other chromosomal abnormalities,Percent,2018,0.000627004,0.00074205,0.000525513
Prevalence,Eswatini,Male,15-19 years,Other chromosomal abnormalities,Percent,2018,0.000929699,0.00109719,0.000771366
Prevalence,Eswatini,Female,15-19 years,Other chromosomal abnormalities,Percent,2018,0.000633379,0.000750864,0.000531917
Prevalence,Eswatini,Male,20-24 years,Other chromosomal abnormalities,Percent,2018,0.000616,0.000732759,0.000504786
Prevalence,Eswatini,Female,20-24 years,Other chromosomal abnormalities,Percent,2018,0.000698223,0.000827022,0.000580077
Prevalence,Eswatini,Male,25-29 years,Other chromosomal abnormalities,Percent,2018,0.000408868,0.000491327,0.000337724
Prevalence,Eswatini,Female,25-29 years,Other chromosomal abnormalities,Percent,2018,0.000379217,0.000455986,0.000318417
Prevalence,Eswatini,Male,30-34 years,Other chromosomal abnormalities,Percent,2018,0.000279563,0.000338157,0.000228133
Prevalence,Eswatini,Female,30-34 years,Other chromosomal abnormalities,Percent,2018,0.000229013,0.000280333,0.00018617
Prevalence,Eswatini,Male,35-39 years,Other chromosomal abnormalities,Percent,2018,0.000201718,0.000244224,0.000161219
Prevalence,Eswatini,Female,35-39 years,Other chromosomal abnormalities,Percent,2018,0.00015446,0.000191858,0.00012314
Prevalence,Eswatini,Male,40-44 years,Other chromosomal abnormalities,Percent,2018,0.0001528,0.000186218,0.000119822
Prevalence,Eswatini,Female,40-44 years,Other chromosomal abnormalities,Percent,2018,0.000114605,0.000144151,9.26E-05
Prevalence,Eswatini,Male,45-49 years,Other chromosomal abnormalities,Percent,2018,0.000108894,0.000134705,8.60E-05
Prevalence,Eswatini,Female,45-49 years,Other chromosomal abnormalities,Percent,2018,7.91E-05,0.000101917,6.33E-05
Prevalence,Eswatini,Male,50-54 years,Other chromosomal abnormalities,Percent,2018,6.49E-05,8.97E-05,4.56E-05
Prevalence,Eswatini,Female,50-54 years,Other chromosomal abnormalities,Percent,2018,4.58E-05,6.07E-05,3.43E-05
Prevalence,Eswatini,Male,55-59 years,Other chromosomal abnormalities,Percent,2018,4.15E-05,6.16E-05,2.44E-05
Prevalence,Eswatini,Female,55-59 years,Other chromosomal abnormalities,Percent,2018,2.89E-05,3.97E-05,2.04E-05
Prevalence,Eswatini,Male,60-64 years,Other chromosomal abnormalities,Percent,2018,2.88E-05,4.12E-05,1.70E-05
Prevalence,Eswatini,Female,60-64 years,Other chromosomal abnormalities,Percent,2018,2.04E-05,2.74E-05,1.48E-05
Prevalence,Eswatini,Male,65-69 years,Other chromosomal abnormalities,Percent,2018,1.90E-05,2.64E-05,1.19E-05
Prevalence,Eswatini,Female,65-69 years,Other chromosomal abnormalities,Percent,2018,1.50E-05,2.04E-05,1.07E-05
Prevalence,Eswatini,Male,<28 days,Diabetes mellitus type 1,Percent,2018,4.60E-08,5.23E-08,4.23E-08
Prevalence,Eswatini,Female,<28 days,Diabetes mellitus type 1,Percent,2018,4.59E-08,5.14E-08,4.25E-08
Prevalence,Eswatini,Male,85+ years,Diabetes mellitus type 1,Percent,2018,0.000175784,0.000222996,0.000135541
Prevalence,Eswatini,Female,85+ years,Diabetes mellitus type 1,Percent,2018,0.00017409,0.000221778,0.000133489
Prevalence,Eswatini,Male,85+ years,Acute hepatitis,Percent,2018,0.001915026,0.003266818,0.000967275
Prevalence,Eswatini,Female,85+ years,Acute hepatitis,Percent,2018,0.001195152,0.001839434,0.000636392
Prevalence,Eswatini,Female,85+ years,Polycystic ovarian syndrome,Percent,2018,0,0,0
Prevalence,Eswatini,Female,<5 years,Female infertility,Percent,2018,0,0,0
Prevalence,Eswatini,Female,5-9 years,Female infertility,Percent,2018,0,0,0
Prevalence,Eswatini,Female,10-14 years,Female infertility,Percent,2018,0,0,0
Prevalence,Eswatini,Female,15-19 years,Female infertility,Percent,2018,0.000541807,0.004149846,3.05E-05
Prevalence,Eswatini,Female,20-24 years,Female infertility,Percent,2018,0.020180984,0.052034541,0.001955896
Prevalence,Eswatini,Female,25-29 years,Female infertility,Percent,2018,0.031282552,0.08454058,0.001662147
Prevalence,Eswatini,Female,30-34 years,Female infertility,Percent,2018,0.039481228,0.120558771,0.000951007
Prevalence,Eswatini,Female,35-39 years,Female infertility,Percent,2018,0.059858883,0.174810527,0.002156486
Prevalence,Eswatini,Female,40-44 years,Female infertility,Percent,2018,0.02584703,0.089313391,0.001454052
Prevalence,Eswatini,Female,45-49 years,Female infertility,Percent,2018,0.000264276,0.000640895,7.82E-05
Prevalence,Eswatini,Female,50-54 years,Female infertility,Percent,2018,0,0,0
Prevalence,Eswatini,Female,55-59 years,Female infertility,Percent,2018,0,0,0
Prevalence,Eswatini,Female,60-64 years,Female infertility,Percent,2018,0,0,0
Prevalence,Eswatini,Female,65-69 years,Female infertility,Percent,2018,0,0,0
Prevalence,Eswatini,Female,70-74 years,Female infertility,Percent,2018,0,0,0
Prevalence,Eswatini,Female,75-79 years,Female infertility,Percent,2018,0,0,0
Prevalence,Eswatini,Male,30-34 years,Headache disorders,Percent,2018,0.440889143,0.565933752,0.340533075
Prevalence,Eswatini,Female,30-34 years,Headache disorders,Percent,2018,0.474420684,0.596421215,0.384886411
Prevalence,Eswatini,Male,35-39 years,Headache disorders,Percent,2018,0.44375097,0.58198433,0.343103339
Prevalence,Eswatini,Female,35-39 years,Headache disorders,Percent,2018,0.483676685,0.606704652,0.393571045
Prevalence,Eswatini,Male,40-44 years,Headache disorders,Percent,2018,0.431561246,0.559763428,0.331831653
Prevalence,Eswatini,Female,40-44 years,Headache disorders,Percent,2018,0.478573354,0.594313701,0.386441055
Prevalence,Eswatini,Male,45-49 years,Headache disorders,Percent,2018,0.416901838,0.539580783,0.310942658
Prevalence,Eswatini,Female,45-49 years,Headache disorders,Percent,2018,0.465160427,0.585450018,0.371726224
Prevalence,Eswatini,Male,50-54 years,Headache disorders,Percent,2018,0.386866774,0.493928653,0.285549559
Prevalence,Eswatini,Female,50-54 years,Headache disorders,Percent,2018,0.432971396,0.530777499,0.33722593
Prevalence,Eswatini,Male,55-59 years,Headache disorders,Percent,2018,0.337870651,0.472152374,0.254338606
Prevalence,Eswatini,Female,55-59 years,Headache disorders,Percent,2018,0.381638089,0.48891336,0.301320592
Prevalence,Eswatini,Male,60-64 years,Headache disorders,Percent,2018,0.316391756,0.406646502,0.240654716
Prevalence,Eswatini,Female,60-64 years,Headache disorders,Percent,2018,0.355283018,0.456816281,0.284187546
Prevalence,Eswatini,Male,65-69 years,Headache disorders,Percent,2018,0.337711987,0.442371992,0.244858498
Prevalence,Eswatini,Female,65-69 years,Headache disorders,Percent,2018,0.366455238,0.47450434,0.277146822
Prevalence,Eswatini,Male,70-74 years,Headache disorders,Percent,2018,0.342738503,0.475515324,0.23878394
Prevalence,Eswatini,Female,70-74 years,Headache disorders,Percent,2018,0.360851598,0.488810793,0.259404459
Prevalence,Eswatini,Male,75-79 years,Headache disorders,Percent,2018,0.332127076,0.46802173,0.246075593
Prevalence,Eswatini,Female,75-79 years,Headache disorders,Percent,2018,0.348205015,0.475471194,0.265888254
Prevalence,Eswatini,Male,<1 year,Headache disorders,Percent,2018,0,0,0
Prevalence,Eswatini,Female,<1 year,Headache disorders,Percent,2018,0,0,0
Prevalence,Eswatini,Male,80-84 years,Headache disorders,Percent,2018,0.284128322,0.388893563,0.203521397
Prevalence,Eswatini,Female,80-84 years,Headache disorders,Percent,2018,0.304762486,0.41164711,0.221686952
Prevalence,Eswatini,Male,<28 days,Headache disorders,Percent,2018,0,0,0
Prevalence,Eswatini,Female,<28 days,Headache disorders,Percent,2018,0,0,0
Prevalence,Eswatini,Male,20-24 years,Age-related and other hearing loss,Percent,2018,0.07123452,0.084677221,0.057971227
Prevalence,Eswatini,Female,20-24 years,Age-related and other hearing loss,Percent,2018,0.056798228,0.06764942,0.045890981
Prevalence,Eswatini,Male,25-29 years,Age-related and other hearing loss,Percent,2018,0.110468094,0.126158864,0.096689668
Prevalence,Eswatini,Female,25-29 years,Age-related and other hearing loss,Percent,2018,0.091210733,0.104648745,0.079641775
Prevalence,Eswatini,Male,30-34 years,Age-related and other hearing loss,Percent,2018,0.151126479,0.171215217,0.132408536
Prevalence,Eswatini,Female,30-34 years,Age-related and other hearing loss,Percent,2018,0.127956873,0.14607844,0.111511227
Prevalence,Eswatini,Male,35-39 years,Age-related and other hearing loss,Percent,2018,0.186161306,0.203550049,0.168558549
Prevalence,Eswatini,Female,35-39 years,Age-related and other hearing loss,Percent,2018,0.159127105,0.17586583,0.142057349
Prevalence,Eswatini,Male,40-44 years,Age-related and other hearing loss,Percent,2018,0.232298145,0.256108865,0.207365466
Prevalence,Eswatini,Female,40-44 years,Age-related and other hearing loss,Percent,2018,0.205468073,0.228817622,0.180788878
Prevalence,Eswatini,Male,45-49 years,Age-related and other hearing loss,Percent,2018,0.31184252,0.338286285,0.288040948
Prevalence,Eswatini,Female,45-49 years,Age-related and other hearing loss,Percent,2018,0.295865579,0.324436889,0.268592707
Prevalence,Eswatini,Male,50-54 years,Age-related and other hearing loss,Percent,2018,0.382228274,0.413369099,0.353291869
Prevalence,Eswatini,Female,50-54 years,Age-related and other hearing loss,Percent,2018,0.366608389,0.398377612,0.337469418
Prevalence,Eswatini,Male,55-59 years,Age-related and other hearing loss,Percent,2018,0.443120655,0.474255608,0.414922051
Prevalence,Eswatini,Female,55-59 years,Age-related and other hearing loss,Percent,2018,0.407511585,0.437274222,0.379637299
Prevalence,Eswatini,Male,60-64 years,Age-related and other hearing loss,Percent,2018,0.497807257,0.528729072,0.466478934
Prevalence,Eswatini,Female,60-64 years,Age-related and other hearing loss,Percent,2018,0.450986699,0.480364961,0.417274574
Prevalence,Eswatini,Male,65-69 years,Age-related and other hearing loss,Percent,2018,0.555705665,0.589291103,0.520154664
Prevalence,Eswatini,Female,65-69 years,Age-related and other hearing loss,Percent,2018,0.510054586,0.553093784,0.474900706
Prevalence,Eswatini,Male,70-74 years,Age-related and other hearing loss,Percent,2018,0.606995119,0.645047616,0.56494138
Prevalence,Eswatini,Female,70-74 years,Age-related and other hearing loss,Percent,2018,0.56765015,0.613205358,0.523981731
Prevalence,Eswatini,Male,75-79 years,Age-related and other hearing loss,Percent,2018,0.645125002,0.688640447,0.60058251
Prevalence,Eswatini,Female,75-79 years,Age-related and other hearing loss,Percent,2018,0.616504917,0.667648752,0.570201619
Prevalence,Eswatini,Male,<1 year,Age-related and other hearing loss,Percent,2018,0.001367622,0.001898994,0.000912897
Prevalence,Eswatini,Female,<1 year,Age-related and other hearing loss,Percent,2018,0.001303166,0.001791014,0.000879393
Prevalence,Eswatini,Male,80-84 years,Age-related and other hearing loss,Percent,2018,0.667910476,0.712132928,0.630707264
Prevalence,Eswatini,Female,80-84 years,Age-related and other hearing loss,Percent,2018,0.651100753,0.702046891,0.604422358
Prevalence,Eswatini,Male,<28 days,Bacterial skin diseases,Percent,2018,0.002087157,0.002362619,0.001902868
Prevalence,Eswatini,Female,<28 days,Bacterial skin diseases,Percent,2018,0.002122998,0.002300065,0.001976566
Prevalence,Eswatini,Male,85+ years,Bacterial skin diseases,Percent,2018,0.005181848,0.005616632,0.004729034
Prevalence,Eswatini,Female,85+ years,Bacterial skin diseases,Percent,2018,0.005141413,0.005527471,0.004782542
Prevalence,Eswatini,Male,15-19 years,Nasopharynx cancer,Percent,2018,6.16E-06,1.15E-05,2.96E-06
Prevalence,Eswatini,Female,15-19 years,Nasopharynx cancer,Percent,2018,1.59E-05,2.81E-05,7.88E-06
Prevalence,Eswatini,Male,20-24 years,Nasopharynx cancer,Percent,2018,8.81E-06,1.54E-05,4.72E-06
Prevalence,Eswatini,Female,20-24 years,Nasopharynx cancer,Percent,2018,2.95E-05,5.17E-05,1.38E-05
Prevalence,Eswatini,Male,25-29 years,Nasopharynx cancer,Percent,2018,1.79E-05,3.05E-05,9.97E-06
Prevalence,Eswatini,Female,25-29 years,Nasopharynx cancer,Percent,2018,1.92E-05,3.56E-05,7.42E-06
Prevalence,Eswatini,Male,30-34 years,Nasopharynx cancer,Percent,2018,2.64E-05,4.67E-05,1.28E-05
Prevalence,Eswatini,Female,30-34 years,Nasopharynx cancer,Percent,2018,3.34E-05,6.25E-05,1.13E-05
Prevalence,Eswatini,Male,35-39 years,Nasopharynx cancer,Percent,2018,2.27E-05,4.46E-05,9.56E-06
Prevalence,Eswatini,Female,35-39 years,Nasopharynx cancer,Percent,2018,5.39E-05,0.000103086,1.95E-05
Prevalence,Eswatini,Male,40-44 years,Nasopharynx cancer,Percent,2018,3.59E-05,7.37E-05,1.53E-05
Prevalence,Eswatini,Female,40-44 years,Nasopharynx cancer,Percent,2018,5.77E-05,0.000104252,2.40E-05
Prevalence,Eswatini,Male,45-49 years,Nasopharynx cancer,Percent,2018,4.16E-05,9.17E-05,1.70E-05
Prevalence,Eswatini,Female,45-49 years,Nasopharynx cancer,Percent,2018,4.43E-05,8.05E-05,2.08E-05
Prevalence,Eswatini,Male,50-54 years,Nasopharynx cancer,Percent,2018,6.49E-05,0.00013094,2.90E-05
Prevalence,Eswatini,Female,50-54 years,Nasopharynx cancer,Percent,2018,4.36E-05,7.66E-05,2.28E-05
Prevalence,Eswatini,Male,55-59 years,Nasopharynx cancer,Percent,2018,6.35E-05,0.000113402,3.24E-05
Prevalence,Eswatini,Female,55-59 years,Nasopharynx cancer,Percent,2018,2.74E-05,4.45E-05,1.53E-05
Prevalence,Eswatini,Male,60-64 years,Nasopharynx cancer,Percent,2018,5.28E-05,8.17E-05,3.13E-05
Prevalence,Eswatini,Female,60-64 years,Nasopharynx cancer,Percent,2018,2.63E-05,4.06E-05,1.57E-05
Prevalence,Eswatini,Male,65-69 years,Nasopharynx cancer,Percent,2018,3.35E-05,5.04E-05,2.12E-05
Prevalence,Eswatini,Female,65-69 years,Nasopharynx cancer,Percent,2018,1.66E-05,2.70E-05,9.80E-06
Prevalence,Eswatini,Male,70-74 years,Nasopharynx cancer,Percent,2018,2.25E-05,3.37E-05,1.44E-05
Prevalence,Eswatini,Female,70-74 years,Nasopharynx cancer,Percent,2018,1.20E-05,2.15E-05,7.09E-06
Prevalence,Eswatini,Male,75-79 years,Nasopharynx cancer,Percent,2018,1.30E-05,1.97E-05,8.31E-06
Prevalence,Eswatini,Female,75-79 years,Nasopharynx cancer,Percent,2018,7.47E-06,1.51E-05,4.24E-06
Prevalence,Eswatini,Male,<1 year,Nasopharynx cancer,Percent,2018,0,0,0
Prevalence,Eswatini,Female,<1 year,Nasopharynx cancer,Percent,2018,0,0,0
Prevalence,Eswatini,Male,80-84 years,Nasopharynx cancer,Percent,2018,7.25E-06,1.12E-05,4.63E-06
Prevalence,Eswatini,Female,80-84 years,Nasopharynx cancer,Percent,2018,4.53E-06,1.00E-05,2.53E-06
Prevalence,Eswatini,Male,20-24 years,Psoriasis,Percent,2018,0.002403042,0.002653438,0.002161057
Prevalence,Eswatini,Female,20-24 years,Psoriasis,Percent,2018,0.002393169,0.00261735,0.00214736
Prevalence,Eswatini,Male,25-29 years,Psoriasis,Percent,2018,0.002714887,0.002973527,0.002441071
Prevalence,Eswatini,Female,25-29 years,Psoriasis,Percent,2018,0.002717054,0.002972191,0.002431835
Prevalence,Eswatini,Male,30-34 years,Psoriasis,Percent,2018,0.003067906,0.00340079,0.002761736
Prevalence,Eswatini,Female,30-34 years,Psoriasis,Percent,2018,0.003085804,0.003440786,0.002747036
Prevalence,Eswatini,Male,35-39 years,Psoriasis,Percent,2018,0.003546308,0.003877311,0.003181666
Prevalence,Eswatini,Female,35-39 years,Psoriasis,Percent,2018,0.00359272,0.003903119,0.003236728
Prevalence,Eswatini,Male,40-44 years,Psoriasis,Percent,2018,0.004077424,0.004472559,0.00366151
Prevalence,Eswatini,Female,40-44 years,Psoriasis,Percent,2018,0.004154897,0.004578658,0.003725579
Prevalence,Eswatini,Male,45-49 years,Psoriasis,Percent,2018,0.004662099,0.005127661,0.004227773
Prevalence,Eswatini,Female,45-49 years,Psoriasis,Percent,2018,0.004747365,0.005281023,0.004278969
Prevalence,Eswatini,Male,50-54 years,Psoriasis,Percent,2018,0.005214582,0.005759646,0.004723097
Prevalence,Eswatini,Female,50-54 years,Psoriasis,Percent,2018,0.00529803,0.005838933,0.004805403
Prevalence,Eswatini,Male,55-59 years,Psoriasis,Percent,2018,0.005869417,0.006526705,0.005264554
Prevalence,Eswatini,Female,55-59 years,Psoriasis,Percent,2018,0.005894022,0.006481582,0.005341098
Prevalence,Eswatini,Male,<5 years,Gallbladder and biliary tract cancer,Percent,2018,0,0,0
Prevalence,Eswatini,Female,<5 years,Gallbladder and biliary tract cancer,Percent,2018,0,0,0
Prevalence,Eswatini,Male,5-9 years,Gallbladder and biliary tract cancer,Percent,2018,0,0,0
Prevalence,Eswatini,Female,5-9 years,Gallbladder and biliary tract cancer,Percent,2018,0,0,0
Prevalence,Eswatini,Male,10-14 years,Gallbladder and biliary tract cancer,Percent,2018,0,0,0
Prevalence,Eswatini,Female,10-14 years,Gallbladder and biliary tract cancer,Percent,2018,0,0,0
Prevalence,Eswatini,Male,15-19 years,Gallbladder and biliary tract cancer,Percent,2018,0,0,0
Prevalence,Eswatini,Female,15-19 years,Gallbladder and biliary tract cancer,Percent,2018,0,0,0
Prevalence,Eswatini,Male,20-24 years,Gallbladder and biliary tract cancer,Percent,2018,2.80E-07,5.93E-07,1.46E-07
Prevalence,Eswatini,Female,20-24 years,Gallbladder and biliary tract cancer,Percent,2018,2.06E-07,3.53E-07,8.59E-08
Prevalence,Eswatini,Male,25-29 years,Gallbladder and biliary tract cancer,Percent,2018,7.82E-07,1.28E-06,4.42E-07
Prevalence,Eswatini,Female,25-29 years,Gallbladder and biliary tract cancer,Percent,2018,3.89E-07,7.00E-07,1.80E-07
Prevalence,Eswatini,Male,30-34 years,Gallbladder and biliary tract cancer,Percent,2018,1.60E-06,2.66E-06,7.54E-07
Prevalence,Eswatini,Female,30-34 years,Gallbladder and biliary tract cancer,Percent,2018,1.44E-06,2.53E-06,6.65E-07
Prevalence,Eswatini,Male,35-39 years,Gallbladder and biliary tract cancer,Percent,2018,1.91E-06,3.65E-06,7.51E-07
Prevalence,Eswatini,Female,35-39 years,Gallbladder and biliary tract cancer,Percent,2018,2.19E-06,4.01E-06,9.77E-07
Prevalence,Eswatini,Male,40-44 years,Gallbladder and biliary tract cancer,Percent,2018,3.40E-06,6.80E-06,1.29E-06
Prevalence,Eswatini,Female,40-44 years,Gallbladder and biliary tract cancer,Percent,2018,3.31E-06,5.93E-06,1.54E-06
Prevalence,Eswatini,Male,45-49 years,Gallbladder and biliary tract cancer,Percent,2018,4.61E-06,9.63E-06,1.71E-06
Prevalence,Eswatini,Female,45-49 years,Gallbladder and biliary tract cancer,Percent,2018,4.79E-06,8.36E-06,2.38E-06
Prevalence,Eswatini,Male,50-54 years,Gallbladder and biliary tract cancer,Percent,2018,1.09E-05,2.13E-05,4.56E-06
Prevalence,Eswatini,Female,50-54 years,Gallbladder and biliary tract cancer,Percent,2018,6.73E-06,1.15E-05,3.73E-06
Prevalence,Eswatini,Male,55-59 years,Gallbladder and biliary tract cancer,Percent,2018,1.84E-05,3.29E-05,8.89E-06
Prevalence,Eswatini,Female,55-59 years,Gallbladder and biliary tract cancer,Percent,2018,6.02E-06,1.01E-05,3.40E-06
Prevalence,Eswatini,Male,60-64 years,Gallbladder and biliary tract cancer,Percent,2018,2.07E-05,3.29E-05,1.19E-05
Prevalence,Eswatini,Female,60-64 years,Gallbladder and biliary tract cancer,Percent,2018,8.17E-06,1.27E-05,4.94E-06
Prevalence,Eswatini,Male,65-69 years,Gallbladder and biliary tract cancer,Percent,2018,2.12E-05,3.31E-05,1.30E-05
Prevalence,Eswatini,Female,65-69 years,Gallbladder and biliary tract cancer,Percent,2018,7.82E-06,1.23E-05,4.82E-06
Prevalence,Eswatini,Male,10-14 years,Total burden related to hepatitis B,Percent,2018,0.011471095,0.012715987,0.010243895
Prevalence,Eswatini,Female,10-14 years,Total burden related to hepatitis B,Percent,2018,0.008980518,0.010493769,0.007369745
Prevalence,Eswatini,Male,15-19 years,Total burden related to hepatitis B,Percent,2018,0.014570661,0.016085411,0.013179575
Prevalence,Eswatini,Female,15-19 years,Total burden related to hepatitis B,Percent,2018,0.011036513,0.012798136,0.009279932
Prevalence,Eswatini,Male,20-24 years,Total burden related to hepatitis B,Percent,2018,0.049946569,0.05425199,0.045713849
Prevalence,Eswatini,Female,20-24 years,Total burden related to hepatitis B,Percent,2018,0.037313735,0.043524042,0.032251048
Prevalence,Eswatini,Male,25-29 years,Total burden related to hepatitis B,Percent,2018,0.105723246,0.114780511,0.096450839
Prevalence,Eswatini,Female,25-29 years,Total burden related to hepatitis B,Percent,2018,0.076233128,0.088493606,0.066178293
Prevalence,Eswatini,Male,30-34 years,Total burden related to hepatitis B,Percent,2018,0.107465804,0.117854326,0.098279461
Prevalence,Eswatini,Female,30-34 years,Total burden related to hepatitis B,Percent,2018,0.074624334,0.086616813,0.064841476
Prevalence,Eswatini,Male,35-39 years,Total burden related to hepatitis B,Percent,2018,0.110854636,0.122438501,0.100150713
Prevalence,Eswatini,Female,35-39 years,Total burden related to hepatitis B,Percent,2018,0.074101891,0.085968501,0.06479935
Prevalence,Eswatini,Male,40-44 years,Total burden related to hepatitis B,Percent,2018,0.113719101,0.126159174,0.102401775
Prevalence,Eswatini,Female,40-44 years,Total burden related to hepatitis B,Percent,2018,0.073226518,0.085633752,0.063842472
Prevalence,Eswatini,Male,45-49 years,Total burden related to hepatitis B,Percent,2018,0.113621906,0.126376742,0.101570878
Prevalence,Eswatini,Female,45-49 years,Total burden related to hepatitis B,Percent,2018,0.071655977,0.084628431,0.06175311
Prevalence,Eswatini,Male,50-54 years,Total burden related to hepatitis B,Percent,2018,0.11076404,0.124768468,0.099004893
Prevalence,Eswatini,Female,50-54 years,Total burden related to hepatitis B,Percent,2018,0.069517131,0.082681899,0.058834279
Prevalence,Eswatini,Male,5-9 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0,0,0
Prevalence,Eswatini,Female,5-9 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0,0,0
Prevalence,Eswatini,Male,10-14 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0,0,0
Prevalence,Eswatini,Female,10-14 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0,0,0
Prevalence,Eswatini,Male,15-19 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.067720853,0.084545462,0.052232569
Prevalence,Eswatini,Female,15-19 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.041639585,0.051020565,0.032126423
Prevalence,Eswatini,Male,20-24 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.14121463,0.172918585,0.113635171
Prevalence,Eswatini,Female,20-24 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.093208389,0.113981535,0.075321767
Prevalence,Eswatini,Male,25-29 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.202295121,0.23764282,0.166448381
Prevalence,Eswatini,Female,25-29 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.141611893,0.169516621,0.118101713
Prevalence,Eswatini,Male,30-34 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.250915277,0.295813115,0.211441913
Prevalence,Eswatini,Female,30-34 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.178719649,0.210027315,0.152699815
Prevalence,Eswatini,Male,35-39 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.282860484,0.330634408,0.24112172
Prevalence,Eswatini,Female,35-39 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.208014333,0.241573437,0.17663469
Prevalence,Eswatini,Male,40-44 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.308700735,0.35756908,0.265456029
Prevalence,Eswatini,Female,40-44 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.229524425,0.26546248,0.196873132
Prevalence,Eswatini,Male,45-49 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.333654057,0.375354008,0.292014
Prevalence,Eswatini,Female,45-49 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.250625776,0.287420651,0.215663866
Prevalence,Eswatini,Male,50-54 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.353360554,0.398077499,0.311059834
Prevalence,Eswatini,Female,50-54 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.263338234,0.305294575,0.225838659
Prevalence,Eswatini,Male,55-59 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.380903853,0.427670636,0.336243772
Prevalence,Eswatini,Female,55-59 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.284484635,0.330066498,0.24594968
Prevalence,Eswatini,Male,60-64 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.402549736,0.45134893,0.357934648
Prevalence,Eswatini,Female,60-64 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.299768368,0.33994255,0.260988823
Prevalence,Eswatini,Male,65-69 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.437199189,0.485505265,0.391175496
Prevalence,Eswatini,Female,65-69 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.317237875,0.362113335,0.272307359
Prevalence,Eswatini,Male,70-74 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.456713445,0.504734952,0.413268463
Prevalence,Eswatini,Female,70-74 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.33489246,0.385259014,0.288299351
Prevalence,Eswatini,Male,75-79 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.471213377,0.51705619,0.429302045
Prevalence,Eswatini,Female,75-79 years,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Percent,2018,0.355902872,0.407597759,0.310503811
Prevalence,Eswatini,Male,70-74 years,Other chromosomal abnormalities,Percent,2018,0,0,0
Prevalence,Eswatini,Female,70-74 years,Other chromosomal abnormalities,Percent,2018,0,0,0
Prevalence,Eswatini,Male,75-79 years,Other chromosomal abnormalities,Percent,2018,0,0,0
Prevalence,Eswatini,Female,75-79 years,Other chromosomal abnormalities,Percent,2018,0,0,0
Prevalence,Eswatini,Male,<1 year,Other chromosomal abnormalities,Percent,2018,0.005702168,0.006979491,0.004549353
Prevalence,Eswatini,Female,<1 year,Other chromosomal abnormalities,Percent,2018,0.00276414,0.003321409,0.002362993
Prevalence,Eswatini,Male,80-84 years,Other chromosomal abnormalities,Percent,2018,0,0,0
Prevalence,Eswatini,Female,80-84 years,Other chromosomal abnormalities,Percent,2018,0,0,0
Prevalence,Eswatini,Male,<1 year,Urogenital congenital anomalies,Percent,2018,0.0098354,0.013639409,0.007295312
Prevalence,Eswatini,Female,<1 year,Urogenital congenital anomalies,Percent,2018,0.013254212,0.018026628,0.010206926
Prevalence,Eswatini,Male,80-84 years,Urogenital congenital anomalies,Percent,2018,2.94E-11,2.29E-10,0
Prevalence,Eswatini,Female,80-84 years,Urogenital congenital anomalies,Percent,2018,2.85E-10,2.44E-09,1.39E-14
