Time,Sex,AgeGrpStart,mx
2012,Male,2,0.001739179
2012,Male,5,0.001173991
2012,Male,10,0.001402756
2012,Male,15,0.004764189
2012,Male,20,0.009648592
2012,Male,25,0.010391647
2012,Male,30,0.011399464
2012,Male,35,0.013845288
2012,Male,40,0.020135509
2012,Male,45,0.0322413
2012,Male,50,0.0507764
2012,Male,55,0.077189257
2012,Male,60,0.112478478
2012,Male,65,0.165463058
2012,Male,70,0.254322907
2012,Male,75,0.406275919
2012,Male,80,0.677923877
2012,Male,85,1.141852438
2012,Male,90,1.966202801
2012,Male,95,2.855386894
2013,Female,0,0.04421303
2013,Female,2,0.001482011
2013,Female,5,0.000849041
2013,Female,10,0.000954746
2013,Female,15,0.001901207
2013,Female,20,0.003229678
2013,Female,25,0.00386454
2013,Female,30,0.005210319
2013,Female,35,0.007593077
2013,Female,40,0.011854602
2013,Female,45,0.019518988
2013,Female,50,0.030680882
2013,Female,55,0.04626794
2013,Female,60,0.067317955
2013,Female,65,0.105377523
2013,Female,70,0.17044434
2013,Female,75,0.279919366
2013,Female,80,0.479003936
2013,Female,85,0.858461833
2013,Female,90,1.562385928
2013,Female,95,2.660006179
2013,Male,0,0.052662933
2013,Male,2,0.001682563
2013,Male,5,0.001145091
2013,Male,10,0.001329671
2013,Male,15,0.004304226
2013,Male,20,0.00923662
2013,Male,25,0.010138429
2013,Male,30,0.011348877
2013,Male,35,0.013726976
2013,Male,40,0.019849417
2013,Male,45,0.03190843
2013,Male,50,0.050466714
2013,Male,55,0.07573826
2013,Male,60,0.113106567
2013,Male,65,0.162632943
2013,Male,70,0.25208516
2013,Male,75,0.404622548
2013,Male,80,0.677687505
2013,Male,85,1.134069508
2013,Male,90,1.960882257
2013,Male,95,2.846614187
2014,Female,0,0.042961287
2014,Female,2,0.001440306
2014,Female,5,0.000838505
2014,Female,10,0.000939292
2014,Female,15,0.001857255
2014,Female,20,0.003238139
2014,Female,25,0.003990711
2014,Female,30,0.005409178
2014,Female,35,0.007820012
2014,Female,40,0.011964247
2014,Female,45,0.019150165
2014,Female,50,0.030340887
2014,Female,55,0.045561754
2014,Female,60,0.066374423
2014,Female,65,0.102312562
2014,Female,70,0.165990561
2014,Female,75,0.271019241
2014,Female,80,0.470168153
2014,Female,85,0.828474851
2014,Female,90,1.549812646
2014,Female,95,2.648128695
2014,Male,0,0.050814549
2014,Male,2,0.001612712
2014,Male,5,0.001120468
2014,Male,10,0.001295455
2014,Male,15,0.004130003
2014,Male,20,0.009184833
2014,Male,25,0.010162914
2014,Male,30,0.011549011
2014,Male,35,0.013961602
2014,Male,40,0.019607516
2014,Male,45,0.031105417
2014,Male,50,0.049963844
2014,Male,55,0.074746941
2014,Male,60,0.112049746
2014,Male,65,0.158799231
2014,Male,70,0.245535221
2014,Male,75,0.395054418
2014,Male,80,0.663073225
2014,Male,85,1.108201257
2014,Male,90,1.949564219
2014,Male,95,2.83431921
2015,Female,0,0.042202107
2015,Female,2,0.001430134
2015,Female,5,0.000870274
2015,Female,10,0.000970252
2015,Female,15,0.001901296
2015,Female,20,0.003412238
2015,Female,25,0.004315318
2015,Female,30,0.005852249
2015,Female,35,0.00814681
2015,Female,40,0.012005468
2015,Female,45,0.018881133
2015,Female,50,0.030024861
2015,Female,55,0.044730191
2015,Female,60,0.065607173
2015,Female,65,0.100953902
2015,Female,70,0.166440999
2015,Female,75,0.269428687
2015,Female,80,0.476551256
2015,Female,85,0.847329659
2015,Female,90,1.542470287
2015,Female,95,2.638873931
2015,Male,0,0.049337528
2015,Male,2,0.001569763
2015,Male,5,0.001105221
2015,Male,10,0.001305028
2015,Male,15,0.004222928
2015,Male,20,0.009719596
2015,Male,25,0.011030138
2015,Male,30,0.012613005
2015,Male,35,0.015093527
2015,Male,40,0.01996737
2015,Male,45,0.030521753
2015,Male,50,0.049800853
2015,Male,55,0.074174142
2015,Male,60,0.110714433
2015,Male,65,0.157448765
2015,Male,70,0.244783844
2015,Male,75,0.39504413
2015,Male,80,0.66514952
2015,Male,85,1.122354923
2015,Male,90,1.942145885
2015,Male,95,2.82573054
2016,Female,0,0.041458044
2016,Female,2,0.001361617
2016,Female,5,0.000881064
2016,Female,10,0.000968148
2016,Female,15,0.001902478
2016,Female,20,0.003600745
2016,Female,25,0.004712431
2016,Female,30,0.006342071
2016,Female,35,0.008552833
2016,Female,40,0.012169492
2016,Female,45,0.018864293
2016,Female,50,0.030055927
2016,Female,55,0.044939864
2016,Female,60,0.066015375
2016,Female,65,0.099966628
2016,Female,70,0.165262385
2016,Female,75,0.263953012
2016,Female,80,0.462804767
2016,Female,85,0.81756712
2016,Female,90,1.541455111
2016,Female,95,2.634397516
2016,Male,0,0.048105237
2016,Male,2,0.001510376
2016,Male,5,0.001078651
2016,Male,10,0.001298045
2016,Male,15,0.004372546
