Time,Sex,Age,mx
1951,Female,80,0.0012400653852657686
1951,Female,81,0.001198481922897663
1951,Female,82,0.00128
1951,Female,83,0.0011705033164260631
1951,Female,84,0.0012099213551119178
1951,Female,85,0.001219884111009454
1951,Female,86,0.0015618898867629833
1951,Female,87,0.0015255530129672007
1951,Female,88,0.0020249746878164025
1951,Female,89,0.0018214936247723133
1951,Female,90,0.0025220680958385876
1951,Female,91,0.001771479185119575
1951,Female,92,0.0025477707006369425
1951,Female,93,0.003738317757009346
1951,Female,94,0.005633802816901409
1951,Female,95,0.0
1951,Female,96,0.0
1951,Female,97,0.0
1951,Female,98,0.0
1951,Female,99,0.0
1953,Male,0,0.012440609788089894
1953,Male,1,0.0035682206882974668
1953,Male,2,0.002118953211736717
1953,Male,3,0.0013597249470678502
1953,Male,4,0.0008402478731225711
1953,Male,5,0.0005702199325018731
1953,Male,6,0.0004411086530814113
1953,Male,7,0.0003498102951860722
1953,Male,8,0.0002841120483802231
1953,Male,9,0.00024472482053513163
1953,Male,10,0.00021850759313886157
1953,Male,11,0.00019199122325836533
1953,Male,12,0.00017900541835631716
1953,Male,13,0.00017974296755639437
1953,Male,14,0.00018050666833288207
1953,Male,15,0.00019525529629991212
1953,Male,16,0.00019618009332567296
1953,Male,17,0.00021127504489594704
1953,Male,18,0.0002124450298485267
1953,Male,19,0.00022799492711287174
1953,Male,20,0.00025822000344293336
1953,Male,21,0.0002600968138140308
1953,Male,22,0.0002766553820392414
1953,Male,23,0.00027886838146259127
1953,Male,24,0.00028116699099525717
1953,Male,25,0.00026861261583919057
1953,Male,26,0.0002709129767315854
1953,Male,27,0.00027328211824006316
1953,Male,28,0.00027572684660396435
1953,Male,29,0.0002782458147192036
1953,Male,30,0.00028088134323700145
1953,Male,31,0.0002835896143181245
1953,Male,32,0.0002864508736751647
1953,Male,33,0.0002894356005788712
1953,Male,34,0.00029254497879048903
1953,Male,35,0.0002958239518793038
1953,Male,36,0.0002992518703241895
1953,Male,37,0.00030282128497165255
1953,Male,38,0.0003065708348945737
1953,Male,39,0.0003104679441847629
1953,Male,40,0.0003145973154362416
1953,Male,41,0.0003011274566243612
1953,Male,42,0.0003233397402504087
1953,Male,43,0.0003280062685642437
1953,Male,44,0.0003144043424788008
1953,Male,45,0.0003380726104840073
1953,Male,46,0.0003243934319871006
1953,Male,47,0.00032978651173167016
1953,Male,48,0.0003355605341334149
1953,Male,49,0.00034171197700479404
1953,Male,50,0.00036886757654002215
1953,Male,51,0.0003553845993038643
1953,Male,52,0.0003843361660332237
1953,Male,53,0.00037105346443889076
1953,Male,54,0.00037968887846605694
1953,Male,55,0.0003889047755218759
1953,Male,56,0.00039880358923230307
1953,Male,57,0.0004094363025493431
1953,Male,58,0.00042110999640817946
1953,Male,59,0.00045944152330389506
1953,Male,60,0.00047469606265988025
1953,Male,61,0.0004913334243210045
1953,Male,62,0.0005101462419226845
1953,Male,63,0.0005311771475787174
1953,Male,64,0.0005547850208044383
1953,Male,65,0.0005814141283633193
1953,Male,66,0.000611537677515798
1953,Male,67,0.0006819446189185794
1953,Male,68,0.0007240991634749138
1953,Male,69,0.0007729389988405915
1953,Male,70,0.0008313461243956333
1953,Male,71,0.0008515872640393622
1953,Male,72,0.0009289363678588017
1953,Male,73,0.0009646758405447582
1953,Male,74,0.0010072395341517155
1953,Male,75,0.0010579398384878513
1953,Male,76,0.0010371375004986237
1953,Male,77,0.0010941916659068112
1953,Male,78,0.0011607661056297156
1953,Male,79,0.0011117287381878821
1953,Male,80,0.0011737089201877935
1953,Male,81,0.0012318521777386713
1953,Male,82,0.0012889366272824919
1953,Male,83,0.001331026221216558
1953,Male,84,0.0013440860215053765
1953,Male,85,0.0012922679302175318
1953,Male,86,0.0016839741790625876
1953,Male,87,0.0014892032762472078
1953,Male,88,0.002012072434607646
1953,Male,89,0.001384083044982699
1953,Male,90,0.0019474196689386564
1953,Male,91,0.0027816411682892906
1953,Male,92,0.0
1953,Male,93,0.0
1953,Male,94,0.0
1953,Male,95,0.0
1953,Male,96,0.0
1953,Male,97,0.0
1953,Male,98,0.0
1953,Male,99,0.0
1953,Female,0,0.010520471417859617
1953,Female,1,0.00333749013512618
1953,Female,2,0.0019986716902431305
1953,Female,3,0.0012916951599422537
1953,Female,4,0.0008085475021657522
1953,Female,5,0.0005572366247011333
1953,Female,6,0.0004309472350817167
1953,Female,7,0.0003416781654510809
1953,Female,8,0.00027745664739884393
1953,Female,9,0.00023895497026338148
1953,Female,10,0.0002133475565037669
1953,Female,11,0.00020086371397007131
1953,Female,12,0.00018826060646809654
1953,Female,13,0.00018904868003510904
1953,Female,14,0.00018986140117714068
1953,Female,15,0.00019070451697270202
1953,Female,16,0.00019160234302293753
1953,Female,17,0.00020630325202692946
1953,Female,18,0.00020738999688915005
1953,Female,19,0.00022244466688911134
1953,Female,20,0.00022375744692753057
1953,Female,21,0.0002392361330997263
1953,Female,22,0.00024082560684511372
1953,Female,23,0.00024250205056880995
1953,Female,24,0.0002586355537674579
1953,Female,25,0.00026059763724808893
1953,Female,26,0.000262639527248851
1953,Female,27,0.00026475649756571107
1953,Female,28,0.00026696329254727476
1953,Female,29,0.0002542607369074416
1953,Female,30,0.0002715710384574765
1953,Female,31,0.000258757810300083
1953,Female,32,0.0002611226738961807
1953,Female,33,0.00026357610760106983
1953,Female,34,0.00026611773361614864
1953,Female,35,0.00026874283681776865
1953,Female,36,0.0002714679228711725
1953,Female,37,0.00027427981381240873
1953,Female,38,0.000277222879041135
1953,Female,39,0.00028024826699417246
1953,Female,40,0.0002834254466034795
1953,Female,41,0.0002697735588190662
1953,Female,42,0.00027294904382538086
1953,Female,43,0.0002761763385921911
1953,Female,44,0.0002620430624099227
1953,Female,45,0.0002652824816291881
1953,Female,46,0.0002686318579474735
1953,Female,47,0.000272111311667226
1953,Female,48,0.0002758138807932407
1953,Female,49,0.0002797281042826373
1953,Female,50,0.00028398602788742795
1953,Female,51,0.0002884365776038612
1953,Female,52,0.0002932866681656874
1953,Female,53,0.0002984272881912322
1953,Female,54,0.0003039421294185587
1953,Female,55,0.00030983733539891554
1953,Female,56,0.0003372610189498535
1953,Female,57,0.0003445379960808803
1953,Female,58,0.0003746102400810921
1953,Female,59,0.00038400289131588757
1953,Female,60,0.00041794371691278906
1953,Female,61,0.0004302411740803595
1953,Female,62,0.00046896790038134493
1953,Female,63,0.0005111429155591903
1953,Female,64,0.0005574209988453423
1953,Female,65,0.0005809530396292966
1953,Female,66,0.0006364267530664198
1953,Female,67,0.000668205564329972
1953,Female,68,0.0007370968000384573
1953,Female,69,0.0007815021831093594
1953,Female,70,0.0008349821204915504
1953,Female,71,0.0008570315543435917
1953,Female,72,0.0009695028136657744
1953,Female,73,0.0010106578463800074
1953,Female,74,0.0010598834128245894
1953,Female,75,0.0011191315539141626
1953,Female,76,0.0011884284597341672
1953,Female,77,0.0011996753819554708
1953,Female,78,0.0012079726192872962
1953,Female,79,0.0012068885484844264
1953,Female,80,0.0013012361743656475
1953,Female,81,0.0012773023374632775
1953,Female,82,0.001377094330961671
1953,Female,83,0.001301720130172013
1953,Female,84,0.0013796275005748448
1953,Female,85,0.001444043321299639
1953,Female,86,0.001474382602285293
1953,Female,87,0.0014350633819660368
1953,Female,88,0.0018981335020563112
1953,Female,89,0.001702127659574468
1953,Female,90,0.002347417840375587
1953,Female,91,0.0016406890894175555
1953,Female,92,0.002355712603062426
1953,Female,93,0.0034542314335060447
1953,Female,94,0.0
1953,Female,95,0.0
1953,Female,96,0.0
1953,Female,97,0.0
1953,Female,98,0.0
1953,Female,99,0.0
1955,Male,0,0.012599377004974661
1955,Male,1,0.003525739119789435
1955,Male,2,0.002093052578489472
1955,Male,3,0.0013629583911947745
1955,Male,4,0.0008989818053899822
1955,Male,5,0.00064458841714079
1955,Male,6,0.00047723205408629947
1955,Male,7,0.0003601848949127219
1955,Male,8,0.0002950643776824034
1955,Male,9,0.0002560422604488825
1955,Male,10,0.00021654981999296214
1955,Male,11,0.00020383342732319148
1955,Male,12,0.00019099851294014926
1955,Male,13,0.0001780663365590735
1955,Male,14,0.00017880352930658617
1955,Male,15,0.00019339153497624048
1955,Male,16,0.00019428793471925395
1955,Male,17,0.00020921231563164684
1955,Male,18,0.0002243693118873666
1955,Male,19,0.00023981999393396487
1955,Male,20,0.00025560194257476357
1955,Male,21,0.0002574223442594817
1955,Male,22,0.00027376929893446105
1955,Male,23,0.000275916150534043
1955,Male,24,0.00027814579231292863
1955,Male,25,0.0002656865783996812
1955,Male,26,0.00026792093355560847
1955,Male,27,0.00027022158169699153
1955,Male,28,0.00027259510540344074
1955,Male,29,0.000275040110016044
1955,Male,30,0.0002776064157927205
1955,Male,31,0.00026467588880498834
1955,Male,32,0.00028302776816881034
1955,Male,33,0.00028592759677854905
1955,Male,34,0.00028896166441918705
1955,Male,35,0.00029215087969876
1955,Male,36,0.00029549372075843386
1955,Male,37,0.0002989735242334651
1955,Male,38,0.0003026329062846767
1955,Male,39,0.000306440354789833
1955,Male,40,0.0003104679441847629
1955,Male,41,0.0003146083126507498
1955,Male,42,0.00031900753212228623
1955,Male,43,0.000323560604698819
1955,Male,44,0.00032834731849689893
1955,Male,45,0.00033340742387197157
1955,Male,46,0.0003386896473864449
1955,Male,47,0.0003442801675496815
1955,Male,48,0.00035026951293078287
1955,Male,49,0.0003566404469893602
1955,Male,50,0.0003635555735089172
1955,Male,51,0.00037082054345810757
1955,Male,52,0.0003787081843046497
1955,Male,53,0.0003870801255859963
1955,Male,54,0.0003960308904094519
1955,Male,55,0.00040559724193875484
1955,Male,56,0.0004158676616685535
1955,Male,57,0.00042691459336384983
1955,Male,58,0.00043903509841703456
1955,Male,59,0.00045232949690908177
1955,Male,60,0.000493243857166963
1955,Male,61,0.0005104713800190755
1955,Male,62,0.0005299343160360913
1955,Male,63,0.0005516920977366106
1955,Male,64,0.0005760979973014357
1955,Male,65,0.0006036249265324925
1955,Male,66,0.0006347191367819739
1955,Male,67,0.0006703004004162918
1955,Male,68,0.0007488112621213823
1955,Male,69,0.0007987858455148174
1955,Male,70,0.0008584796325707173
1955,Male,71,0.0008809551408369073
1955,Male,72,0.0009599110819208326
1955,Male,73,0.000998502246630055
1955,Male,74,0.0010445789425174352
1955,Male,75,0.0010994296708582423
1955,Male,76,0.0011634671320535194
1955,Male,77,0.0011498828004068817
1955,Male,78,0.001225239942822136
1955,Male,79,0.0011920371915603767
1955,Male,80,0.0012701997036200692
1955,Male,81,0.001350210970464135
1955,Male,82,0.0012320328542094457
1955,Male,83,0.0012682308180088776
1955,Male,84,0.0012759170653907496
1955,Male,85,0.001629327902240326
1955,Male,86,0.0015868817773075905
1955,Male,87,0.0013986013986013986
1955,Male,88,0.0018832391713747645
1955,Male,89,0.0012911555842479018
1955,Male,90,0.0018099547511312218
1955,Male,91,0.002574002574002574
1955,Male,92,0.00375234521575985
1955,Male,93,0.0
1955,Male,94,0.0
1955,Male,95,0.0
1955,Male,96,0.0
1955,Male,97,0.0
1955,Male,98,0.0
1955,Male,99,0.0
1955,Female,0,0.010636962302696904
1955,Female,1,0.0032845446590187123
1955,Female,2,0.0019611591807535047
1955,Female,3,0.0012822446824558758
1955,Female,4,0.0008403468340569654
1955,Female,5,0.0005911608600105381
1955,Female,6,0.0004401807330303854
1955,Female,7,0.0003386519049169652
1955,Female,8,0.00028803351662738935
1955,Female,9,0.00024989971130007037
1955,Female,10,0.00022455139254885643
1955,Female,11,0.0001989482270397167
1955,Female,12,0.00019975363718081034
1955,Female,13,0.00018719080090921246
1955,Female,14,0.00018797244860967521
1955,Female,15,0.00018878355964886258
1955,Female,16,0.0002031955893010749
1955,Female,17,0.00020417747105784347
1955,Female,18,0.00020522502924456666
1955,Female,19,0.00022009161313396702
1955,Female,20,0.00022136137244050912
1955,Female,21,0.0002366419120666495
1955,Female,22,0.0002381769654853556
1955,Female,23,0.0002539037704709915
1955,Female,24,0.0002557108762359359
1955,Female,25,0.0002576102357133657
1955,Female,26,0.0002595866803190032
1955,Female,27,0.00026163551266025173
1955,Female,28,0.0002637710467314371
1955,Female,29,0.00026595351723526545
1955,Female,30,0.00026823634602488635
1955,Female,31,0.00025554110829681853
1955,Female,32,0.00027300441357135276
1955,Female,33,0.0002602153664827301
1955,Female,34,0.00026268416864323627
1955,Female,35,0.0002652333663574878
1955,Female,36,0.00026788317142159297
1955,Female,37,0.0002706166079004131
1955,Female,38,0.00027347677458274683
1955,Female,39,0.0002764205169063666
1955,Female,40,0.00027951102013301437
1955,Female,41,0.0002660105074150429
1955,Female,42,0.0002859185132237312
1955,Female,43,0.00027224774544835803
1955,Female,44,0.00027549632384592866
1955,Female,45,0.00027886710239651414
1955,Female,46,0.0002647066609019438
1955,Female,47,0.0002681037025121317
1955,Female,48,0.0002717120576754128
1955,Female,49,0.0002755352271787948
1955,Female,50,0.0002983349182375865
1955,Female,51,0.0003029671848667891
1955,Female,52,0.000308012166480576
1955,Female,53,0.0003133629722477918
1955,Female,54,0.00031910650179497405
1955,Female,55,0.0003252429158027402
1955,Female,56,0.0003318469356009541
1955,Female,57,0.00033893996525865357
1955,Female,58,0.000368447859209571
1955,Female,59,0.00037760575737719486
1955,Female,60,0.0004336859885187341
1955,Female,61,0.00044633942939027683
1955,Female,62,0.00048501309535357455
1955,Female,63,0.0005271415123941011
1955,Female,64,0.0005472954483261881
1955,Female,65,0.0005973229073334963
1955,Female,66,0.0006243082947870257
1955,Female,67,0.000684900912704912
1955,Female,68,0.0007221916947955098
1955,Female,69,0.0007651236672710035
1955,Female,70,0.0008521819408443703
1955,Female,71,0.0009134505594884677
1955,Female,72,0.0009872480460715754
1955,Female,73,0.0010296586457750419
1955,Female,74,0.0010803909050729264
1955,Female,75,0.0011413353623739774
1955,Female,76,0.0012127827299739252
1955,Female,77,0.0012970611325391678
1955,Female,78,0.0013213633360537873
1955,Female,79,0.001340542472854015
1955,Female,80,0.0013533912862422571
1955,Female,81,0.0013451543870376032
1955,Female,82,0.0014604936468526361
1955,Female,83,0.0014156786409485046
1955,Female,84,0.0015265510849416639
1955,Female,85,0.0013651877133105802
1955,Female,86,0.0013893713094824591
1955,Female,87,0.001347406242982259
1955,Female,88,0.0017756732761171944
1955,Female,89,0.0015873015873015873
1955,Female,90,0.0021810250817884407
1955,Female,91,0.001520912547528517
1955,Female,92,0.002171552660152009
1955,Female,93,0.003169572107765452
1955,Female,94,0.004750593824228029
1955,Female,95,0.0
1955,Female,96,0.0
1955,Female,97,0.0
1955,Female,98,0.0
1955,Female,99,0.0
1957,Male,0,0.012778405305992412
1957,Male,1,0.0034951196195556204
1957,Male,2,0.0020670345570595492
1957,Male,3,0.0013403029084573114
1957,Male,4,0.000891985702374104
1957,Male,5,0.0006393236217030799
1957,Male,6,0.0004994873682273456
1957,Male,7,0.0003967309370784734
1957,Male,8,0.000319030148349019
1957,Male,9,0.0002537308449904851
1957,Male,10,0.00022797524457050135
1957,Male,11,0.0002019399699782578
1957,Male,12,0.00018920197310629097
1957,Male,13,0.000189936100069191
1957,Male,14,0.00019070191927860188
1957,Male,15,0.0001915079886189538
1957,Male,16,0.00019237375472346273
1957,Male,17,0.00020712939373226455
1957,Male,18,0.00022211425001735267
1957,Male,19,0.00023738540917564425
1957,Male,20,0.00025297242600556537
1957,Male,21,0.0002688875837620203
1957,Male,22,0.00027087714295897635
1957,Male,23,0.0002729630135116692
1957,Male,24,0.0002751290572485646
1957,Male,25,0.00027736214006788076
1957,Male,26,0.00026493965263467764
1957,Male,27,0.00026717727212005165
1957,Male,28,0.00026948931774287724
1957,Male,29,0.00027187457519597626
1957,Male,30,0.0002743735138101335
1957,Male,31,0.0002615605935886883
1957,Male,32,0.0002796594369523336
1957,Male,33,0.0002824947424589598
1957,Male,34,0.00028545148910526816
1957,Male,35,0.00028857252789534437
1957,Male,36,0.000291838256752813
1957,Male,37,0.00029524168812636347
1957,Male,38,0.0003154181365428512
1957,Male,39,0.0003193518837559143
1957,Male,40,0.0003235171421517295
1957,Male,41,0.0003105482902591353
1957,Male,42,0.0003148559534013189
1957,Male,43,0.0003193244513828523
1957,Male,44,0.00032401490468561556
1957,Male,45,0.0003289834411667946
1957,Male,46,0.0003341625515167267
1957,Male,47,0.00033964827534153523
1957,Male,48,0.0003455292356125465
1957,Male,49,0.0003713294571749646
1957,Male,50,0.00037849736545912725
1957,Male,51,0.000386033706837876
1957,Male,52,0.0003942113180144198
1957,Male,53,0.00040289661460818306
1957,Male,54,0.00041218774066882884
1957,Male,55,0.0003999022461176157
1957,Male,56,0.00040999476117805164
1957,Male,57,0.00042086558020996517
1957,Male,58,0.00045681312736671275
1957,Male,59,0.00047061737568889714
1957,Male,60,0.0005117183502200389
1957,Male,61,0.0005030647232482095
1957,Male,62,0.0005496770647244744
1957,Male,63,0.0005721805801911083
1957,Male,64,0.0005974250978283597
1957,Male,65,0.0006258997308631158
1957,Male,66,0.0006579813133307014
1957,Male,67,0.0006946373992775772
1957,Male,68,0.0007368925242253417
1957,Male,69,0.0007856385277133991
1957,Male,70,0.0008858703676362026
1957,Male,71,0.0009105394946505805
1957,Male,72,0.0009910311679302314
1957,Male,73,0.0010867793294571538
1957,Male,74,0.001141861233811112
1957,Male,75,0.0012076484401207649
1957,Male,76,0.0012093726379440665
1957,Male,77,0.0012900451515803052
1957,Male,78,0.0012874473879673186
1957,Male,79,0.0012682308180088776
1957,Male,80,0.0013610997686130393
1957,Male,81,0.0012980691221807562
1957,Male,82,0.0013775460001967923
1957,Male,83,0.0014534883720930232
1957,Male,84,0.001518141794443601
1957,Male,85,0.001544998068752414
1957,Male,86,0.0015003750937734434
1957,Male,87,0.0013166556945358788
1957,Male,88,0.0017667844522968198
1957,Male,89,0.0012055455093429777
1957,Male,90,0.0016849199663016006
1957,Male,91,0.0023894862604540022
1957,Male,92,0.0034662045060658577
1957,Male,93,0.0
1957,Male,94,0.0
1957,Male,95,0.0
1957,Male,96,0.0
1957,Male,97,0.0
1957,Male,98,0.0
1957,Male,99,0.0
1957,Female,0,0.010762352245190503
1957,Female,1,0.0032435784302034393
1957,Female,2,0.001936132147146043
1957,Female,3,0.0012602866216207785
1957,Female,4,0.0008336596395053619
1957,Female,5,0.0005989511982209875
1957,Female,6,0.00046202417926538157
1957,Female,7,0.00037435053409494304
1957,Female,8,0.00029837773323733354
1957,Female,9,0.0002475747447699835
1957,Female,10,0.00022242429396641394
1957,Female,11,0.0002101668199133062
1957,Female,12,0.0001978017630730482
1957,Female,13,0.00018533718128624003
1957,Female,14,0.00018608607810298536
1957,Female,15,0.0001868634962160142
1957,Female,16,0.0002011006911160418
1957,Female,17,0.00020204605303035406
1957,Female,18,0.00021658792793036698
1957,Female,19,0.00021773447281040771
1957,Female,20,0.00023263929277654997
1957,Female,21,0.00023403244791057206
1957,Female,22,0.0002355108854516614
1957,Female,23,0.00025101801751547945
1957,Female,24,0.0002527592889038672
1957,Female,25,0.0002545860854560627
1957,Female,26,0.00025649063809170963
1957,Female,27,0.00025846843095303056
1957,Female,28,0.0002605259729921408
1957,Female,29,0.0002626318630812554
1957,Female,30,0.00026483440493180513
1957,Female,31,0.0002670860907499184
1957,Female,32,0.0002694368769272221
1957,Female,33,0.0002718704688255196
1957,Female,34,0.00027439442674431015
1957,Female,35,0.0002616169466224483
1957,Female,36,0.00026417821151350805
1957,Female,37,0.0002668236217382774
1957,Female,38,0.0002695952107203743
1957,Female,39,0.0002724424465331699
1957,Female,40,0.0002754352281656824
1957,Female,41,0.00027846255907091786
1957,Female,42,0.0002816411394869161
1957,Female,43,0.00026812796407085283
1957,Female,44,0.0002712783994574432
1957,Female,45,0.0002745508519656125
1957,Female,46,0.0002779370125245366
1957,Female,47,0.00028145229383619476
1957,Female,48,0.00028519990731003014
1957,Female,49,0.00028915836842390615
1957,Female,50,0.0002934649034317052
1957,Female,51,0.0002979682291375682
1957,Female,52,0.00032179600026500845
1957,Female,53,0.0003273164861612515
1957,Female,54,0.0003332451213894361
1957,Female,55,0.0003395755305867665
1957,Female,56,0.0003463909123325353
1957,Female,57,0.00035372083103588184
1957,Female,58,0.0003618060506741298
1957,Female,59,0.0003924903512788644
1957,Female,60,0.00042561293863333443
1957,Female,61,0.00043787377712224744
1957,Female,62,0.0004756355680277771
1957,Female,63,0.0005167386409773742
1957,Female,64,0.0005617977528089888
1957,Female,65,0.0005849974738745446
1957,Female,66,0.0006388622696276544
1957,Female,67,0.0006699777159585779
1957,Female,68,0.0007366256407108437
1957,Female,69,0.0007797524286039183
1957,Female,70,0.0008660858117822313
1957,Female,71,0.0008902737591809482
1957,Female,72,0.0010009809613421153
1957,Female,73,0.001044340977329098
1957,Female,74,0.0010961515548671512
1957,Female,75,0.0012109405849369521
1957,Female,76,0.0012312021809867207
1957,Female,77,0.0013172627280511099
1957,Female,78,0.0013467005835702528
1957,Female,79,0.0014587892049598833
1957,Female,80,0.0014952898370134077
1957,Female,81,0.001518070882232732
1957,Female,82,0.001529796258952785
1957,Female,83,0.0015119697606047879
1957,Female,84,0.0016508460586050352
1957,Female,85,0.001545197012619109
1957,Female,86,0.0016321201240411295
1957,Female,87,0.0016835016835016834
1957,Female,88,0.0016579165515335729
1957,Female,89,0.0014771048744460858
1957,Female,90,0.0020222446916076846
1957,Female,91,0.0014054813773717498
1957,Female,92,0.002002002002002002
1957,Female,93,0.002911208151382824
1957,Female,94,0.004338394793926247
1957,Female,95,0.0
